identifier,name,url,price,old_price,status,sku,category,brand,image_url,shipping_cost,stock,dealer
10000,Nash Scope Black OPS SL Assault Pack,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1551&products_id=10000,69.99,,new,5055108939405,Scope Black OPS Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10000/thumb500x500/3615742010/T3940-C.jpg,6.95,,
10001,Nash Scope Single Rod Skin 9ft,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10001,23.99,,new,5055108938507,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10001/thumb500x500/2823573992/Scope-Single-Rod-Skin.jpg,6.95,,
10002,Nash Scope Single Rod Skin 9ft Big Pit,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10002,25.99,,new,5055108938538,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10002/thumb500x500/2823573992/Scope-Single-Rod-Skin.jpg,6.95,,
10003,Nash Scope Single Rod Skin 10ft,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10003,26.99,,new,5055108938514,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10003/thumb500x500/2823573992/Scope-Single-Rod-Skin.jpg,6.95,,
10004,Nash Scope Single Rod Skin 10ft Big Pit,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10004,29.99,,new,5055108938545,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10004/thumb500x500/2823573992/Scope-Single-Rod-Skin.jpg,6.95,,
10005,Nash Scope 6ft Single Rod Skin,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10005,21.99,,new,5055108938521,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10005/thumb500x500/299627318/Dwarf-skin-1.jpg,6.95,,
10006,Nash Scope Double Rod Skin 9ft,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10006,57.99,,new,5055108938552,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10006/thumb500x500/196318213/T3855.jpg,6.95,,
10007,Nash Scope Double Rod Skin 10ft,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10007,59.99,,new,5055108938569,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10007/thumb500x500/196318213/T3855.jpg,6.95,,
10008,Avid Rucksack,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10008,56.00,,new,5055977450544,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10008/thumb500x500/2813581886/AVLUG-63-RUCKSACK.jpg,6.95,,
10009,Nash Scope Quiver,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10009,59.99,,new,5055108938576,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10009/thumb500x500/2676084725/Scope-Quiver.jpg,6.95,,
10010,Avid Barrow Orgainser,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10010,21.87,,new,5055977446523,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10010/thumb500x500/2764928771/AVLUG-56-BARROW-ORGANISER-3.jpg,6.95,,
10011,Avid Double Sided Tackle Orgainser,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10011,14.87,,new,5055977450650,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10011/thumb500x500/3928357054/AVLUG-74-TERMINAL-TACKLE-ORGANISER_open.jpg,6.95,,
10012,Nash Scope Rucksack,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10012,89.99,,new,5055108938637,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10012/thumb500x500/40309515/T3863.jpg,6.95,,
10013,Nash Scope Backpack,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10013,74.99,,new,5055108938644,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10013/thumb500x500/2957496091/T3864.jpg,6.95,,
10014_139,[u'Avid Tackle Pouch'] Small,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10014,7.87,,new,,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10014/thumb500x500/3538008631/AVLUG28-TACKLE-POUCH-SMALL_closed.jpg,6.95,,
10014_142,[u'Avid Tackle Pouch'] Large ( +£6.13 ),http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10014,14.00,,new,,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10014/thumb500x500/3538008631/AVLUG28-TACKLE-POUCH-SMALL_closed.jpg,6.95,,
10014_234,[u'Avid Tackle Pouch'] Medium ( +£2.63 ),http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10014,10.50,,new,,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10014/thumb500x500/3538008631/AVLUG28-TACKLE-POUCH-SMALL_closed.jpg,6.95,,
10015,Nash Scope RT Pack 9ft,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10015,119.99,,new,5055108938682,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10015/thumb500x500/1974936090/T3868.jpg,,,
10016,Nash Scope RT Pack 10ft,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10016,129.99,,new,5055108938699,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10016/thumb500x500/1974936090/T3868.jpg,,,
10017,Avid Pouch Set,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10017,17.49,,new,5055977446578,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10017/thumb500x500/2221396285/AVLUG-61-POUCH-SET_separates.jpg,6.95,,
10018,Avid Hookbait Bag/Organiser,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10018,17.49,,new,5055977450629,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10018/thumb500x500/1566512380/AVLUG-71-HOOKBAIT-BAG_TWO-PARTS.jpg,6.95,,
10019,Avid Session Bait Bag,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10019,17.49,,new,5055977450643,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10019/thumb500x500/503005250/AVLUG-73-SESSION-BAIT-BAG.jpg,6.95,,
10020,Avid Session Food Bag,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10020,48.12,,new,5055977450636,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10020/thumb500x500/2097208508/AVLUG-72-SESSION-FOOD-BAG_open.jpg,6.95,,
10021,Nash Single Rod Skin 12ft,http://www.fishingtackle2go.co.uk/Manufacturers/Nash-Tackle/Nash-Luggage/Nash-Luggage/Nash-Single-Rod-Skin-12ft,24.99,,new,5055108933519,Nash Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10021/thumb500x500/4231292479/T3351.jpg,6.95,,
10022,Nash Single Rod Skin 13ft,http://www.fishingtackle2go.co.uk/Manufacturers/Nash-Tackle/Nash-Luggage/Nash-Luggage/Nash-Single-Rod-Skin-13ft,29.99,,new,5055108933526,Nash Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10022/thumb500x500/4231292479/T3351.jpg,6.95,,
10023,Nash Double Rod Skin 12ft,http://www.fishingtackle2go.co.uk/Manufacturers/Nash-Tackle/Nash-Luggage/Nash-Luggage/Nash-Double-Rod-Skin-12ft,59.99,,new,5055108933540,Nash Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10023/thumb500x500/886368591/T3354.jpg,6.95,,
10024,Avid 10ft 3+2 Rod Holdall,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_416&products_id=10024,41.99,,new,5055977450674,Rod Holdalls > Quivers,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10024/thumb500x500/13489799/AVLUG-76-3-+-2-10FT-HOLDALL.jpg,6.95,,
10025,Avid 3+ Rod Holdall,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_416&products_id=10025,71.74,,new,5055977446929,Rod Holdalls > Quivers,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10025/thumb500x500/77328893/AVLUG-55-1.jpg,6.95,,
10026,Avid 5 Rod Quiver,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_416&products_id=10026,36.74,,new,5055977444680,Rod Holdalls > Quivers,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10026/thumb500x500/3920582358/AVLUG34-5-ROD-QUIVER_other-side.jpg,6.95,,
10027,Avid Carp Cot Std,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_417&products_id=10027,61.24,,new,5055977450575,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10027/thumb500x500/3048176789/AVLUG-67-CARP-COT-XL.jpg,6.95,,
10028,Avid Carp Cot XL,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_417&products_id=10028,69.99,,new,5055977450582,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10028/thumb500x500/3048176789/AVLUG-67-CARP-COT-XL.jpg,6.95,,
10029,Avid Retaining Sling Std,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_417&products_id=10029,34.99,,new,5055977450599,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10029/thumb500x500/1224683978/AVLUG-68-69-RETAINING-SLINGS_location.jpg,6.95,,
10030,Avid Retaining Sling XL,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_417&products_id=10030,39.37,,new,5055977450605,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10030/thumb500x500/1224683978/AVLUG-68-69-RETAINING-SLINGS_location.jpg,6.95,,
10031,Avid Mobile Roll-a-Mat,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_417&products_id=10031,39.37,,new,5055977450667,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10031/thumb500x500/541747702/AVLUG-75-ROLL-A-MAT_hanging_from_rucksack.jpg,6.95,,
10032,Avid Tuned Barrow,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_933&products_id=10032,144.37,,new,5055977447407,Barrows,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10032/thumb500x500/690870835/AVBW-01.jpg,,,
10033_142,[u'Avid Artic Thermal Suit'] Large,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10033,104.99,,new,5055977448749,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10033/thumb500x500/4107482771/AVTSUIT2-THERMAL-SUIT_full.jpg,,,
10033_234,[u'Avid Artic Thermal Suit'] Medium,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10033,104.99,,new,5055977448749,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10033/thumb500x500/4107482771/AVTSUIT2-THERMAL-SUIT_full.jpg,,,
10033_639,[u'Avid Artic Thermal Suit'] X Large,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10033,104.99,,new,5055977448749,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10033/thumb500x500/4107482771/AVTSUIT2-THERMAL-SUIT_full.jpg,,,
10033_642,[u'Avid Artic Thermal Suit'] XX Large,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10033,104.99,,new,5055977448749,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10033/thumb500x500/4107482771/AVTSUIT2-THERMAL-SUIT_full.jpg,,,
10034_142,[u'Avid Hooded Reversible Jacket'] Large,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10034,34.99,,new,5055977449104,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10034/thumb500x500/1446609981/AVFLEECE1-REVERSIBLE-FLEECE_green-fleece-side.jpg,6.95,,
10034_234,[u'Avid Hooded Reversible Jacket'] Medium,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10034,34.99,,new,5055977449104,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10034/thumb500x500/1446609981/AVFLEECE1-REVERSIBLE-FLEECE_green-fleece-side.jpg,6.95,,
10034_639,[u'Avid Hooded Reversible Jacket'] X Large,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10034,34.99,,new,5055977449104,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10034/thumb500x500/1446609981/AVFLEECE1-REVERSIBLE-FLEECE_green-fleece-side.jpg,6.95,,
10034_642,[u'Avid Hooded Reversible Jacket'] XX Large *£4.00,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10034,34.99,,new,5055977449104,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10034/thumb500x500/1446609981/AVFLEECE1-REVERSIBLE-FLEECE_green-fleece-side.jpg,6.95,,
10035_142,[u'Avid Thermal Combat Trousers'] Large,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10035,30.62,,new,5055977449067,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10035/thumb500x500/3836801608/AVC1-COMBATS.jpg,6.95,,
10035_234,[u'Avid Thermal Combat Trousers'] Medium,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10035,30.62,,new,5055977449067,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10035/thumb500x500/3836801608/AVC1-COMBATS.jpg,6.95,,
10035_639,[u'Avid Thermal Combat Trousers'] X Large,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10035,30.62,,new,5055977449067,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10035/thumb500x500/3836801608/AVC1-COMBATS.jpg,6.95,,
10035_642,[u'Avid Thermal Combat Trousers'] XX Large,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10035,30.62,,new,5055977449067,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10035/thumb500x500/3836801608/AVC1-COMBATS.jpg,6.95,,
10036,Avid Traction 12ft 2.5lb T.C Carp Rod,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10036,69.99,,new,5055977445083,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10036/thumb500x500/2709936143/AVROD_group-2016.jpg,6.95,,
10037,Avid Traction 12ft 2.75lb T.C Carp Rod,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10037,69.99,,new,5055977445090,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10037/thumb500x500/2709936143/AVROD_group-2016.jpg,6.95,,
10038,Avid Curvex 10ft 3lb T.C Carp Rod,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10038,122.49,,new,5055977449869,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10038/thumb500x500/3345205077/AVROD-Curvex-Rods_group.jpg,,,
10039,Avid Curvex 12ft 2.75lb T.C Carp Rod,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10039,131.24,,new,5055977449876,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10039/thumb500x500/3345205077/AVROD-Curvex-Rods_group.jpg,,,
10040,Avid Curvex 12ft 3.25lb T.C Carp Rod,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10040,131.24,,new,5055977449883,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10040/thumb500x500/3345205077/AVROD-Curvex-Rods_group.jpg,,,
10041,Avid Curvex 12ft 3.5lb T.C Carp Rod,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10041,131.24,,new,5055977449890,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10041/thumb500x500/3345205077/AVROD-Curvex-Rods_group.jpg,,,
10042,Nash Dwarf Single 6ft Rod Skin,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10042,13.99,,new,5055108946458,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10042/thumb500x500/299627318/Dwarf-skin-1.jpg,6.95,,
10043,Nash Dwarf Single 9ft Rod Skin,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10043,15.99,,new,5055108946205,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10043/thumb500x500/299627318/Dwarf-skin-1.jpg,6.95,,
10044,Nash Dwarf Single 10ft Rod Skin,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10044,18.99,,new,5055108946229,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10044/thumb500x500/299627318/Dwarf-skin-1.jpg,6.95,,
10045,Nash Dwarf Double 6ft Rod Skin,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10045,37.99,,new,5055108946465,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10045/thumb500x500/659652490/dwarf-skin-2rod.jpg,6.95,,
10046,Nash Dwarf Double 9ft Rod Skin,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10046,39.99,,new,5055108946212,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10046/thumb500x500/659652490/dwarf-skin-2rod.jpg,6.95,,
10047,Nash Dwarf Double 10ft Rod Skin,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10047,44.99,,new,5055108946236,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10047/thumb500x500/659652490/dwarf-skin-2rod.jpg,6.95,,
10048,Nash Dwarf Quiver,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10048,24.99,,new,5055108946502,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10048/thumb500x500/2578016561/T4650.jpg,6.95,,
10049,Nash Dwarf Backpack,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10049,26.99,,new,5055108946267,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10049/thumb500x500/4099427403/T4626-a.jpg,6.95,,
10050,Nash Dwarf Rucksack,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10050,57.99,,new,5055108946250,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10050/thumb500x500/1280104185/T4625.jpg,6.95,,
10051,Nash Dwarf Multi-Mat,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10051,39.99,,new,5055108946403,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10051/thumb500x500/1391835796/T4640.jpg,6.95,,
10052,Nash KNX Small Carryall,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10052,29.99,,new,5055108943150,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10052/thumb500x500/2564852720/T4315.jpg,6.95,,
10053,Nash KNX Cool Bait Bag,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10053,24.99,,new,5055108943174,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10053/thumb500x500/3793803408/T4317.jpg,6.95,,
10054,Nash KNX Large Carryall,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10054,34.99,,new,5055108943167,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10054/thumb500x500/3745575200/T4316.jpg,6.95,,
10055,Nash KNX Food Bag,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10055,49.99,,new,5055108943181,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10055/thumb500x500/1617973057/T4318.jpg,6.95,,
10056,Nash KNX Brew Kit Bag,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10056,14.99,,new,5055108943198,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10056/thumb500x500/1561356017/T4319.jpg,6.95,,
