ProductId,ProductNr,ProductName,ReportCategoryName,EANNumber,StockQty,Brand,ProductCostPriceExVat,ProductSalesPrice_InclVAT,RRP,ProductURL,ProductImage,Tag
3045230,WEL0150,Wella Sp Luxe Oil Keratin Restore Mask 150ml,Hårpleie,4015600612849,484,Wella SP,65.05,209,269,https://www.blivakker.no/product/3045230,http://static.blivakker.no/Media/2/0/300_300/B855A1E77E38B789FFCFA584B1CEF264_3045230_0.jpg,
3055072,BBL0001,Beauty Blender - 1 Pink Blender,Sminke,851610005301,1200,beautyblender,74.99,199,219,https://www.blivakker.no/product/3055072,http://static.blivakker.no/Media/2/0/300_300/BDFF44854E3593DB835A690A2203D7D7_3055072_2.jpg,
3032500,EME0027,emerginC Hyper-Vitalizer Face Cream 50ml,Hudpleie,892852002260,225,emerginC,224.84,629,699,https://www.blivakker.no/product/3032500,http://static.blivakker.no/Media/2/0/300_300/D0411B100713CF9F5BCBE505A0EB3A9B_3032500_0.jpg,
3039338,IDB0604,BareMinerals - Prime Time -  Neutralizing Foundation Primer 30ml,Sminke,98132265657,162,BareMinerals,133.45,399,459,https://www.blivakker.no/product/3039338,http://static.blivakker.no/Media/2/0/300_300/E65F0AF3C424A9E69B20B71EBA23EF04_3039338_0.jpg,
3031969,JOI0253,Joico K-Pak Shampoo 1000ml,Hårpleie,74469476386,,Joico,122.73,429,,https://www.blivakker.no/product/3031969,http://static.blivakker.no/Media/2/0/300_300/255332EDE7E1505A8D56F2A00B7B82D8_3031969_0.jpg,
3041766,WET0049,Wet`n Wild Cover all Concealer Palette - E61462,Sminke,4049775614629,524,Wet`n Wild,42453.00,69,69,https://www.blivakker.no/product/3041766,http://static.blivakker.no/Media/2/0/300_300/D30A37DC8965F1F7D42CCD47F5F44E74_3041766_0.JPG,
3042381,GLO0405,glóMinerals - Luxe Liquid Foundation - Naturell 30ml,Sminke,840749005184,17,GloMinerals,118.72,459,545,https://www.blivakker.no/product/3042381,http://static.blivakker.no/Media/2/0/300_300/ADCC9799D510361651566B56FB2AA77F_3042381_0.jpg,
3025994,SEH0139,Curly Sexy Hair  - Shampoo og Balsam 2 x 1000ml (Duo),Hårpleie,646630153565,564,SEXY HAIR,116.97,599,1175,https://www.blivakker.no/product/3025994,http://static.blivakker.no/Media/2/0/300_300/48821CBB03FB2B9916C23A2A8E727824_3025994_1.jpg,
3047734,REA0008,Real Techniques Setting Brush,Accessories,79625014136,969,Real Techniques,37.00,109,119,https://www.blivakker.no/product/3047734,http://static.blivakker.no/Media/2/0/300_300/F96EA4BBFE21FEF7A91442915B579EF7_3047734_2.jpg,
3061945,MAS0007,W7 Cosmetics In The Buff Eye Colour Palette,Sminke,5060294394198,381,W7 Cosmetics,45.5,149,159,https://www.blivakker.no/product/3061945,http://static.blivakker.no/Media/2/0/300_300/62E197B4AB5914611395631DCB5F7C96_3061945_2.jpg,
200717,GLO0006,"glóMinerals - gloPressed Base Powder Foundation - Honey Medium 9,9g",Sminke,840749010072,325,GloMinerals,87.21,409,480,https://www.blivakker.no/product/200717,http://static.blivakker.no/Media/2/0/300_300/54F6600A4BF15657CDE94AA438DD8DFC_200717_0.JPG,
3057847,REA0023,Real Techniques Sculpting Set,Sminke,79625014389,21,Real Techniques,143.00,449,539,https://www.blivakker.no/product/3057847,http://static.blivakker.no/Media/2/0/300_300/4B458E7CF1E39FDCF241C966F6C2681C_3057847_1.jpg,
201206,OLE0024,OLE HENRIKSEN - Truth Serum Collagen Booster 30ml,Hudpleie,687795785017,716,Ole Henriksen,219.6,549,610,https://www.blivakker.no/product/201206,http://static.blivakker.no/Media/2/0/300_300/4FA84A4A5F66267D47A3ECD89A8A45FE_201206_0.jpg,
3060125,SHE0289,Shelas Pinsett 'Slanted Tip Full Gold Coated',Negler,,201,Shela`s,26177.00,149,,https://www.blivakker.no/product/3060125,http://static.blivakker.no/Media/2/0/300_300/B0796169110CC6C9D926974112831A63_3060125_1.jpg,
3047110,DEC0269,Decléor Aroma Night - Iris Rejuvenating Night Balm 100ml,Hudpleie,3395010003965,204,Decléor,253.12,1089,,https://www.blivakker.no/product/3047110,http://static.blivakker.no/Media/2/0/300_300/B7710F1C6634EFD3493AA02FEB279C5B_3047110_0.jpg,
3030417,DEC0204,Decléor Aroma Night - Rose D`Orient Soothing Night Balm 100ml,Hudpleie,3395010004771,100,Decléor,246.26,649,,https://www.blivakker.no/product/3030417,http://static.blivakker.no/Media/2/0/300_300/D08ADDDED8E05F4B098AF8112529D14D_3030417_0.jpg,
3036028,BAL0047,"The Balm Hot Mama 7,08g",Sminke,681619700194,1063,The Balm,64.02,199,219,https://www.blivakker.no/product/3036028,http://static.blivakker.no/Media/2/0/300_300/DE3CD083C77BD14404448988DE537200_3036028_0.jpg,
3058264,SWI0008,"Swiss Skin Roller - 0,5mm",Hudpleie,7350082940019,314,Swiss Clinic,139.47,379,420,https://www.blivakker.no/product/3058264,http://static.blivakker.no/Media/2/0/300_300/D622D539AB323E07DE1F64496DE8E5AA_3058264_0.jpg,
4156,Der0082,Dermalogica - Age Smart - Dynamic Skin Recovery Spf 50 50ml,Hudpleie,666151031098,205,Dermalogica,301.21,799,895,https://www.blivakker.no/product/4156,http://static.blivakker.no/Media/2/0/300_300/616D67C0F05DFB31D48DD36E2C1F340A_4156_0.jpg,
200713,GLO0002,"glóMinerals - gloPressed Base Powder Foundation - Golden Medium 9,9g",Sminke,840749010058,,GloMinerals,100.61,409,480,https://www.blivakker.no/product/200713,http://static.blivakker.no/Media/2/0/300_300/E586CB63372D5035199A9A178854B47C_200713_1.jpg,
3051855,REA0014,Real Techniques Powder Brush,Sminke,79625014013,702,Real Techniques,51.00,179,199,https://www.blivakker.no/product/3051855,http://static.blivakker.no/Media/2/0/300_300/9BB9EAE781A7C1195BC4EE6C8E1FC286_3051855_2.jpg,
3011384,EXU0041,Exuviance Night Renewal HydraGel 50g,Hudpleie,732013087944,312,Exuviance,144.54,469,478,https://www.blivakker.no/product/3011384,http://static.blivakker.no/Media/2/0/300_300/D140BA3F5570D909EE3FB933F88FC739_3011384_0.jpg,
3024206,DEC0173,Decléor Aroma Cleanse - 3 In 1 Hydra-Radiance Smoothing & Cleansing Mousse 100ml,Hudpleie,3395012190014,,Decléor,82.15,229,299,https://www.blivakker.no/product/3024206,http://static.blivakker.no/Media/2/0/300_300/748CED8BFA14CCADE2F1245B5A81518C_3024206_0.jpg,
3038971,TIB0204,Tigi Bedhead Recharge - High-Octane Shine Shampoo og Balsam 2x750ml (Duo),Hårpleie,615908953992,325,Tigi Bedhead,125.00,399,940,https://www.blivakker.no/product/3038971,http://static.blivakker.no/Media/2/0/300_300/8D71641A9565408B877C8FC5E116C092_3038971_2.jpg,
3056053,BUK0058,Beauty UK Prime FX Foundation Primer 20ml,Sminke,5023890036251,1846,Beauty UK Cosmetics,18.27,99,,https://www.blivakker.no/product/3056053,http://static.blivakker.no/Media/2/0/300_300/C8B0469B13379A638EE99AC487D2B287_3056053_0.jpg,
201182,KMS0080,Kms California - Hairplay Dry Wax 150ml,Hårpleie,4044897355757,1,KMS California,52.75,169,213,https://www.blivakker.no/product/201182,http://static.blivakker.no/Media/2/0/300_300/52D8D90230A240C49D49BC37A5C1985A_201182_1.jpg,
4347,bis0048,Biosilk Silk Therapy Treatment 167ml,Hårpleie,633911747223,2624,Biosilk,67.06,269,379,https://www.blivakker.no/product/4347,http://static.blivakker.no/Media/2/0/300_300/E55B4B3877C3781283916A0C0218B5B9_4347_1.jpg,
3047114,MOE0001,Minerals of Eden Shampoo Dead Sea Mud & Minerals 500ml,Hårpleie,7290012082764,1,Minerals of Eden,71.44,429,599,https://www.blivakker.no/product/3047114,http://static.blivakker.no/Media/2/0/300_300/7D9DA1CFA926A1CA81742B6C4A09F67A_3047114_0.jpg,
2481,RED0030,Redken Scalp Relief - Oil Detox Shampoo 300ml,Hårpleie,743877010948,379,Redken,60.00,199,289,https://www.blivakker.no/product/2481,http://static.blivakker.no/Media/2/0/300_300/_RED0030_1.jpg,
200235,idb0333,BareMinerals Matte Foundation Spf 15 - Fairly Light 6g,Sminke,98132236688,610,BareMinerals,153.12,399,459,https://www.blivakker.no/product/200235,http://static.blivakker.no/Media/2/0/300_300/DD03254CE6077D22C00B77EEB75D4620_200235_0.jpg,
3760,KMS0060,Kms California - Moistrepair Balsam 750ml,Hårpleie,4044897205168,158,KMS California,115.69,319,,https://www.blivakker.no/product/3760,http://static.blivakker.no/Media/2/0/300_300/662E57CB7BDCDB247862DADD09F778D5_3760_0.jpg,
3036697,SEH0143,Healthy Sexy Hair - Color Safe Soy Moisturizing Shampoo og Balsam 2 x 1000ml (Duo),Hårpleie,646630158713,49,SEXY HAIR,116.97,599,1175,https://www.blivakker.no/product/3036697,http://static.blivakker.no/Media/2/0/300_300/35091AD913BE977DBE023A418134F0B6_3036697_1.jpg,
3058266,SWI0010,Swiss Rejuvenator 30ml,Hudpleie,7350082940033,,Swiss Clinic,227.52,629,790,https://www.blivakker.no/product/3058266,http://static.blivakker.no/Media/2/0/300_300/9C6FAE97CE23889DA53C7CFC6AB45D4B_3058266_0.jpg,
3759,KMS0059,Kms California - Moistrepair Shampoo 750ml,Hårpleie,4044897205069,,KMS California,105.78,299,,https://www.blivakker.no/product/3759,http://static.blivakker.no/Media/2/0/300_300/F852BD735C6D22401A1AF9204AB2EC5C_3759_0.jpg,
3024153,SEH0138,Healthy Sexy Hair - Soy Renewal Beach Spray 150ml,Hårpleie,646630011933,2,SEXY HAIR,23.92,209,269,https://www.blivakker.no/product/3024153,http://static.blivakker.no/Media/2/0/300_300/120F32899BB4F33DE99FE3CCD9BE7BC7_3024153_2.jpg,
202715,FUD0070,Fudge Matte Hed Extra 85g,Hårpleie,667451902491,923,Fudge,60.00,179,219,https://www.blivakker.no/product/202715,http://static.blivakker.no/Media/2/0/300_300/664C978D5485F21FD06D29AB0603FF4A_202715_0.jpg,
3047731,REA0005,Real Techniques Blush Brush,Accessories,79625014075,1006,Real Techniques,44.5,139,159,https://www.blivakker.no/product/3047731,http://static.blivakker.no/Media/2/0/300_300/56DF31415A5CE2DBA56E34B709C17ADD_3047731_2.jpg,
201219,OLE0037,OLE HENRIKSEN - Ultimate Lift Eye Gel 30ml,Hudpleie,687795414016,317,Ole Henriksen,214.2,539,595,https://www.blivakker.no/product/201219,http://static.blivakker.no/Media/2/0/300_300/866E79D049E54EE1E8409283D2ABCED0_201219_1.jpg,
4173,SEH0003,Big Sexy Hair - Volumizing Dry Shampoo 150ml,Hårpleie,646630006953,1,SEXY HAIR,39.29,199,268,https://www.blivakker.no/product/4173,http://static.blivakker.no/Media/2/0/300_300/_SEH0003_1.jpg,
3044221,DEC0236,Decléor Prolagene Lift - Day Cream Rich Tørr Hud 50ml,Hudpleie,3395015560005,544,Decléor,304.54,719,,https://www.blivakker.no/product/3044221,http://static.blivakker.no/Media/2/0/300_300/338C51C6D0D12098F799BD00F3756033_3044221_0.jpg,
3024204,DEC0171,Decléor Aroma Cleanse - Essential Cleansing Milk 200ml,Hudpleie,3395014600009,77,Decléor,71.85,219,249,https://www.blivakker.no/product/3024204,http://static.blivakker.no/Media/2/0/300_300/06349528FD7C1D6D6C9758B01A71F316_3024204_1.jpg,
3701,Der0069,Dermalogica - Skin Smoothing Cream 100ml,Hudpleie,666151901902,619,Dermalogica,279.89,589,655,https://www.blivakker.no/product/3701,http://static.blivakker.no/Media/2/0/300_300/_Der0069_1.jpg,
3031980,JOI0264,Joico K-Pak Balsam 1000ml,Hårpleie,74469477031,331,Joico,110.86,429,,https://www.blivakker.no/product/3031980,http://static.blivakker.no/Media/2/0/300_300/761BAD36812CE0DC998E6018B7A34B24_3031980_0.jpg,
3041839,RED0251,Redken Color Extend Magnetics Shampoo 300ml,Hårpleie,884486136244,1899,Redken,60.00,199,289,https://www.blivakker.no/product/3041839,http://static.blivakker.no/Media/2/0/300_300/4F0C93F38D495E3011D6AFD898DBCB66_3041839_0.jpg,
3036048,BAL0067,The Balm Girls Lipsticks Mai Billsbepaid Nude 4g,Sminke,681619100284,831,The Balm,54.41,179,199,https://www.blivakker.no/product/3036048,http://static.blivakker.no/Media/2/0/300_300/B0EACDD4EC8B3200039F00C539BC99A1_3036048_0.jpg,
3036050,BAL0069,The Balm What's Your Type Mascara Tall Dark & Handsome 10ml,Sminke,681619802195,454,The Balm,61.96,199,219,https://www.blivakker.no/product/3036050,http://static.blivakker.no/Media/2/0/300_300/9BE564E625F2AE438B936DAB3E84F65A_3036050_0.jpg,
3049792,NYX0115,NYX Dewy Finish Long Lasting Make-Up Setting Spray Dewy Finish MSS02,Sminke,800897813727,,NYX,43.56,99,,https://www.blivakker.no/product/3049792,http://static.blivakker.no/Media/2/0/300_300/539C1C4606D27EB757B9104A8F141B54_3049792_0.png,
3011341,EXU0002,Exuviance Moisture Balance Toner 212ml,Hudpleie,732013087029,463,Exuviance,157.21,299,339,https://www.blivakker.no/product/3011341,http://static.blivakker.no/Media/2/0/300_300/8D3ACECE0E6EB1484997D842F261703B_3011341_0.jpg,
3062653,GHD0110,Ghd Arctic Gold V Styler Gift Set,Elektrisk,5060356735167,,GHD,946.02,1898.750000,1898.750000,https://www.blivakker.no/product/3062653,http://static.blivakker.no/Media/2/0/300_300/BFDBABC8B13C09F3F2719A88190B3341_3062653_0.jpg,
3031985,JOI0269,Joico K-Pak Intense Hydrator Treatment 1000ml,Hårpleie,74469476744,,Joico,180.05,499,,https://www.blivakker.no/product/3031985,http://static.blivakker.no/Media/2/0/300_300/40126B24B4A6C87A39B55EA2B7A3C9B8_3031985_0.jpg,
3055987,BUK0006,Beauty UK Eyebrow kit,Sminke,5023890036497,703,Beauty UK Cosmetics,24.24,99,,https://www.blivakker.no/product/3055987,http://static.blivakker.no/Media/2/0/300_300/E226E4FCCDAAA5BCCAC1EA5E2B0D0E67_3055987_3.jpg,
2729,Der0021,Dermalogica - Age Smart - Super Rich Repair 50ml,Hudpleie,666151030947,388,Dermalogica,368.77,889,995,https://www.blivakker.no/product/2729,http://static.blivakker.no/Media/2/0/300_300/_Der0021_2.jpg,
3054055,BAT0007,Batiste Dry Shampoo XXL Volume 200ml,Hårpleie,5010724527542,742,Batiste,23.71,69,79,https://www.blivakker.no/product/3054055,http://static.blivakker.no/Media/2/0/300_300/366D36066064302E355AF3CACF2B4194_3054055_0.jpg,
3041840,RED0252,Redken Color Extend Magnetics Balsam 250ml,Hårpleie,884486136213,1026,Redken,63.5,199,299,https://www.blivakker.no/product/3041840,http://static.blivakker.no/Media/2/0/300_300/0C7A39CAD3CE4D3A8E4FE65000FC3D13_3041840_0.jpg,
3359,TIB0082,Tigi Bedhead For Men - Clean Up Daily Shampoo 750ml,Hårpleie,615908424645,,Tigi Bedhead,53.21,239,390,https://www.blivakker.no/product/3359,http://static.blivakker.no/Media/2/0/300_300/DAD592C3FB8A6E2BEEFDE40919A5BBC3_3359_0.jpg,
200181,DEC0010,Decléor Aromessence Neroli - Hydrating Oil Serum 15ml,Hudpleie,3395012002225,647,Decléor,160.39,479,599,https://www.blivakker.no/product/200181,http://static.blivakker.no/Media/2/0/300_300/7A1B847737586B24EA7D8ADE2C72248F_200181_1.jpg,
3031968,JOI0252,Joico Daily Care Treatment Shampoo 1000ml,Hårpleie,74469477017,,Joico,114.67,399,,https://www.blivakker.no/product/3031968,http://static.blivakker.no/Media/2/0/300_300/F007B40F5881FB72EC74D72FBB7D20DB_3031968_0.jpg,
3060479,SHE0332,Shelas Brush Collection i 8 deler,Sminke,,274,Shela`s,40.85,399,,https://www.blivakker.no/product/3060479,http://static.blivakker.no/Media/2/0/300_300/717C27F79A34EAC05020A4702FDB1E35_3060479_0.jpg,
2417,idb0126,BareMinerals - Full Coverage Kabuki Brush,Accessories,98132007547,1101,BareMinerals,158.79,389,439,https://www.blivakker.no/product/2417,http://static.blivakker.no/Media/2/0/300_300/_idb0126_1.jpg,
3034776,eme0058,emerginC Phytocell Cream 50ml,Hudpleie,892852002550,239,emerginC,224.84,629,699,https://www.blivakker.no/product/3034776,http://static.blivakker.no/Media/2/0/300_300/1410FA93F7EF8140216A96DE97239FB9_3034776_0.jpg,
4077,bis0031,Biosilk Silk Therapy Treatment 67ml,Hårpleie,633911745984,491,Biosilk,30.00,169,219,https://www.blivakker.no/product/4077,http://static.blivakker.no/Media/2/0/300_300/10171AEF724AFD13D6F88F2732AE57F0_4077_0.jpg,
200728,GLO0017,"glóMinerals - gloPressed Base Powder Foundation - Natural Medium 9,9g",Sminke,840749010065,209,GloMinerals,109.69,409,480,https://www.blivakker.no/product/200728,http://static.blivakker.no/Media/2/0/300_300/EC89936D656DFE5FB0C6ADA692F7AC23_200728_0.JPG,
3048626,UNI0002,Uniq One Kokos Spray 150ml,Hårpleie,8432225074184,1669,Uniq One,46.28,139,159,https://www.blivakker.no/product/3048626,http://static.blivakker.no/Media/2/0/300_300/D84BA4FA71B1AAB722C5DE04476BE0D0_3048626_2.jpg,
3056233,NYX0133,NYX Highlight And Contour Wonder Stick Medium/Tan WS02,Sminke,800897830946,1,NYX,56.73,129,,https://www.blivakker.no/product/3056233,http://static.blivakker.no/Media/2/0/300_300/346A81A7F2F0ACB308DB705FB2CCEFDB_3056233_0.jpg,
202267,GLO0077,glóMinerals - gloBrightener Highlight Concealer - Light,Sminke,840749036003,340,GloMinerals,63.58,259,315,https://www.blivakker.no/product/202267,http://static.blivakker.no/Media/2/0/300_300/BE481EFF88642FAFED173CC54D8451E7_202267_1.jpg,
200202,DEC0031,Decléor Aromessence Iris - Rejuvenating Serum 40+   15ml,Hudpleie,3395010001923,599,Decléor,234.29,559,699,https://www.blivakker.no/product/200202,http://static.blivakker.no/Media/2/0/300_300/C54BD366FC08839454AB8EC1F6C74C16_200202_0.jpg,
3048973,RED0286,Redken Blonde Idol Mask 250ml,Hårpleie,884486172501,248,Redken,91.5,349,419,https://www.blivakker.no/product/3048973,http://static.blivakker.no/Media/2/0/300_300/89EBEC1B802B128CCE805B7B8C8744C7_3048973_0.jpg,
3057845,REA0021,Real Techniques Sculpting brush,Sminke,79625014327,571,Real Techniques,49.5,139,159,https://www.blivakker.no/product/3057845,http://static.blivakker.no/Media/2/0/300_300/F666B1051AA74213CD2A5BC9A764F5D8_3057845_2.JPG,
3416,KMS0036,Kms California - Hairplay Molding Paste 150ml,Hårpleie,4044897355436,0,KMS California,103.14,249,300,https://www.blivakker.no/product/3416,http://static.blivakker.no/Media/2/0/300_300/34A92E38C065759C79DED27A0BF9D71D_3416_0.jpg,
3042036,RED0253,Redken Color Extend Magnetics Shampoo 1000ml,Hårpleie,884486149862,116,Redken,181.44,519,960,https://www.blivakker.no/product/3042036,http://static.blivakker.no/Media/2/0/300_300/77EED9BCADEC7DB978C9A961D549E96E_3042036_0.jpg,
3030416,DEC0203,Decléor Aroma Night - Neroli Essential Night Balm 100ml,Hudpleie,3395010004054,218,Decléor,246.26,649,,https://www.blivakker.no/product/3030416,http://static.blivakker.no/Media/2/0/300_300/B6F41B4F1B6DBD0FA4401C742D9857C3_3030416_0.jpg,
201210,OLE0028,OLE HENRIKSEN - Walnut Complexion Scrub 50g,Hudpleie,687795769017,,Ole Henriksen,149.04,309,345,https://www.blivakker.no/product/201210,http://static.blivakker.no/Media/2/0/300_300/5374F7DFE1B0318FAA15C094CCF55ABD_201210_0.jpg,
1593,SCH0026,Osis Grip Extreme Hold Mousse 200ml,Hårpleie,4045787299717,,Schwarzkopf Osis+,35.14,149,220,https://www.blivakker.no/product/1593,http://static.blivakker.no/Media/2/0/300_300/AD6370F44346B5EB838F00442FEB89D6_1593_0.jpg,
3053928,VIT0009,Vita Liberata pHenomenal 2 - 3 Week Tan Mousse Dark 125ml,Hudpleie,5060092027953,1,Vita Liberata,188.00,469,489,https://www.blivakker.no/product/3053928,http://static.blivakker.no/Media/2/0/300_300/A72B9C28DC6F7D0F3782CF10EF18FCA4_3053928_0.jpg,
3052270,DEC0276,Decléor Aroma Lisse 2 in 1 Dark Circle & Eye Wrinkle Eraser 15ml,Hudpleie,3395016460007,150,Decléor,132.21,399,465,https://www.blivakker.no/product/3052270,http://static.blivakker.no/Media/2/0/300_300/70FC1652AA3F2554A0C8B8FD4222F079_3052270_0.jpg,
3024205,DEC0172,Decléor Aroma Cleanse - Essential Tonifying Lotion 200ml,Hudpleie,3395014610008,724,Decléor,71.85,219,249,https://www.blivakker.no/product/3024205,http://static.blivakker.no/Media/2/0/300_300/867CC3617A2C8C33B122C42117CE8EF6_3024205_1.jpg,
3057393,SWI0003,Swiss Lashes,Hudpleie,7350082940149,126,Swiss Clinic,268.00,989,1295,https://www.blivakker.no/product/3057393,http://static.blivakker.no/Media/2/0/300_300/F1A6860C91E1E2EA4E670D14F56E2B5D_3057393_0.jpg,
2484,RED0033,Redken Scalp Relief - Soothing Balance Shampoo 300ml,Hårpleie,743877011105,1059,Redken,60.00,199,289,https://www.blivakker.no/product/2484,http://static.blivakker.no/Media/2/0/300_300/_RED0033_1.jpg,
200958,GHD019,Ghd - V Styler - Gold Classic Max,Elektrisk,506003452921714062405064a304,331,GHD,769.3,1849,1849,https://www.blivakker.no/product/200958,http://static.blivakker.no/Media/2/0/300_300/70F6181AE15F0BD72C7AA6A1F1FB3E6F_200958_0.gif,
3049692,NOR0001,Nordic Treat Hydro Gel Eye Patch Behandling,Hudpleie,7090019346209,4878,Nordic Treat,42502.00,49,69,https://www.blivakker.no/product/3049692,http://static.blivakker.no/Media/2/0/300_300/CB9499B6D9D0931E6433E79C5074609D_3049692_2.jpg,
3060104,SWI0011,Swiss Anti Cellulite - 3 Deler,Hudpleie,,123,Swiss Clinic,388.00,1499,1890,https://www.blivakker.no/product/3060104,http://static.blivakker.no/Media/2/0/300_300/0C5C59D49ACC8C4D998092EF4FA6FC40_3060104_0.jpg,
4056,RED0108,Redken Body Full Light Balsam 250ml,Hårpleie,884486045133,491,Redken,63.5,199,299,https://www.blivakker.no/product/4056,http://static.blivakker.no/Media/2/0/300_300/_RED0108_2.jpg,
201405,SEB0116,Sebastian Professional Hydre shampoo 1000ml,Hårpleie,4015600054731,164,Sebastian,170.49,489,550,https://www.blivakker.no/product/201405,http://static.blivakker.no/Media/2/0/300_300/15F36E054EF497200C21451B7E801617_201405_0.jpg,
200716,GLO0005,"glóMinerals - gloPressed Base Powder Foundation - Honey Light 9,9g",Sminke,840749010027,286,GloMinerals,87.21,409,480,https://www.blivakker.no/product/200716,http://static.blivakker.no/Media/2/0/300_300/913E4EC56766C67A1FF94ED2B4B09BD6_200716_0.JPG,
3032133,idb0576,BareMinerals Correcting Concealer SPF 20 Light 1 2g,Sminke,98132253555,791,BareMinerals,113.42,399,449,https://www.blivakker.no/product/3032133,http://static.blivakker.no/Media/2/0/300_300/52A9F7CC08847B49C4856D46C643D72A_3032133_0.jpg,
890,AME0016,American Crew Forming Cream Herre 85g,Hårpleie,738678181690,684,American Crew,52.00,169,260,https://www.blivakker.no/product/890,http://static.blivakker.no/Media/2/0/300_300/F8D3F83698AAC34C611748DBDB94C899_890_1.jpg,
3049791,NYX0114,NYX Matte Finish Long Lasting Make-Up Setting Spray MSS01,Sminke,800897813710,1,NYX,43.56,99,,https://www.blivakker.no/product/3049791,http://static.blivakker.no/Media/2/0/300_300/77A88AB534BA238BD9E63AC3F46D6318_3049791_0.png,
3048163,FUD0096,Fudge Clean Blonde Violet Toning Shampoo 1000ml,Hårpleie,5060056488745,360,Fudge,112.88,349,459,https://www.blivakker.no/product/3048163,http://static.blivakker.no/Media/2/0/300_300/DFBCB6F414ADA3527BF80647A1274A32_3048163_1.jpg,
200677,idb0337,BareMinerals - Rouge Blush Vintage Peach 0.85g,Sminke,98132175420,1206,BareMinerals,107.75,379,429,https://www.blivakker.no/product/200677,http://static.blivakker.no/Media/2/0/300_300/C73F727B7BD0BC304059207599FA490F_200677_0.jpg,
3009536,AGA0003,"Agadir Argan Oil Hair Treatment 66,5ml",Hårpleie,899681002058,1835,Agadir Argan Oil,68.28,199,,https://www.blivakker.no/product/3009536,http://static.blivakker.no/Media/2/0/300_300/50B5C6F5A2F68F65236046E4ED94F2AA_3009536_0.jpg,
200724,GLO0013,"glóMinerals - gloPressed Base Powder Foundation - Beige Medium 9,9g",Sminke,840749010034,102,GloMinerals,87.21,409,480,https://www.blivakker.no/product/200724,http://static.blivakker.no/Media/2/0/300_300/F80961645554DAB4573B8DDA04B64136_200724_0.jpg,
3039241,RED0238,Redken Diamond Oil Deep Facets Mask 250ml,Hårpleie,884486103468,475,Redken,102.91,349,419,https://www.blivakker.no/product/3039241,http://static.blivakker.no/Media/2/0/300_300/890AD83CFA2137861C873EBC380AAE82_3039241_0.jpg,
3054511,EXU0074,Exuviance Age Reverse Hydrafirm 50g,Hudpleie,732013200602,502,Exuviance,229.7,539,599,https://www.blivakker.no/product/3054511,http://static.blivakker.no/Media/2/0/300_300/A255B8CC084BA317BA089326806E405E_3054511_0.jpg,
3045049,MAX0055,"Max Factor Masterpiece Mascara High Volume & Definition Max Black 7,2ml",Sminke,5011321218642,,Max Factor,43.73,139,,https://www.blivakker.no/product/3045049,http://static.blivakker.no/Media/2/0/300_300/F15A088CB75BF90BF019B3864C473A81_3045049_0.jpg,
3061949,MAS0011,W7 Cosmetics In The Nude,Sminke,5060294396307,74,W7 Cosmetics,45.5,149,159,https://www.blivakker.no/product/3061949,http://static.blivakker.no/Media/2/0/300_300/C825DEB64B29051BF120E0E1BDCEC2A2_3061949_2.jpg,
3010682,BLA0002,Blax evigvarende hårstrikker sorte 8 stk,Accessories,781580323177,3778,Blax,16.78,69,79,https://www.blivakker.no/product/3010682,http://static.blivakker.no/Media/2/0/300_300/A036FFD4E925706ACD4A879923DE1173_3010682_0.jpg,
3044220,DEC0235,Decléor Prolagene Lift - Lift and Firm Day Cream50ml,Hudpleie,3395015550006,419,Decléor,261.62,719,,https://www.blivakker.no/product/3044220,http://static.blivakker.no/Media/2/0/300_300/0377629A3E74D77B4D79DF6F1DB6B894_3044220_0.jpg,
3422,KMS0042,Kms California - Hairstay Maximum Hold Spray 300ml,Hårpleie,4044897407654,82,KMS California,56.3,179,239,https://www.blivakker.no/product/3422,http://static.blivakker.no/Media/2/0/300_300/91D33C7023EE564C45060D1E25178994_3422_0.jpg,
3011369,EXU0029,Exuviance Ultra Restorative Creme 50g,Hudpleie,732013087470,352,Exuviance,177.92,489,499,https://www.blivakker.no/product/3011369,http://static.blivakker.no/Media/2/0/300_300/04B9666CF18AE3F8D2E90992106E45FC_3011369_2.jpg,
200191,DEC0020,Decléor Harmonie Calm - Relaxing Milky Gel-Cream For Eyes 15ml,Hudpleie,3395013470009,697,Decléor,97.89,319,435,https://www.blivakker.no/product/200191,http://static.blivakker.no/Media/2/0/300_300/0EF709D105D6192395AE20C36665B0DD_200191_1.jpg,
1425,LOR0002,L'Oréal Professionnel Série Expert Vitamino Color Balsam 750ml (up),Hårpleie,3474630714724,432,LOreal Serie Expert,95.00,329,,https://www.blivakker.no/product/1425,http://static.blivakker.no/Media/2/0/300_300/60E6A7556CDD20D0FDE3DECFFB2A7634_1425_0.jpg,
2357,TIB0052,Tigi Bedhead Small Talk 200ml,Hårpleie,615908425284,,Tigi Bedhead,57.00,199,264,https://www.blivakker.no/product/2357,http://static.blivakker.no/Media/2/0/300_300/7FCFBBE6E5F2F484DA0B0984162800D7_2357_0.jpg,
3054046,BEV0001,Beverly Hills Formula Perfect White Black Tannkrem 100ml,Tannpleie,5020105002575,383,Beverly Hills,42510.00,59.900000,59.900000,https://www.blivakker.no/product/3054046,http://static.blivakker.no/Media/2/0/300_300/36E299F4F4C66C168ADC7CD65D6AE3A5_3054046_0.jpg,
