item_group_id,link,title,description,image_link,price,brand,condition,id,product_type,gtin,mpn,availability,shipping,color,size,age_group,gender,Type
190298,http://www.gooutdoors.co.uk/rab-mens-treklite-pants-p190298,Rab Treklite Men's Pants,"The Rab Treklite Pant, made using weather resistant, mid-weight softshell fabric, are great for any active outdoor use.Articulated knees and the stretchy fabric ensure you keep covered without losing freedom of movement.Leg Length S = 30""Leg Length L",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/17580-0808111552041858177430.jpg,63,Rab,New,190156,Men's>Clothing>Legwear>Softshell Trousers>Treklite Men's Pants,821468571891,CORE-OMKA-QFS-58,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
278606,http://www.gooutdoors.co.uk/oakley-crosshair-sunglasses-matt-black-iridium-p278606,Oakley Crosshair Sunglasses (Matt Black/Black Iridium),"Lens:    Glare reduction and balanced light transmission of Iridium&reg; lens coating    Optimized peripheral vision and side protection against sun, wind and impact via 8.75 base lens curvature    Plutonite&reg; lens material filters out 100% of all",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/29390-2407131542331858177430.jpg,117,Oakley,New,278477,Walking>Clothing>Accessories>Sunglasses>Crosshair Sunglasses (Matt Black/Black Iridium),700285545141,CORE-EMAA-4060-03,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
157898,http://www.gooutdoors.co.uk/downpour-trousers-p157898,Trakker Downpour Trousers,"The DownpourTrousers from Trakkerare made from a lightweight, waterproof yet breathable fabric, ideal for showers and milder weather.Loose fit lightweight trousersElasticated drawstring waistZipped bottomsDeep pocketsFabric: 100% Nylon (Breathable an",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/12852-0810101134571858177430.jpg,"29,99",Trakker,New,157789,Fishing>Fishing Clothing and Footwear>Fishing Legwear>Downpour Trousers,5060236140111,CORE-FCAA-TRA077,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,,Unisex,
284004,http://www.gooutdoors.co.uk/polaris-velo-city-shirt-p284004,Polaris Velo City Shirt,"Made using Cooldry fast wicking Polyester for cool comfort, the Polaris Velo City Shirt boasts the kind of classic retro cycling graphics that won't ever go out of style.    Knitted collar and sleeve cuffs    Three back pockets plus YKK zipper securi",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/29601-0708131551031858177430.jpg,"35,99",Polaris,New,283973,Cycling>Cycle Clothing>Cycling Jerseys>Velo City Shirt,5055146252085,CORE-GMTA-520VELO,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
186345,http://www.gooutdoors.co.uk/freebase-insulated-jacket-wmns-p186345,Regatta Freebase Women's Insulated Jacket,"Made from waterproof, breathable Isotex 5000 polyamide micro ripstop fabric with taped seams throughout, the Regatta Freebase Jacket will keep you dry and comfortable in wintry conditions.It's high loft polyester padding provides enough insulation to",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/16741-3105111053071858177430.jpg,"34,97",Regatta,New,186168,Walking>Clothing>Coats & Jackets>Waterproof>Freebase Women's Insulated Jacket,5051513884637,CORE-OWAE-RWP041,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Female,
215891,http://www.gooutdoors.co.uk/buff-neckwarmer-knitted-polar-reversible-fedya-p215891,"Buff Reversible Knitted Polar Neckwarmer, Fedya","The Buff Neckwarmer Knitted &amp; Polar is a reversible tubular: one side Polar fleece, the other knitted, so you have a choice of two styles for total comfort.Made with Polar Fleece on one side, it's highly breathable, but traps in your body heat to",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/23675-1909121502581858177430.jpg,"22,5",Buff,New,215805,"Skiing>Clothing>Hats & Headwear>Reversible Knitted Polar Neckwarmer, Fedya",8428927050465,CORE-OMRE-344607,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
215889,http://www.gooutdoors.co.uk/buff-neckwarmer-knitted-polar-reversible-savva-p215889,"Buff Reversible Knitted Polar Neckwarmer, Savva","The Buff Neckwarmer Knitted &amp; Polar is a reversible tubular: one side Polar fleece, the other knitted, so you have a choice of two styles for total comfort.Made with Polar Fleece on one side, it's highly breathable, but traps in your body heat to",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/23674-1909121454471858177430.jpg,"22,5",Buff,New,215804,"Skiing>Clothing>Hats & Headwear>Reversible Knitted Polar Neckwarmer, Savva",8428927050458,CORE-OMRE-344606,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
105908,http://www.gooutdoors.co.uk/champion-junior-plus-riding-helmet-p105908,Champion Junior Plus Riding Helmet,"TheChampion Junior Plus Riding Helmetis a thick,ABS shell helmetideal for young riders who need comfort and protection.This shock absorbing hat is lightweight and easy to wear,and ispadded toNS EN 1384 and PAS 015 standards.All Champion Hats are made",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/1059091858177430.jpg,"40,5",Champion,New,21736,Horse Riding>Clothing>Headwear>Junior Plus Riding Helmet,5033316000773,CORE-JUCB-PAS015J,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,,Unisex,
279908,http://www.gooutdoors.co.uk/just-togs-mizz-aspen-top-p279908,Just Togs Mizz Aspen Girl's Top,Mizz Aspen Girl's Top,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/29952-0409131646531858177430.jpg,"20,7",Just Togs,New,279431,Horse Riding>Clothing>T-Shirts and Polo's>Mizz Aspen Girl's Top,5027932088352,CORE-JCEC-384,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Kids,Unisex,
139619,http://www.gooutdoors.co.uk/buff-buff-headwear-p139619,"Buff Original, Plain Black",Material: 100% Polyester MicrofibreWeight: 36g (1.2 oz)Dimensions: 52x24.5cm or 20.7€x9.6€Seam Free: No irritating seams or hemsEasy Care                ,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/1396201858177430.jpg,"11,7",Buff,New,82335,"Walking>Clothing>Hats & Headwear>Neck Gaiters>Original, Plain Black",8428927100023,CORE-OMRE-10002,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
184925,http://www.gooutdoors.co.uk/sprayway-boys-rebel-sherpa-fleece-jacket-p184925,Sprayway Boy's Rebel Sherpa Fleece Jacket,"The Sprayway Boy&rsquo;s Rebel Sherpa Jacket is an ultra warming fleece for cold days at school or on the hills with Mum and Dad.Made with a lycra bound hood, and two deep, zipped handwarming pockets, this is a great way to stop young adventurer&rsqu",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/17867-2408111515391858177430.jpg,27,Sprayway,New,184821,Children's>Clothing>Fleeces & Midlayers>Heavyweight>Boy's Rebel Sherpa Fleece Jacket,5031633457829,CORE-OCDC-2574,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Kids,Unisex,
267693,http://www.gooutdoors.co.uk/dare2b-antics-mens-jersey-p267693,Dare 2b Antics Men's Jersey,"The Antics Jersey offers next to the skin technology to ensure you stayat your bestduring intensive exercise.Offeringgreat wicking performance andmade from aquick dry fabric,the Anticsensures the moisture is drawn away from the body as you perspire,k",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/26176-1102131049071858177430.jpg,20,Dare 2b,New,267645,Men's>Clothing>Shirts & T-Shirts>Technical>Antics Men's Jersey,5051522282684,CORE-GMTA-DMT078,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
284648,http://www.gooutdoors.co.uk/whitter-glove-kids-p284648,Dare 2b Whitter Kid's Glove,"The water repellent outer of the Whitter Gloveworks with the waterproof inner to keep yourhands dry, whilst a scrim lining and elasticated wrist helps to keep the warmth locked in.     Polyester fabric with waterproof insert     Water repellent finis",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/30166-2409131541231858177430.jpg,"14,99",Dare 2b,New,284330,Skiing>Clothing>Gloves & Mitts>Whitter Kid's Glove,5051522322915,CORE-SCIB-DGG001,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Kids,Unisex,
107753,http://www.gooutdoors.co.uk/nikwax-loft-tech-wash-1-litre-camping-chemical-p107753,Nikwax Tech Wash® (1 Litre),Nikwax Tech Wash&reg; 1L: Wash-in non-detergent cleaner for waterproof clothing and equipment. Safely revitalises breathability and water-repellency to clean without damaging the Durable Water Repellent coating.Prolongs the life of gear and optimises,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/7748_50207161830071858177430.jpg,"10,35",Nikwax,New,24491,Walking>Clothing>Accessories>Cleaning & Proofing>Tech Wash® (1 Litre),5020716183007,CORE-AWBE-183A,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,,Unisex,
103401,http://www.gooutdoors.co.uk/berghaus-spectrum-hat-p103401,Berghaus Spectrum Hat,"A great all-purpose winter head warmer from Berghaus.The Berghaus Spectrum Hat, made from their AWL 200 fleece, has a high warmth-to-weight ratio, meaning you'll be kept warm in the cold without unnecessary bulk on your head.It's cut to cover your ea",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/1034031858177430.jpg,"12,15",Berghaus,New,17537,Walking>Clothing>Hats & Headwear>Winter Hats>Spectrum Hat,5052071279835,CORE-OMQD-34042,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
156153,http://www.gooutdoors.co.uk/buff-xinyang-p156153,"Buff Original, Xinyang","    Standard fits most adults, if you require something smaller, try Medium     Machine washable. Non iron. A Buff® won€™t lose its elasticity     No irritating seams or hems     100% Polyester Microfibre ",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/9872-0705101514011858177430.jpg,"11,7",Buff,New,156084,"Walking>Clothing>Hats & Headwear>Neck Gaiters>Original, Xinyang",8428927116079,CORE-OMRE-11607,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
146013,http://www.gooutdoors.co.uk/svendsen-eiger-fleece-cap-w-ears-p146013,Eiger Fleece Cap With Ears,Keep warm this Winter.,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/10817-2806101432531858177430.jpg,"6,29",Eiger,New,145610,Men's>Clothing>Hats & Headwear>Winter Hats>Fleece Cap With Ears,5706301512437,CORE-FCAA-14494,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,,Unisex,
282485,http://www.gooutdoors.co.uk/mammut-vital-fleece-glove-womens-p282485,Mammut Vital Women's Fleece Gloves,"Made from light and fast-drying fleece with Lorica Suede reinforcement on the ball of hand and thumb, the Mammut Vital Fleece Gloves are perfect everyday gloves for the cold season.Slim-profiled, they make also an excellent liner to give you extra wa",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/29994-0509131559031858177430.jpg,18,Mammut,New,280660,Skiing>Clothing>Gloves & Mitts>Vital Women's Fleece Gloves,7613276270348,CORE-OWOE-02460,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Female,
204298,http://www.gooutdoors.co.uk/mammut-ledge-t-shirt-p204298,Mammut Ledge T-Shirt,A cotton tee for climbers.,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/20307-1903121633581858177430.jpg,"22,5",Mammut,New,204220,Walking>Clothing>Shirts & T-Shirts>Casual>Ledge T-Shirt,7613186930691,CORE-OMJA-03240,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
160382,http://www.gooutdoors.co.uk/taz-hat-kids-p160382,Regatta Girl's Taz Hat,"A chunky, funky Winter hat.",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/11551-1108101527521858177430.jpg,"3,6",Regatta,New,159981,Children's>Clothing>Hats & Headwear>Winter Hats>Girl's Taz Hat,5051513741077,CORE-OCQD-RKC034,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Kids,Unisex,
