identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock,dealer
22360626,60021,LEGO City Cargo Heliplane (60021 ),49.99,http://www.toysrus.com/product/index.jsp?productId=22360626,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-16250125reg.jpg,,,
4057233,7938,LEGO City Passenger Train (7938),129.99,http://www.toysrus.com/product/index.jsp?productId=4057233,"LEGO Exclusives - Only at Toys ""R"" Us",LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-7429881reg.jpg,,,
17328386,60016,LEGO City Tank Truck (60016),17.99,http://www.toysrus.com/product/index.jsp?productId=17328386,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14652040reg.jpg,,,
22290676,,LEGO City Starter Set,29.99,http://www.toysrus.com/product/index.jsp?productId=22290676,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-16221746reg.jpg,,,
17540286,4432,LEGO City Garbage Truck (4432),19.99,http://www.toysrus.com/product/index.jsp?productId=17540286,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14700305reg.jpg,,,
10883986,7279,LEGO City Police MiniFigure Collection (7279),9.99,http://www.toysrus.com/product/index.jsp?productId=10883986,Building Sets & Blocks,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-8966573reg.jpg,,,
11486137,3366,LEGO City Satellite Launch Pad (3366),19.99,http://www.toysrus.com/product/index.jsp?productId=11486137,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-10021890reg.jpg,,,
23263676,60027,LEGO City Town Square (60027 ),134.99,http://www.toysrus.com/product/index.jsp?productId=23263676,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-16573405reg.jpg,,,
22360706,60027,LEGO City Monster Truck Transporter (60027),34.99,http://www.toysrus.com/product/index.jsp?productId=22360706,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-16250588reg.jpg,,,
4057240,7848,LEGO City Toys R'Us Truck (7848),39.99,http://www.toysrus.com/product/index.jsp?productId=4057240,"LEGO Exclusives - Only at Toys ""R"" Us",LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-7429977reg.jpg,,,
10883984,7288,LEGO City Mobile Police Unit (7288),44.99,http://www.toysrus.com/product/index.jsp?productId=10883984,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-8966486reg.jpg,,,
15224496,6000,LEGO City Fire Motorcycle (6000),6.99,http://www.toysrus.com/product/index.jsp?productId=15224496,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-13808075reg.jpg,,,
22360676,,LEGO City Grand Prix Truck,32.99,http://www.toysrus.com/product/index.jsp?productId=22360676,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-16250300reg.jpg,,,
17906066,60008,LEGO City Museum Break-in (60008),57.99,http://www.toysrus.com/product/index.jsp?productId=17906066,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14790267reg.jpg,,,
