name,sku,delivery_lead,manufacturer,Image URL,price,product_type,URL
"Bentley Designs Clara, 5' Kingsize Headboard",acc_Clara_kingsize,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,155,Headboard,http://www.mynextmattress.co.uk/bentley-designs-clara-5-kingsize-headboard
"Bentley Designs Eleanor, 3' Single Headboard",acc_Eleanor_single,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,140,Headboard,http://www.mynextmattress.co.uk/bentley-designs-eleanor-3-single-headboard
"Bentley Designs Eleanor, 4'6 Double Headboard",acc_Eleanor_double,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,170,Headboard,http://www.mynextmattress.co.uk/bentley-designs-eleanor-4-6-double-headboard
"Bentley Designs Imperial Antique Brass, 4'6 Double Headboard",acc_Imperial_double_antique_brass,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,165,Headboard,http://www.mynextmattress.co.uk/bentley-designs-imperial-antique-brass-4-6-double-headboard
"Bentley Designs Imperial Antique Brass, 5' Kingsize Headboard",acc_Imperial_kingsize_antique_brass,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,175,Headboard,http://www.mynextmattress.co.uk/bentley-designs-imperial-antique-brass-5-kingsize-headboard
"Bentley Designs Imperial Antique Brass, 6' Kingsize Headboard",acc_Imperial_super_kingsize_antique_brass,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,190,Headboard,http://www.mynextmattress.co.uk/bentley-designs-imperial-antique-brass-6-kingsize-headboard
"Bentley Designs Juliette Brass, 4'6 Double Headboard",acc_Juliette_double_antique_brass,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,190,Headboard,http://www.mynextmattress.co.uk/bentley-designs-juliette-brass-4-6-double-headboard
"Bentley Designs Juliette Brass, 5' Kingsize Headboard",acc_Juliette_kingsize_antique_brass,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,210,Headboard,http://www.mynextmattress.co.uk/bentley-designs-juliette-brass-5-kingsize-headboard
"Bentley Designs Juliette Nickel, 4'6 Double Headboard",acc_Juliette_double_antique_nickel,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,190,Headboard,http://www.mynextmattress.co.uk/bentley-designs-juliette-nickel-4-6-double-headboard
"Bentley Designs Juliette Nickel, 5' Kingsize Headboard",acc_Juliette_kingsize_antique_nickel,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,210,Headboard,http://www.mynextmattress.co.uk/bentley-designs-juliette-nickel-5-kingsize-headboard
"Bentley Designs Madison, 5' Kingsize Headboard",bentley-designs-madison-kingsize-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,168,Headboard,http://www.mynextmattress.co.uk/bentley-designs-madison-5-kingsize-headboard
"Bentley Designs Madison, 4'6 Double Headboard",bentley-designs-madison-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,153,Headboard,http://www.mynextmattress.co.uk/bentley-designs-madison-4-6-double-headboard
"Bentley Designs Olivia, 4'6 Double Headboard",bentley-designs-olivia-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,185,Headboard,http://www.mynextmattress.co.uk/bentley-designs-olivia-4-6-double-headboard
"Bentley Designs Olivia, 5' Kingsize Headboard",bentley-designs-olivia-kingsize-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,196,Headboard,http://www.mynextmattress.co.uk/bentley-designs-olivia-5-kingsize-headboard
"Bentley Designs Revo, 4'6 Double Headboard",bentley-designs-revo-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,128,Headboard,http://www.mynextmattress.co.uk/bentley-designs-revo-4-6-double-headboard
"Bentley Designs Revo, 5' Kingsize Headboard",bentley-designs-revo-king-size-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,135,Headboard,http://www.mynextmattress.co.uk/bentley-designs-revo-5-kingsize-headboard
"Bentley Designs Revo, 3' Single Headboard",bentley-designs-revo-single-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,117,Headboard,http://www.mynextmattress.co.uk/bentley-designs-revo-3-single-headboard
"Bentley Designs Rosalind, 5' Kingsize Headboard",bentley-designs-rosalind-king-size-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,179,Headboard,http://www.mynextmattress.co.uk/bentley-designs-rosalind-5-kingsize-headboard
"Bentley Designs Rosalind, 4'6 Double Headboard",bentley-designs-rosalind-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,168,Headboard,http://www.mynextmattress.co.uk/bentley-designs-rosalind-4-6-double-headboard
"Bentley Designs Scroll, 5' Kingsize Headboard",bentley-designs-scroll-king-size-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,97,Headboard,http://www.mynextmattress.co.uk/bentley-designs-scroll-5-kingsize-headboard
"Bentley Designs Scroll, 4'6 Double Headboard",bentley-designs-scroll-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,89,Headboard,http://www.mynextmattress.co.uk/bentley-designs-scroll-4-6-double-headboard
"Bentley Designs Sigma, 3' Single Headboard",bentley-designs-sigma-single-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,125,Headboard,http://www.mynextmattress.co.uk/bentley-designs-sigma-3-single-headboard
"Bentley Designs Sigma, 5' Kingsize Headboard",bentley-designs-sigma-king-size-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,154,Headboard,http://www.mynextmattress.co.uk/bentley-designs-sigma-5-kingsize-headboard
"Bentley Designs Sigma, 4'6 Double Headboard",bentley-designs-sigma-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,144,Headboard,http://www.mynextmattress.co.uk/bentley-designs-sigma-4-6-double-headboard
"Bentley Designs Urban, 5' Kingsize Headboard",bentley-designs-urban-king-size-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,130,Headboard,http://www.mynextmattress.co.uk/bentley-designs-urban-5-kingsize-headboard
"Bentley Designs Urban, 4' Small Double Headboard",bentley-designs-urban-small-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,124,Headboard,http://www.mynextmattress.co.uk/bentley-designs-urban-4-small-double-headboard
"Bentley Designs Urban, 3' Single Headboard",bentley-designs-urban-single-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,119,Headboard,http://www.mynextmattress.co.uk/bentley-designs-urban-3-single-headboard
"Bentley Designs Urban, 4'6 Double Headboard",bentley-designs-urban-double-head,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,124,Headboard,http://www.mynextmattress.co.uk/bentley-designs-urban-4-6-double-headboard
"Bentley Designs Alaska, 5' Kingsize Headboard",bentley-designs-alaska-king-size-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,115,Headboard,http://www.mynextmattress.co.uk/bentley-designs-alaska-5-kingsize-headboard
"Bentley Designs Alaska, 4'6 Double Kingsize Headboard",bentley-designs-alaska-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,111,Headboard,http://www.mynextmattress.co.uk/bentley-designs-alaska-4-6-double-kingsize-headboard
"Bentley Designs Alaska, 3' Single Headboard",bentley-designs-alaska-single-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,104,Headboard,http://www.mynextmattress.co.uk/bentley-designs-alaska-3-single-headboard
"Bentley Designs Atlanta Dark Wood, 5' Kingsize Headboard",bentley-designs-atlanta-dark-king-size-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,128,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-dark-wood-5-kingsize-headboard
"Bentley Designs Atlanta Dark Wood, 4'6 Double Headboard",bentley-designs-atlanta-dark-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,109,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-dark-wood-4-6-double-headboard
"Bentley Designs Atlanta Dark Wood, 3' Single Headboard",bentley-designs-atlanta-dark-single-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,89,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-dark-wood-3-single-headboard
"Bentley Designs Atlanta White, 4' Small Double Headboard",bentley-designs-atlanta-white-small-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,109,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-white-small-double-headboard
"Bentley Designs Atlanta White, 5' Kingsize Headboard",bentley-designs-atlanta-white-5-kingsize-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,128,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-white-5-kingsize-headboard
"Bentley Designs Atlanta White, 4'6 Double Headboard",bentley-designs-atlanta-white-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,109,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-white-double-headboard
"Bentley Designs Atlanta White, 3' Single Headboard",bentley-designs-atlanta-white-single-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,89,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-white-single-headboard
"Bentley Designs Atlanta Oak, 5' Kingsize Headboard",bentley-designs-atlanta-oak-king-size-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,128,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-oak-king-size-headboard
"Bentley Designs Atlanta Oak, 4'6 Double Headboard",bentley-design-atlanta-oak-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,109,Headboard,http://www.mynextmattress.co.uk/bentley-design-atlanta-oak-double-headboard
"Bentley Designs Atlanta Oak, 4' Small Double Headboard",bentley-designs-atlanta-oak-small-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,109,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-oak-small-double-headboard
"Bentley Designs Atlanta Oak, 3' Single Headboard",bentley-designs-atlanta-oak-single-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,89,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-oak-single-headboard
"Bentley Designs Atlanta Two Tone, 5' Kingsize Headboard",bentley-designs-atlanta-two-tone-king-size-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,128,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-two-tone-5-kingsize-headboard
"Bentley Designs Atlanta Two Tone, 4'6 Double Headboard",bentley-designs-atlanta-two-tone-double-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,109,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-two-tone-4-6-double-headboard
"Bentley Designs Atlanta Two Tone, 3' Single Headboard",bentley-designs-atlanta-two-tone-single-headboard,,Bentley Designs,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,89,Headboard,http://www.mynextmattress.co.uk/bentley-designs-atlanta-two-tone-3-single-headboard
"Relaxsan Orthosoft, 6' Super Kingsize Mattress",relaxsan-ortho-soft-super-king-mattress,Next Day,Relaxsan,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,422,Mattress,http://www.mynextmattress.co.uk/relaxsan-orthosoft-6-super-kingsize-mattress
"Relaxsan Orthosoft, 4'6 Double Mattress",relaxsan-ortho-soft-double-mattress,3 Weeks,Relaxsan,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,300,Mattress,http://www.mynextmattress.co.uk/relaxsan-orthosoft-4-6-double-mattress
"Relaxsan Orthosoft, 3' Single Mattress",relaxsan-ortho-soft-single-mattress,Next Day,Relaxsan,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,200,Mattress,http://www.mynextmattress.co.uk/relaxsan-orthosoft-3-single-mattress
"Relaxsan Orthosoft, 4' Small Double Mattress",relaxsan-ortho-soft-small-double-mattress,Next Day,Relaxsan,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,266,Mattress,http://www.mynextmattress.co.uk/relaxsan-orthosoft-4-small-double-mattress
"Relaxsan Orthosoft, 5' Kingsize Mattress",relaxsan-ortho-soft-king-mattress,Next Day,Relaxsan,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,350,Mattress,http://www.mynextmattress.co.uk/relaxsan-orthosoft-5-kingsize-mattress
"Relaxsan Waterlattex, 6' Super Kingsize Mattress",relaxsan-waterlatex-super-king-mattress,3 Weeks,Relaxsan,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,652,Mattress,http://www.mynextmattress.co.uk/relaxsan-waterlattex-6-super-kingsize-mattress
"Relaxsan Waterlattex, 5' Kingsize Mattress",relaxsan-waterlatex-king-mattress,3 Weeks,Relaxsan,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,544,Mattress,http://www.mynextmattress.co.uk/relaxsan-waterlattex-5-kingsize-mattress
"Relaxsan Waterlattex, 4' Small Double Mattress",relaxsan-waterlatex-small-double-mattress,3 Weeks,Relaxsan,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,414,Mattress,http://www.mynextmattress.co.uk/relaxsan-waterlattex-4-small-double-mattress
"Relaxsan Waterlattex, 3' Single Mattress",relaxsan-waterlatex-single-mattress,3 Weeks,Relaxsan,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,310,Mattress,http://www.mynextmattress.co.uk/relaxsan-waterlattex-3-single-mattress
"Relaxsan Waterlattex, 4'6 Double Mattress",relaxsan-waterlatex-double-mattress,Next Day,Relaxsan,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,466,Mattress,http://www.mynextmattress.co.uk/relaxsan-waterlattex-4-6-double-mattress
"Sealy Windermere, 6' Super Kingsize Mattress",sealy-contract-windermere-super-king-mattress,2 Weeks,Sealy,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,779,Mattress,http://www.mynextmattress.co.uk/sealy-windermere-6-super-kingsize-mattress
"Sealy Windermere, 5' Kingsize Mattress",sealy-contract-windermere-king-mattress,2 Weeks,Sealy,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,669,Mattress,http://www.mynextmattress.co.uk/sealy-windermere-5-kingsize-mattress
"Sealy Windermere, 4'6 Double Mattress",sealy-contract-windermere-double-mattress,2 Weeks,Sealy,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95,604,Mattress,http://www.mynextmattress.co.uk/sealy-windermere-4-6-double-mattress
"Sealy Windermere, 3' Single Mattress",sealy-bedstead-windermere-single-mattress,2 Weeks,Sealy,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/s/e/sealy-windermere.jpg,455,Mattress,http://www.mynextmattress.co.uk/sealy-windermere-3-single-mattress
Sealy Windermere Mattress,sealy-contract-windermere-mattress,2 Weeks,Sealy,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/s/e/sealy-windermere.jpg,349,Mattress,http://www.mynextmattress.co.uk/sealy-windermere-mattress
"Sealy Pillow Coniston, 6' Super Kingsize Mattress",sealy-contract-pillow-coniston-super-king-mattress,2 Weeks,Sealy,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/s/e/sealy-windermere.jpg,687,Mattress,http://www.mynextmattress.co.uk/sealy-pillow-coniston-6-super-kingsize-mattress
"Sealy Pillow Coniston, 5' Kingsize Mattress",sealy-contract-pillow-coniston-king-mattress,2 Weeks,Sealy,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/s/e/sealy-windermere.jpg,607,Mattress,http://www.mynextmattress.co.uk/sealy-pillow-coniston-5-kingsize-mattress
