"sku","manufacturer","manufacturer_sku","ean_barcode","price (ex VAT)"
"Ideal_Standard_E612701","Ideal Standard","E612701",5017830439028,"96,2827"
"Coram_STQ80WHI","Coram","STQ80WHI",5012852771361,"96,33"
"GROHE_32786000","GROHE",32786000,4005176871863,"96,34"
"Armitage_Shanks_S257001","Armitage Shanks","S257001",5012001546789,"96,38"
"Rada_2.1.093.53.3","Rada","2.1.093.53.3",5013181093537,"96,55"
"GROHE_33281001","GROHE",33281001,4005176828676,"96,5667"
"Grohe_33562000","GROHE",33562000,4005176816376,"96,5833"
"Twyford_GN4622WH","Twyford","GN4622WH",5024959340319,"96,65"
"Bristan_K SNK BN","Bristan","K SNK BN",5014868704524,"96,73"
"Ideal_Standard_E6115AA","Ideal Standard","E6115AA",5017830073147,"96,73"
"Abode_AB2001","Abode","AB2001",5060048385496,"96,7667"
"Twyford_TR6741WL","Twyford","TR6741WL",5024959386690,"96,768"
"Twyford_TR6742WR","Twyford","TR6742WR",5024959386706,"96,768"
"Twyford_TR6431WH","Twyford","TR6431WH",5024959386768,"96,768"
"Aqualisa_99.31.01","Aqualisa","99.31.01",5023942054974,"96,77"
"Twyford_RE8502WH","Twyford","RE8502WH",5024959356235,"96,8"
"Deva_LUSH113","Deva","LUSH113",5011632666972,"96,81"
"Deva_FUNKY113/EX","Deva","FUNKY113/EX",5011632667023,"96,81"
"Deva_TEASE113/EX","Deva","TEASE113/EX",5011632667061,"96,81"
"Deva_SWO108","Deva","SWO108",5011632662684,"96,81"
"Armitage_Shanks_S6472MY","Armitage Shanks","S6472MY",5017830384427,"96,85"
"Pegler Yorkshire_4P2003","Pegler Yorkshire","4P2003",5022050201331,"96,8583"
"Twyford_GP2496WH","Twyford","GP2496WH",5024959337517,"96,8583"
"Twyford_GP2596WH","Twyford","GP2596WH",5024959337609,"96,8583"
"Ideal_Standard_B5347AA","Ideal Standard","B5347AA",3800019252721,"96,86"
"Twyford_VO4960WH","Twyford","VO4960WH",5024959378701,"96,9"
"Pegler_Yorkshire_340006","Pegler Yorkshire",340006,5013866079009,"96,9167"
"Abode_AB2211","Abode","AB2211",5060048385687,"96,95"
"Aqualisa_VTE9521S","Aqualisa","VTE9521S",5023942078338,"96,98"
"Ideal_Standard_E801501","Ideal Standard","E801501",5017830388241,"97,04"
"Bristan_W FILL C","Bristan","W FILL C",5014868962795,"97,0417"
"Triton_UNNETHBM","Triton","UNNETHBM",5012663008199,"97,09"
"Pegler_Yorkshire_346010","Pegler Yorkshire",346010,5013866079061,"97,1691"
"Pegler_Yorkshire_344007","Pegler Yorkshire",344007,5013866005619,"97,1691"
"Armitage_Shanks_S159401","Armitage Shanks","S159401",5012001583128,"97,19"
"Armitage_Shanks_S159701","Armitage Shanks","S159701",5017830365884,"97,19"
"GROHE_27737000","GROHE",27737000,4005176910975,"97,29"
"Roca_8012A2004","Roca","8012A2004",8414329089714,"97,34"
"Twyford_IS2171WH","Twyford","IS2171WH",5024959301235,"97,35"
"Ideal_Standard_T043501","Ideal Standard","T043501",8014140361336,"97,41"
"Ideal_Standard_L624701","Ideal Standard","L624701",5017830429661,"97,43"
"Elstead_Lighting_MV2 CHROME","Elstead Lighting","MV2 CHROME",5024005510208,"97,48"
"Deva_RUB106","Deva","RUB106",5011632650810,"97,5"
"Elstead_Lighting_CRT2 SILVER/GOLD","Elstead Lighting","CRT2 SILVER/GOLD",5024005477303,"97,5"
"Elstead_Lighting_RB/SF/A IV/GOLD","Elstead Lighting","RB/SF/A IV/GOLD",5024005465706,"97,5"
"Elstead_Lighting_BATH/BB1 BRZ","Elstead Lighting","BATH/BB1 BRZ",5024005469902,"97,506"
"Elstead_Lighting_PB/P BLK/GOLD","Elstead Lighting","PB/P BLK/GOLD",5024005225003,"97,506"
"Elstead_Lighting_PB/SF/A BLACK","Elstead Lighting","PB/SF/A BLACK",5024005446804,"97,506"
"Elstead_Lighting_PB/SF/B BLACK","Elstead Lighting","PB/SF/B BLACK",5024005278306,"97,506"
"Elstead_Lighting_SA/TL DK BRONZE","Elstead Lighting","SA/TL DK BRONZE",5024005385707,"97,506"
"Elstead_Lighting_SA/TL PIANO BLK","Elstead Lighting","SA/TL PIANO BLK",5024005495307,"97,506"
"Elstead_Lighting_SA2 DK BRONZE","Elstead Lighting","SA2 DK BRONZE",5024005385509,"97,506"
"Elstead_Lighting_SA2 PIANO BLACK","Elstead Lighting","SA2 PIANO BLACK",5024005485209,"97,506"
"Abode_AB1157","Abode","AB1157",5060048384987,"97,5333"
"GROHE_38661000","GROHE",38661000,4005176294907,"97,5333"
"Twyford_GP1148WH","Twyford","GP1148WH",5024959335773,"97,7833"
"Pegler_Yorkshire_4S4543","Pegler Yorkshire","4S4543",5022050146168,"97,8675"
"Twyford_GN4621WH","Twyford","GN4621WH",5024959340289,"97,9"
"Bristan_ST SNK BN","Bristan","ST SNK BN",5014868982304,"97,91"
"Franklite_CO9303/727","Franklite","CO9303/727",5038975523731,"97,92"
"Twyford_VO7851WH","Twyford","VO7851WH",5024959379234,"97,925"
"Ideal_Standard_L626801","Ideal Standard","L626801",5017830429876,"97,95"
"Armitage_Shanks_S5872MY","Armitage Shanks","S5872MY",5017830360902,98
"Ideal_Standard_E002601","Ideal Standard","E002601",5017830311591,98
"Ideal_Standard_L4037AA","Ideal Standard","L4037AA",5017830227960,"98,023"
"Armitage_Shanks_S248701","Armitage Shanks","S248701",5017830411956,"98,08"
"Armitage_Shanks_S248901","Armitage Shanks","S248901",5017830411970,"98,08"
"Armitage_Shanks_S249001","Armitage Shanks","S249001",5017830411987,"98,08"
"Armitage_Shanks_S249101","Armitage Shanks","S249101",5017830411994,"98,08"
"Armitage_Shanks_S251301","Armitage Shanks","S251301",5017830418467,"98,08"
"Armitage_Shanks_S251401","Armitage Shanks","S251401",5017830418474,"98,08"
"Deva_KITS08/G","Deva","KITS08/G",5011632666613,"98,1"
"GROHE_38849HS0","GROHE","38849HS0",4005176878640,"98,26"
"GROHE_38849HP0","GROHE","38849HP0",4005176878589,"98,26"
"GROHE_38849HT0","GROHE","38849HT0",4005176878657,"98,26"
"GROHE_38849HV0","GROHE","38849HV0",4005176878664,"98,26"
"GROHE_38849HR0","GROHE","38849HR0",4005176878633,"98,26"
"GROHE_38849HW0","GROHE","38849HW0",4005176878671,"98,26"
"Pegler_Yorkshire_313017","Pegler Yorkshire",313017,5013866005015,"98,2833"
"Pegler_Yorkshire_313007","Pegler Yorkshire",313007,5022050106605,"98,2833"
"Aqualisa_92.03.01","Aqualisa","92.03.01",5023942051447,"98,325"
"Mira_2.1539.392","Mira","2.1539.392",5013181037029,"98,33"
"Armitage_Shanks_S7834AA","Armitage Shanks","S7834AA",5017830366812,"98,4"
"Bristan_PM WMBF C","Bristan","PM WMBF C",5014868962900,"98,41"
"Deva_VSN122","Deva","VSN122",5011632063924,"98,42"
"Ideal_Standard_L6702AA","Ideal Standard","L6702AA",5017830303053,"98,44"
"Pegler_Yorkshire_5A1102","Pegler Yorkshire","5A1102",5013866078903,"98,5189"
"Pegler_Yorkshire_5A1141","Pegler Yorkshire","5A1141",5022050030108,"98,5189"
"Pegler_Yorkshire_438902","Pegler Yorkshire",438902,5013866076466,"98,5189"
"Pegler_Yorkshire_484001","Pegler Yorkshire",484001,5013866153174,"98,5417"
"Armitage_Shanks_S6486MY","Armitage Shanks","S6486MY",5017830387398,"98,64"
"Ideal_Standard_L631901","Ideal Standard","L631901",5017830430018,"98,73"
"GROHE_19455000","GROHE",19455000,4005176845994,"98,74"
"Ideal_Standard_E635301","Ideal Standard","E635301",5017830377986,"98,76"
"Ideal_Standard_E635201","Ideal Standard","E635201",5017830377979,"98,76"
"Armitage_Shanks_B8266AA","Armitage Shanks","B8266AA",3800861006763,"98,79"
"Bristan_AR SNK C","Bristan","AR SNK C",5014868972329,"98,8"
"Bristan_PM TBAS C","Bristan","PM TBAS C",5014868965475,"98,82"
"Ideal_Standard_T055301","Ideal Standard","T055301",8014140385950,"98,84"
"Armitage_Shanks_S272101","Armitage Shanks","S272101",5012001063064,"98,8416"
"Pegler_Yorkshire_4K6008","Pegler Yorkshire","4K6008",5022050246585,"98,85"
"Twyford_GP4621WH","Twyford","GP4621WH",5024959336121,"98,85"
"Twyford_GP4622WH","Twyford","GP4622WH",5024959336152,"98,85"
"Mira_1.1693.001","Mira","1.1693.001",5013181050318,"98,859"
"Coram_YD803WHI","Coram","YD803WHI",5012852370809,"98,9"
"Bristan_W BTH12 C","Bristan","W BTH12 C",5014868698250,"98,93"
"Pegler_Yorkshire_444902","Pegler Yorkshire",444902,5013866076428,"98,9583"
"Twyford_GN4661WH","Twyford","GN4661WH",5024959340340,"98,975"
"Twyford_GN4662WH","Twyford","GN4662WH",5024959340371,"98,975"
"Elstead_Lighting_BATH/BR1 CHROME","Elstead Lighting","BATH/BR1 CHROME",5024005470106,99
"Elstead_Lighting_CB2 BLK/GOLD","Elstead Lighting","CB2 BLK/GOLD",5024005220909,99
"Elstead_Lighting_CH2 BLK/GOLD","Elstead Lighting","CH2 BLK/GOLD",5024005215301,99
"Elstead_Lighting_SAX2 BLK","Elstead Lighting","SAX2 BLK",5024005224907,99
"Coram_PIL10CUW","Coram","PIL10CUW",5012852408700,"99,05"
"Bristan_L TT C","Bristan","L TT C",5014868701899,"99,1583"
"Mira_2.1744.007","Mira","2.1744.007",5013181056235,"99,1583"
"Stuart_Turner_46429","Stuart Turner",46429,5050400464297,"99,16"
"Grundfos_96281422","Grundfos",96281422,5700394935029,"99,18"
"Armitage_Shanks_S309201","Armitage Shanks","S309201",5017830412090,"99,19"
"Just_Trays_F80Q100","Just Trays","F80Q100",5055039316696,"99,25"
"Ideal_Standard_E180001","Ideal Standard","E180001",5017830131595,"99,2667"
"GROHE_32612002","GROHE",32612002,4005176865886,"99,3167"
"Ideal_Standard_E4645GI","Ideal Standard","E4645GI",5017830245155,"99,3369"
"Ideal_Standard_E4645ZU","Ideal Standard","E4645ZU",5017830344384,"99,3369"
"Ideal_Standard_E4645RY","Ideal Standard","E4645RY",5017830369691,"99,3369"
"Ideal_Standard_E4645WG","Ideal Standard","E4645WG",5017830245124,"99,34"
"Twyford_TR6541WH","Twyford","TR6541WH",5024959386638,"99,5328"
"GROHE_19297000","GROHE",19297000,4005176820762,"99,54"
"Rada_1.1621.117","Rada","1.1621.117",5013181060690,"99,64"
"Ideal_Standard_E6684BH","Ideal Standard","E6684BH",5017830394761,"99,7"
"GROHE_38562001","GROHE",38562001,4005176863752,"99,75"
"Twyford_AQ5785CP","Twyford","AQ5785CP",5024959373225,"99,7833"
"Grohe_28189000","GROHE",28189000,4005176075650,"99,7917"
"Bristan_N BAS G","Bristan","N BAS G",5014868676340,"99,99"
"GROHE_33977002","GROHE",33977002,4005176886560,"99,99"
"Mira_2.1539.391","Mira","2.1539.391",5013181037012,"99,99"
"Twyford_GN1148WH","Twyford","GN1148WH",5024959339832,"99,99"
"Ideal_Standard_E655001","Ideal Standard","E655001",5017830152309,"99,9917"
"Mira_1.904.08.6.0","Mira","1.904.08.6.0",5013181904086,"99,9917"
"Twyford_MD4621WH","Twyford","MD4621WH",5024959374437,"99,9917"
"Twyford_QT4311WH","Twyford","QT4311WH",5024959366388,"99,9917"
"Twyford_RE4661WH","Twyford","RE4661WH",5024959354033,"99,9917"
"Twyford_RS0109WH","Twyford","RS0109WH",5024959365947,"99,9917"
"Twyford_GF1148WH","Twyford","GF1148WH",5024959370583,"99,9917"
"Twyford_3D7851WH","Twyford","3D7851WH",5024959379753,"99,9917"
"GROHE_27439000","GROHE",27439000,4005176880490,100
"GROHE_28964000","GROHE",28964000,4005176827211,100
"Mira_1.1697.014.WH","Mira","1.1697.014.WH",5013181048377,100
"Mira_1.1570.326.WH","Mira","1.1570.326.WH",5013181022032,100
"Twyford_TR6361WH","Twyford","TR6361WH",5024959386850,"100,03"
"Aqualux_FBS0274AQU","Aqualux","FBS0274AQU",5014753025789,"100,04"
"Ideal_Standard_E369001","Ideal Standard","E369001",5017830099291,"100,04"
"Aqualux_FBS0273AQU","Aqualux","FBS0273AQU",5014753025772,"100,0417"
"GROHE_27065000","GROHE",27065000,4005176832109,"100,05"
"Pegler_Yorkshire_330030","Pegler Yorkshire",330030,5013866074196,"100,1083"
"GROHE_13139000","GROHE",13139000,4005176235856,"100,16"
"Armitage_Shanks_S251601","Armitage Shanks","S251601",5017830418481,"100,18"
"GROHE_38559001","GROHE",38559001,4005176863776,"100,1833"
"Mira_2.1731.002","Mira","2.1731.002",5013181050578,"100,34"
"Mira_2.1731.001","Mira","2.1731.001",5013181050554,"100,34"
"Croydex_WC756105","Croydex","WC756105",5012044078698,"100,44"
"Franke_115.0049.982","Franke","115.0049.982",7612404001205,"100,4583"
"Aqualisa_VTE8521SL","Aqualisa","VTE8521SL",5023942078345,"100,55"
"Nabis_G1411501","Nabis","G1411501",5029125605223,"100,55"
"Bristan_TY BID C","Bristan","TY BID C",5014868691015,"100,6417"
"Twyford_GL2396WH","Twyford","GL2396WH",5024959366227,"100,725"
"Coram_SPT02CUC","Coram","SPT02CUC",5012852510946,"100,73"
"Ideal_Standard_E001301","Ideal Standard","E001301",5017830311652,"100,7333"
"Bristan_HOU BAS C","Bristan","HOU BAS C",5014868018997,"100,98"
"Bristan_HA BASNW C","Bristan","HA BASNW C",5014868001104,"100,98"
"Croydex_AM162641","Croydex","AM162641",5012044078612,"101,03"
"Coram_ST90WHI","Coram","ST90WHI",5012852771033,"101,13"
"Coram_STP90WHI","Coram","STP90WHI",5012852771040,"101,13"
"Bristan_J SNK C","Bristan","J SNK C",5014868702278,"101,1417"
"Bristan_D BAS C","Bristan","D BAS C",5014868688275,"101,15"
"Pegler Yorkshire_4G4125","Pegler Yorkshire","4G4125",5022050211620,"101,2"
"Triton_ELITHBM","Triton","ELITHBM",5012663012974,"101,2"
"Aqualisa_WMD100EBAR","Aqualisa","WMD100EBAR",5023942066410,"101,25"
"Elstead_Lighting_FR5/SF","Elstead Lighting","FR5/SF",5024005463801,"101,25"
"Elstead_Lighting_GH/WB DB","Elstead Lighting","GH/WB DB",5024005489603,"101,25"
"Elstead_Lighting_GH/WB PB","Elstead Lighting","GH/WB PB",5024005495604,"101,25"
"Elstead_Lighting_GH/WB PN","Elstead Lighting","GH/WB PN",5024005489504,"101,25"
"Bristan_EEVK-CP","Bristan","EEVK-CP",5014868001258,"101,3"
"Ideal_Standard_E806401","Ideal Standard","E806401",5017830390527,"101,4"
"Coram_OIL14SM1C","Coram","OIL14SM1C",5012852409578,"101,44"
"Coram_OIL14SUC","Coram","OIL14SUC",5012852409561,"101,44"
"Bristan_BL85 W","Bristan","BL85 W",5014869115800,"101,47"
"Bristan_RO BF C","Bristan","RO BF C",5014868981932,"101,47"
"Twyford_MD4510WH","Twyford","MD4510WH",5024959374598,"101,475"
"Ideal_Standard_E815601","Ideal Standard","E815601",5017830424208,"101,4833"
"Coram_G253-000","Coram","G253-000",5012852771453,"101,52"
"Just_Trays_A90N120","Just Trays","A90N120",5055039305140,"101,56"
"Armitage_Shanks_S219001","Armitage Shanks","S219001",5012001057216,"101,59"
"Deva_GE04","Deva","GE04",5011632060169,"101,62"
"Deva_RLE04S","Deva","RLE04S",5011632662479,"101,65"
"Deva_VSN208","Deva","VSN208",5011632660994,"101,65"
"Ideal_Standard_A4813AA","Ideal Standard","A4813AA",4015413311670,"101,67"
"Ideal_Standard_J468401","Ideal Standard","J468401",8023246239500,"101,7083"
"Twyford_MD4540WH","Twyford","MD4540WH",5024959374604,"101,7167"
"Ideal_Standard_E122401","Ideal Standard","E122401",5017830354833,"101,7283"
"Roca_32747R000","Roca","32747R000",8414329155020,"101,73"
"Franke_115.0049.960","Franke","115.0049.960",7612404001229,"101,79"
"Coram_NEWOIL12SM1C","Coram","OIL12SM1C",5012852492037,"101,8"
"Coram_NEWOIL12SUC","Coram","OIL12SUC",5012852492020,"101,8"
"Ideal_Standard_E612901","Ideal Standard","E612901",5017830439042,"101,8083"
"Triton_ELITHBMTO","Triton","ELITHBMTO",5012663013353,"101,85"
"Pegler_Yorkshire_4G4172","Pegler Yorkshire","4G4172",5022050170583,"101,8583"
