identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock
,,Qi Wireless Charging Pad White,96.9,http://www.mobicity.co.nz/wireless-charger-without-receiver-qi-compliant.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/q/i/qi-wireless-charger-1.jpg,,
,,Sony DK26 Charging Dock for Sony Xperia Z Black,48.9,http://www.mobicity.co.nz/sony-dk26-charging-dock-for-xperia-z.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony-xperia-z-dk26-charging-dock-1.jpg,,
,,Sony DK26 Charging Dock for Sony Xperia Z White,48.9,http://www.mobicity.co.nz/sony-dk26-charging-dock-for-xperia-z.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony-xperia-z-dk26-charging-dock-1.jpg,,
,,Kidigi Desktop Cradle for BlackBerry Z10,30,http://www.mobicity.co.nz/kidigi-desktop-cradle-for-blackberry-z10.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/k/i/kidigi-desktop-cradle-for-blackberry-z10-3.jpg,,
,,BlackBerry Bold Touch 9900 Black,609,http://www.mobicity.co.nz/blackberry-bold-touch-9900.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry_bold_touch_9900_3.jpg,,
,,BlackBerry Bold Touch 9900 White,609,http://www.mobicity.co.nz/blackberry-bold-touch-9900.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry_bold_touch_9900_3.jpg,,
,,HTC HD7 16GB (T9292),259,http://www.mobicity.co.nz/htc-hd7-16gb-t9292.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/d/hd7-trio.jpg,,
,,Motorola DEFY - XT compatible,309,http://www.mobicity.co.nz/motorola-defy-nextg-compatible.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motorola-defy_1.jpg,,
,,Samsung Focus,379,http://www.mobicity.co.nz/samsung-focus.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_focus_01.jpg,,
,,Motorola ATRIX XT compatible (AT&T branded),379,http://www.mobicity.co.nz/motorola-atrix-mb860-at-t-branded.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motorola_atrix.jpg,,
,,LG P990 Optimus 2X Black,329,http://www.mobicity.co.nz/lg-p990-optimus-2x.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lg_optimus_2x_1.jpg,,
,,LG P990 Optimus 2X White,259,http://www.mobicity.co.nz/lg-p990-optimus-2x.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lg_optimus_2x_1.jpg,,
,,LG Optimus Black Black,249,http://www.mobicity.co.nz/lg-optimus-black.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-optimus-black-all.jpg,,
,,LG Optimus Black Pink,249,http://www.mobicity.co.nz/lg-optimus-black.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-optimus-black-all.jpg,,
,,LG Optimus Black White,249,http://www.mobicity.co.nz/lg-optimus-black.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-optimus-black-all.jpg,,
,,LG E900h Optimus 7 - XT compatible,349,http://www.mobicity.co.nz/lg-e900h-optimus-7-nextg-compatible.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lgoptimus74_2.jpg,,
,,HTC Desire S,379,http://www.mobicity.co.nz/htc-desire-s.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_desire_s_01.jpg,,
,,HTC Wildfire S (A510B) - XT and 3G Black,309,http://www.mobicity.co.nz/htc-wildfire-s-a510b-nextg-and-3g.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_wildfire_s_06.jpg,,
,,HTC Wildfire S (A510B) - XT and 3G Silver,309,http://www.mobicity.co.nz/htc-wildfire-s-a510b-nextg-and-3g.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_wildfire_s_06.jpg,,
,,HTC Incredible S,379,http://www.mobicity.co.nz/htc-incredible-s.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_incredible_s_02_1.jpg,,
,,Sony Ericsson XPERIA PLAY,289,http://www.mobicity.co.nz/sony-ericsson-xperia-play.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_ericsson_play_02.jpg,,
,,HTC Desire HD - XT (A9192 Telus),389,http://www.mobicity.co.nz/htc-desire-hd-nextg-a9192-telus.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_desire_hd_03_1.jpg,,
,,Samsung S5830 Galaxy Ace Black,199,http://www.mobicity.co.nz/samsung-s5830-galaxy-ace.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_s5830_galaxy_ace_01.jpg,,
,,Samsung S5830 Galaxy Ace White,199,http://www.mobicity.co.nz/samsung-s5830-galaxy-ace.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_s5830_galaxy_ace_01.jpg,,
,,Samsung Galaxy S T959V,509,http://www.mobicity.co.nz/samsung-galaxy-s-t959v.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_s_t959v_01.jpg,,
,,Sony Ericsson ST15i Xperia Mini Black,209,http://www.mobicity.co.nz/sony-ericsson-st15i-xperia-mini.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_ericsson_xperia_mini_01.jpg,,
,,Sony Ericsson ST15i Xperia Mini White,209,http://www.mobicity.co.nz/sony-ericsson-st15i-xperia-mini.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_ericsson_xperia_mini_01.jpg,,
,,Sony Ericsson SK17i XPERIA Mini Pro Black,219,http://www.mobicity.co.nz/sony-ericsson-sk17i-xperia-mini-pro.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_26_28.jpg,,
,,Sony Ericsson SK17i XPERIA Mini Pro White,209,http://www.mobicity.co.nz/sony-ericsson-sk17i-xperia-mini-pro.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_26_28.jpg,,
,,Samsung i997 Infuse,509,http://www.mobicity.co.nz/samsung-i997-infuse.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_i997_infuse_4g_01.jpg,,
,,HTC Snap S510,159,http://www.mobicity.co.nz/htc-snap-s510.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_snap_s520.jpg,,
,,Samsung S5570 Galaxy mini Green,149,http://www.mobicity.co.nz/samsung-s5570-galaxy-mini.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_mini_s5570_01.jpg,,
,,Samsung S5570 Galaxy mini Grey,149,http://www.mobicity.co.nz/samsung-s5570-galaxy-mini.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_mini_s5570_01.jpg,,
,,Samsung S5570 Galaxy mini Pink,169,http://www.mobicity.co.nz/samsung-s5570-galaxy-mini.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_mini_s5570_01.jpg,,
,,Samsung S5570 Galaxy mini White,149,http://www.mobicity.co.nz/samsung-s5570-galaxy-mini.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_mini_s5570_01.jpg,,
,,HTC Wildfire S A510A - XT Only,199,http://www.mobicity.co.nz/htc-wildfire-s-a510a-nextg-only.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_wildfire_s_nextg.jpg,,
,,Samsung S5670 Galaxy Fit,199,http://www.mobicity.co.nz/samsung-s5670-galaxy-fit.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-s5670-galaxy-fit-1.jpg,,
,,HTC Salsa,329,http://www.mobicity.co.nz/htc-salsa.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_salsa_01.jpg,,
,,HTC ChaCha,269,http://www.mobicity.co.nz/htc-chacha.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_chacha_02.jpg,,
,,HTC Wildfire S (A510E) Black,189,http://www.mobicity.co.nz/htc-wildfire-s-a510e.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_wildfire_s_03_4.jpg,,
,,HTC Wildfire S (A510E) Grey,189,http://www.mobicity.co.nz/htc-wildfire-s-a510e.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_wildfire_s_03_4.jpg,,
,,HTC Wildfire S (A510E) Pink,199,http://www.mobicity.co.nz/htc-wildfire-s-a510e.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_wildfire_s_03_4.jpg,,
,,HTC Wildfire S (A510E) White,189,http://www.mobicity.co.nz/htc-wildfire-s-a510e.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_wildfire_s_03_4.jpg,,
,,"Motorola ATRIX (MB860, Unbranded)",409,http://www.mobicity.co.nz/motorola-atrix-mb860-unbranded.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motorola_atrix_01_2.jpg,,
,,HTC Sensation - XT compatible,519,http://www.mobicity.co.nz/htc-sensation-nextg-compatible.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_sensation_01_2.jpg,,
,,Sony Ericsson ST17i Xperia Active Black Orange,279,http://www.mobicity.co.nz/sony-ericsson-st17i-xperia-active.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/x/p/xperia_active_black_orange_02.png,,
,,Sony Ericsson ST17i Xperia Active Black/White,289,http://www.mobicity.co.nz/sony-ericsson-st17i-xperia-active.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/x/p/xperia_active_black_orange_02.png,,
,,HTC EVO 3D,479,http://www.mobicity.co.nz/htc-evo-3d.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-evo-3d.jpg,,
,,ASUS Eee Pad Transformer Tablet 32GB (without keyboard),849,http://www.mobicity.co.nz/asus-eee-pad-transformer-tablet-32gb-without-keyboard.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asus_eee_pad_02_1_2_1.jpg,,
,,Kidigi Car Mount Cradle with Charger for HTC X920,42,http://www.mobicity.co.nz/kidigi-car-mount-cradle-with-charger-for-htc-x920.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/k/i/kidigi-car-mount-cradle-with-charger-for-htc-x920-2.jpg,,
,,Desktop Dock Lite for Nokia Lumia 920,21,http://www.mobicity.co.nz/desktop-dock-lite-for-nokia-lumia-920.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/d/e/desktop-dock-lite-for-nokia-lumia-920-1.jpg,,
,,Amazon Kindle Fire Cover-mate Desktop Cradle,33,http://www.mobicity.co.nz/amazon-kindle-fire-cover-mate-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/m/amazon-kindle-fire-cover-mate-desktop-cradle-3.jpg,,
,,Samsung Galaxy S3 Cover-mate Desktop Cradle Black,26.9,http://www.mobicity.co.nz/samsung-galaxy-s3-cover-mate-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-s3-cover-mate-desktop-cradle-6.jpg,,
,,Samsung Galaxy S3 Cover-mate Desktop Cradle White,26.9,http://www.mobicity.co.nz/samsung-galaxy-s3-cover-mate-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-s3-cover-mate-desktop-cradle-6.jpg,,
,,HTC One XL Cover-mate Desktop Cradle,26,http://www.mobicity.co.nz/htc-one-xl-cover-mate-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-one-xl-cover-mate-desktop-cradle-1.jpg,,
,,HTC One X Cover-mate Desktop Cradle,26,http://www.mobicity.co.nz/htc-one-x-cover-mate-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-one-x-cover-mate-desktop-cradle-2.jpg,,
,,HTC Butterfly Cover-mate Desktop Cradle,26,http://www.mobicity.co.nz/htc-butterfly-cover-mate-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-butterfly-cover-mate-desktop-cradle-2.jpg,,
,,Samsung Galaxy Note 2 Cover-mate Desktop Cradle Black,26.9,http://www.mobicity.co.nz/samsung-galaxy-note-2-cover-mate-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-note-2-cover-mate-desktop-cradle-7.jpg,,
,,Samsung Galaxy Note 2 Cover-mate Desktop Cradle White,26.9,http://www.mobicity.co.nz/samsung-galaxy-note-2-cover-mate-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-note-2-cover-mate-desktop-cradle-7.jpg,,
,,HTC One X Cover-mate HDMI Desktop Cradle,57,http://www.mobicity.co.nz/htc-one-x-cover-mate-hdmi-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_one_x_cover-mate_hdmi_desktop_cradle_-_4.jpg,,
,,HTC One S Cover-mate HDMI Desktop Cradle,57,http://www.mobicity.co.nz/htc-one-s-cover-mate-hdmi-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-one-s-cover-mate-hdmi-desktop-cradle-1.jpg,,
,,HTC One XL Cover-mate HDMI Desktop Cradle,57,http://www.mobicity.co.nz/htc-one-xl-cover-mate-hdmi-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-one-xl-hdmi-cover-mate-desktop-cradle-6.jpg,,
,,Samsung Galaxy S3 Cover-mate HDMI Desktop Cradle,57,http://www.mobicity.co.nz/samsung-galaxy-s3-cover-mate-hdmi-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_s3_cover-mate_hdmi_desktop_cradle_-_1_copy.jpg,,
,,HTC Butterfly Cover-mate HDMI Desktop Cradle,57,http://www.mobicity.co.nz/htc-butterfly-cover-mate-hdmi-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-butterfly-cover-mate-hdmi-desktop-cradle.1.jpg,,
,,Samsung Galaxy S3 Deluxe Desktop Cradle with Dock Mode,47,http://www.mobicity.co.nz/samsung-galaxy-s3-deluxe-desktop-cradle-with-dock-mode.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_s3_deluxe_desktop_cradle_with_dock_mode_-_1.jpg,,
,,HTC One XL Car Mount Cradle,45,http://www.mobicity.co.nz/htc-one-xl-car-mount-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_one_xl_car_mount_cradle_-_1.jpg,,
,,Samsung Galaxy Note 2 Cover-mate HDMI Desktop Cradle Black,57.9,http://www.mobicity.co.nz/samsung-galaxy-note-2-cover-mate-hdmi-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-note-2-cover-mate-hdmi-desktop-cradle-3_1.jpg,,
,,Samsung Galaxy Note 2 Cover-mate HDMI Desktop Cradle White,57.9,http://www.mobicity.co.nz/samsung-galaxy-note-2-cover-mate-hdmi-desktop-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-note-2-cover-mate-hdmi-desktop-cradle-3_1.jpg,,
,,Jawbone Icon Hero,84,http://www.mobicity.co.nz/aliph-jawbone-icon-hero.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/j/a/jawbone_icon_hero.jpg,,
,,Jawbone Icon Catch,84,http://www.mobicity.co.nz/jawbone-icon-catch.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/j/a/jawbone_icon_catch.png,,
,,Samsung B7722 3G DualSIM,219,http://www.mobicity.co.nz/samsung-b7722-3g-dualsim.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-b7722.jpg,,
,,Amazon Kindle Fire HD 32GB,399,http://www.mobicity.co.nz/amazon-kindle-fire-hd-32gb.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/m/amazon-kindle-fire-hd-1_2.jpg,,
,,Amazon Kindle Fire HD 8.9 32GB,599,http://www.mobicity.co.nz/amazon-kindle-fire-hd-8-9-inch-32gb.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/m/amazon-kindle-fire-hd-8.9-1_2.jpg,,
,,Amazon Kindle Fire HD 8.9 3G 64GB,829,http://www.mobicity.co.nz/amazon-kindle-fire-hd-9-inch-64gb.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/m/amazon-kindle-fire-hd-8.9-1_1_1.jpg,,
,,HTC J Black,669,http://www.mobicity.co.nz/htc-j.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-j-2.jpg,,
,,HTC J Red,669,http://www.mobicity.co.nz/htc-j.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-j-2.jpg,,
,,HTC J White,669,http://www.mobicity.co.nz/htc-j.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-j-2.jpg,,
,,iPhone 5 32GB Black,1059,http://www.mobicity.co.nz/apple-iphone-5-32gb.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone_5_01_1.jpg,,
,,iPhone 5 32GB White,1089,http://www.mobicity.co.nz/apple-iphone-5-32gb.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone_5_01_1.jpg,,
,,iPhone 5 64GB Black,1149,http://www.mobicity.co.nz/apple-iphone-5-64gb.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone_5_01_1_1.jpg,,
,,iPhone 5 64GB White,1089,http://www.mobicity.co.nz/apple-iphone-5-64gb.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone_5_01_1_1.jpg,,
,,Samsung ATIV S 16GB,689,http://www.mobicity.co.nz/samsung-ativ-s-16gb.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-ativ-s-16gb-3.jpg,,
,,Samsung Galaxy S Duos S7562 Black,289,http://www.mobicity.co.nz/samsung-galaxy-s-duos-s7562.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-s-duos-01.jpg,,
,,Samsung Galaxy S Duos S7562 White,289,http://www.mobicity.co.nz/samsung-galaxy-s-duos-s7562.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-s-duos-01.jpg,,
,,Blackberry Bold 9790 Black,399,http://www.mobicity.co.nz/black-bold-9790.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry_bold_9790_1.jpg,,
,,Blackberry Bold 9790 White,429,http://www.mobicity.co.nz/black-bold-9790.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry_bold_9790_1.jpg,,
,,Motorola RAZR i  Black,559,http://www.mobicity.co.nz/motorola-razr-i.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motorola-razr-i-1_1_1.jpg,,
,,Motorola RAZR i  White,559,http://www.mobicity.co.nz/motorola-razr-i.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motorola-razr-i-1_1_1.jpg,,
