sku,asin,price,quantity
WN4620239,B00BSR91CM,3.95,4
WN4620311,B00BSR8SQW,3.95,2
WN4620312,B00BSR8XNK,3.95,5
WN4620316,B00BSR8VW8,3.95,4
WN4620317,B00BSR8X5I,3.95,3
WN4620320,B00BSR8W40,3.95,4
WN4620330,B00BSR8ZAQ,3.95,5
WN4620331,B00BWAICE8,3.95,2
WN4620381,B00BSR8UXI,3.95,4
WN4620412,B00BWAIEZU,3.95,5
WN4620416,B00BSR8YM0,3.95,3
WN4620436,B00BSR90RS,3.95,4
WN4620450,B00BSR8XEY,3.95,5
WN4620470,B00BSR8V32,3.95,4
WN4620500,B00BSR8TEI,3.95,3
WN4620510,B00BSR8S8U,3.95,4
WN4620530,B00BSR8YX4,3.95,3
WN4620570,B00BSR8VA0,3.95,2
WN4620590,B00BSR8U2E,3.95,3
WN4620601,B00BSR8YE8,3.95,4
WN4620680,B00BSR8UO2,3.95,3
WN4620720,B00BSR8RTA,3.95,3
WN4620740,B00BSR8XY4,3.95,3
WN4620790,B00BSR8UBU,3.95,5
WN4620810,B00BSR8T3Y,3.95,2
WN4620830,B00BSR8RB8,3.95,2
WN4620981,B00BSR91OK,3.95,3
WN4620982,B00BSR91W2,3.95,3
WN4620983,B00BSR924Y,3.95,4
WN4620984,B00BSR8QUU,3.95,4
WN4620985,B00BSR92JY,3.95,4
WN4620987,B00BSR92B2,3.95,5
WN4627599,B00BSR9046,3.95,3
WN4628599,B00BSR90E6,3.95,5
WN5007005,B002518D1K,38.55,6
WN50150,B00CLRCYYA,14.3,4
WN50244,B0048DGVBC,14.3,8
WN50245,B00BYRHBZU,14.3,9
WN50246,B005WJUX92,14.3,8
WN5904102,B004XC7G4Y,26.25,3
WN5974101,B001QUP5RG,20.85,15
WN5990602,B000KNJ88M,12.99,4
WN6656574,B0012RI30E,14.5,4
WN6656577,B003V44A94,20.99,10
WN6661541,B006UHJM24,6.75,3
WN6661542,B0012RI6X8,10.35,17
WN6677232,B000VOF5BO,7.5,40
WN6677233,B0060LVWW8,4.25,31
WN7002018,B0027J16KU,7.65,14
WN7003140,B005O7J8CA,4.85,7
WN7003141,B005O7Z7PW,4.85,4
WN7003142,B005O84AUY,4.85,4
WN7003143,B005O85X1O,4.85,5
WN7003145,B002E2QO1G,4.85,4
WN7003146,B002E2LT5M,4.85,3
WN7003147,B005O8C6C8,4.85,4
WN7003148,B005O8CSIA,4.85,4
WN7003149,B005O8DJYC,4.85,4
WN7003151,B005O8EOQY,4.85,4
WN7003152,B005O8FN78,4.85,8
WN7003154,B005O8I17M,4.85,4
WN7003155,B005O8IVHC,4.85,5
WN7005172,B000VAK3G0,4.1,18
WN7005174,B0027IWXK8,5.35,15
WN7006122,B008F5KW6E,19.99,7
WN7006233,B001SN8JBK,12.99,10
WN7006548,B00FZLRBH4,25.99,25
WN7006550,B00FZLSMVI,25.99,26
WN7030576,B0027IZ4B8,1.8,54
WN7030618,B0027IXEQK,3.75,22
WN7305002,B000MRSUKS,69.95,2
WN7305019,B001MEU5XU,5.99,4
WN7305022,B001ER8LUY,5.99,2
WN7305036,B001MEXHTY,5.99,3
WN7305037,B000WKLAQQ,5.99,6
WN7305038,B001RXQJQS,5.99,4
WN7305039,B001RXSHOK,5.99,4
WN7305040,B001EQS41G,5.99,4
WN7305041,B000WKIYSS,5.99,7
WN7305043,B000WKXHEY,5.99,6
WN7305044,B001RXQIOG,5.99,15
WN7305045,B000WKZC9W,5.99,6
WN7305046,B000WKM5QA,5.99,5
WN7305048,B001RXMXO0,5.99,8
WN7305049,B001RXULKS,5.99,4
WN7305050,B001RXQIFK,5.99,9
WN7305051,B000WL2XQ6,5.99,4
WN7305052,B001RXSG1O,5.99,3
WN7305053,B000WL2VBS,5.99,7
WN7305054,B001ER5RPG,5.99,5
WN7305056,B001RXQIXM,5.99,3
WN7305057,B000WKLBHO,5.99,3
WN7305058,B001RXOPU0,5.99,2
WN7305059,B000WKZEI6,5.99,4
WN7305060,B001RXQGWU,5.99,10
WN7305061,B000WKPIXW,5.99,7
WN7305062,B000WKXHIK,5.99,2
WN7305063,B000WKG390,5.99,4
WN7305064,B001RXMXKE,5.99,4
WN7305065,B000WL0V4C,5.99,7
WN7305066,B001RXSHTU,5.99,3
WN7305067,B001RXUK8G,5.99,3
WN7305068,B000WKXHFI,5.99,3
WN7305069,B001RXMZWK,5.99,3
WN7305070,B001RXQK0S,5.99,5
WN7305071,B000WKM6LE,5.99,7
WN7305072,B001RXWMLY,5.99,3
WN7305073,B001RXUJQY,5.99,6
WN7305074,B000WL0VC4,5.99,5
WN7305075,B000WKCJ66,5.99,4
WN7305076,B000WKI4E2,5.99,6
WN7305077,B000EA0FFQ,5.99,5
WN7305078,B001RXQGN4,5.99,4
WN7305079,B002C2C3K4,5.25,4
WN7305086,B000WKXHFI,5.99,4
WN7305087,B000WL3GXK,5.99,4
WN7305088,B000WKZEOU,5.99,4
WN7305089,B000WKM6I2,5.99,4
WN7305090,B000WKM6JG,5.99,6
WN7305091,B000WL1F6U,5.99,6
WN7305092,B001MEVF2U,5.99,6
WN7305093,B000WKPJMC,5.99,6
WN7305095,B001MES61I,5.99,6
WN7305096,B001MEX91U,5.99,5
WN7305097,B001MEVSRC,5.99,5
WN7305100,B001MEVDIG,5.99,6
WN7305101,B000WKIYME,5.99,4
WN7305103,B000WL2XJS,5.99,6
WN7305104,B001MEVDZ4,5.99,7
WN7305109,B001MEU5L2,5.99,3
WN7305115,B000WKL3RM,5.99,6
WN7305116,B000WL3GTO,5.99,2
WN7305117,B000WL1F10,5.99,9
WN7305118,B001MEUG2K,5.99,4
WN7305119,B001KYYDP8,5.99,4
WN7305120,B001STNI6U,5.99,5
WN7305121,B000WL4YWM,5.99,4
WN7305122,B001STTJGS,5.99,4
WN7305123,B000WKXJEW,5.99,6
WN7305124,B001STPBXI,5.99,3
WN7305125,B001RXMX2C,5.99,7
WN7305126,B001STRJ10,5.99,5
WN7305127,B001STVBW8,5.99,3
WN7305128,B001STPE0S,5.99,5
WN7305129,B001STVC0Y,5.99,5
WN7305130,B001ER3X52,5.99,5
WN7305131,B000WL0X0E,5.99,2
WN7305133,B001STPB60,5.99,4
WN7305134,B000WL4XJ6,5.99,5
WN7305135,B001STRGO0,5.99,4
WN7305136,B001STTHQU,5.99,3
WN7305137,B001STM352,5.99,5
WN7305138,B001STPED0,5.99,4
WN7305139,B001STM4JC,5.99,6
WN7305140,B000WKZF12,5.99,6
WN7305141,B000WL0X04,5.99,5
WN7305142,B001STTJQS,5.99,4
WN7305143,B001STM2WQ,5.99,4
WN7305144,B000WL33U6,5.99,1
WN7305145,B000WL4XM8,5.99,5
WN7305146,B001STNKMW,5.99,4
WN7305147,B001ERE64O,5.99,6
WN7305148,B001STM6AO,5.99,2
WN7305149,B001STTKM6,5.99,2
WN7305150,B000WKPJHM,5.99,6
WN7305170,B001MEYV12,5.99,5
WN7305171,B001MES4BK,5.99,5
WN7305173,B001MEVE58,5.99,3
WN7305174,B001MES4YW,5.99,2
WN7305177,B001MEYWUC,5.99,4
WN7305178,B001MEYX42,5.99,5
WN7305180,B001MEYXLA,5.99,2
WN7305181,B001STM5LE,5.99,6
WN7305182,B001STRJJC,5.99,2
WN7305183,B001STNJO6,5.99,4
WN7305184,B000WL2ZFU,5.99,5
WN7305185,B001STTKJO,5.99,3
WN7305186,B001STPDVI,5.99,4
WN7305187,B001STRJ88,5.99,4
WN7305188,B001MEXBTA,5.99,4
WN7305189,B000WL0VH4,5.99,4
WN7305190,B000WKM63C,5.99,4
WN7305191,B000WKCJW0,5.99,3
WN7305194,B001ERGP2U,5.99,3
WN7305195,B000WKZL1G,5.99,4
WN7305196,B000WKXL2W,5.99,2
WN7305197,B001STRK78,5.99,4
WN7305198,B001STM6E0,5.99,7
WN7305199,B001MEXEO2,5.99,4
WN7305200,B001STPETY,5.99,5
WN7305201,B000WL0X2M,5.99,5
WN7305202,B000WKXJQK,5.99,3
WN7305203,B001STTLMA,5.99,4
WN7305204,B000WL0VJ2,5.99,3
WN7305205,B001L4NEMK,5.99,3
WN7305206,B001MEXFSW,5.99,3
WN7305208,B000WKXJS8,5.99,3
WN7305209,B000WL2ZI2,5.99,3
WN7305210,B000WKZEY0,5.99,5
WN7305211,B001MEUC2O,5.99,3
WN7305213,B001MEUBPW,5.99,4
WN7305218,B001MF0Z7U,5.99,4
WN7305220,B001MEXIKM,5.99,4
WN7305232,B001MEZ8Q4,5.99,7
WN7305235,B001ER1F70,5.99,6
WN7305401,B003YLQ6JG,5.25,6
WN7305501,B002BYYQ2Q,9.95,5
WN7305908,B004RAH1UG,4.45,6
WN7305911,B003AVO0KC,7.75,3
WN7306012,B001ERFPQC,7.95,1
WN7306014,B001O7D0I2,7.95,2
WN7306015,B001O7BOYO,7.95,4
WN7306079,B001O7CU1A,5,2
WN7306081,B001O7G2YG,7.95,3
WN7306084,B001O7DK7S,7.95,2
WN7306088,B000WKXHHG,7.95,4
WN7306090,B001O7ITE2,7.95,3
WN7306098,B001O7IOHE,7.95,4
WN7306099,B001O7DLQS,7.95,3
WN7306100,B001O7GHX2,7.95,3
WN7306101,B001O7DUNM,7.95,4
WN7306108,B000WL2XY8,7.95,4
WN7306109,B001O7L88G,7.95,2
WN7306902,B00522TIYU,2.25,1
WN7306903,B007POWJ30,5.25,2
WN7309011,B002GNLMOC,56.5,6
WN7325010,B000Q8X116,24.95,2
WN7326000,B000TW1A6W,6.45,13
WN7326001,B000TVXXHW,6.45,14
WN7326002,B000TVVYGO,6.45,12
WN7326003,B001RXMR46,6.45,18
WN7326004,B001RXWD68,6.45,12
WN7326005,B001RXS9TI,6.45,16
WN7326006,B001NMZNL0,6.45,17
WN7326007,B001RXWDK4,6.45,15
WN7326008,B001NMRB5G,6.45,12
WN7326011,B001RXQAPI,6.45,5
WN7326042,B002K943T8,39.95,4
WN7326043,B002K90GRG,42.5,4
WN7326050,B001N81UJS,2.75,7
WN7326100,B00A6VVQ8I,6.5,12
WN7326101,B003W0CSOG,6.5,8
WN7326102,B003W08TS0,6.5,1
WN7326103,B003W0FTSI,6.5,11
WN7326104,B003W0AWVM,6.5,8
WN7326105,B00A6W395U,6.5,8
WN7326107,B00A6WKZDE,6.5,8
WN7326110,B003YLIX4M,6.5,12
WN7326111,B0087B38AI,6.5,8
WN8930116,B00FNQ1WQM,4.99,4
WN8940001,B00FNNL1DE,4.5,14
WN8940002,B00FNNL22E,4.5,31
WN9500364,B005WU7DNK,10,5
WN9710111,B002VW6SYC,13.99,18
WN9750147,B00ELI2M7G,14.45,9
WOCR5K,B005XX81FU,4.75,8
XCU257000,B008MWG3TA,5.99,20
XCU257001,B008MWG3W2,5.99,11
XSDK-6,B004AQODNU,19.8,35
XSDK00549,B00194C7FM,3.66,56
XSDK0249,B0018N7ET8,3.66,31
XSDK0349,B004O78M5A,3.66,44
XSDK0849,B0018N7EWU,3.66,53
bc10336020,B000V1QV7O,6.45,13
bc34000000,B008N9HBCA,1.7,26
cpt6621104,B002IS5372,2.07,4
cr-400-42,B005D6Q848,39.95,1
pmcbyel,B00871OFNM,6.68,6
pmsig4,B005GXE0MK,2.5,6
rstv12,B003WOXZSK,27.6,35
sa5128,B0038D39UO,5.99,5
sa5129,B0006IJRS2,5.99,6
sa5202,B007VTP3MI,5.99,5
sa5203,B001DO546C,5.99,7
sa5205,B0006IJQH4,5.99,5
sa5206,B0038D3DTQ,5.99,10
sa5208,B0038DCNTW,5.99,6
sa5210,B0038DAU0Q,5.99,6
sa5211,B001KCNUKY,5.99,15
sa5305,B007VTPRUQ,5.99,9
sa5307,B007VTPUEE,5.99,4
sa5308,B007VTPVIE,5.99,5
sa5309,B0038D7IO2,5.99,6
sa5310,B0038D7IX8,5.99,5
sa5401,B001IHG90O,5.99,5
sa5402,B001KCTVKM,5.99,4
sa5403,B0038D8VAW,5.99,5
sa5404,B007VTQC46,5.99,6
sa5406,B007VTQFVQ,5.99,6
sa5407,B007VTQHS2,5.99,7
sa5408,B001KD60C8,5.99,6
sa5409,B007VTQL92,5.99,7
sa5410,B007VTQMTQ,5.99,4
swb10a,B003OMLEYM,0.95,92
wn5188002,B0098ZPZQM,4.99,11
1180118,B0021L9656,12.49,0
1184060,B000LWAMWI,4.99,0
1200400105,B001FL7AOM,3.55,0
31823017,B0010YPXUM,24.96,0
3M007,B001VEJB6S,4.99,0
500917,B001390B6A,13.4,0
7000370141,B000TAVTKG,6.9,0
8H-ASJ0-C7GT,B00AE48MES,12.99,0
AC2300561,B007K8119E,2.67,0
AC2302015,B00BI0LA0A,2.97,0
AD1000,B005SBEG10,6.5,0
AM00884CEU,B004NROCP0,29.95,0
BC11094533,B0010E6ODC,8.99,0
BF831,8862931921,18,0
C1042,B00AE48K0O,28,0
C1043,B00AE48KBS,28,0
C1046,B00AE48L58,28,0
C1049,B00AE48LDU,28,0
C1070,B00AE48M66,25,0
CAP.PACK,B006VDNKEI,3.2,0
CFCWL,B003N8PECK,2.8,0
CH217,8862931050,8.99,0
CLA4KS,B00G48DCRA,4.75,0
COMPGLLC,B008CGE1DQ,34.99,0
CR-400-21,B002DFMQRK,17.95,0
D111075369,B000FJCOUK,3.99,0
D111075626,B000FJ7BXK,3.99,0
D114050014,B002AFACYC,15.25,0
D114250030,B002AFCS6M,5.95,0
D118500950,B009XD0P46,7.95,0
D128500013,B002AF7BHS,14.75,0
D129910040,B003WOUJ98,10.2,0
D145008344,B0027IU3IM,12.75,0
D145008600,B0027J1RSG,12.75,0
D145008675,B0027IU3NM,12.75,0
D403106200,B005ZD0HSC,7.5,0
D403440400,B0027ILRS2,9.25,0
D804020310,B00522X896,4.35,0
D821100300,B005JDSK1E,33.25,0
D823308501,B0027IPW9C,52.25,0
DA-110,B003L1EC2C,3.2,0
DB14365,B000FA5DXE,7.99,0
DHR1069,8866131067,13.5,0
DOK-PEC1-A,B007X27RE0,6.75,0
DOK-PEC1-C,B007X27RPY,6.75,0
DOPMA8900,B0089VTVV6,3.66,0
DRUMPENCIL,B002QNSJAW,4.95,0
DSB1076,8866131075,13.5,0
DSB1137,886613113X,17.99,0
E9737,8866139734,12.99,0
E9959,8866139955,35.99,0
E9966,8866139963,35.99,0
E9973,8866139971,35.99,0
E9980,886613998X,35.99,0
E9997,8866139998,35.99,0
ED30-001,B000KJME5A,2.77,0
ED30-002,B000KJKIEE,2.77,0
ED30-003,B000KJOYTE,2.77,0
ED300-002,B000KT8YP4,1.28,0
ED300-003,B000KJKK6A,1.28,0
FC110040,B005N4WHS6,24.99,0
FC117540,B005N4ZH74,24.99,0
FC167410,B000FCTC48,2.45,0
FC167460,B000WL4WBU,2.45,0
FC183800,B0009WFNY2,3.6,0
FDS192R,B003BK00JC,2.45,0
G5050B,B002Z05HPQ,8.1,0
G5050S,B004BF6EMS,8.1,0
G5050W,B005FBNJDE,8.1,0
GEO-1552,B000KTB17W,2.5,0
GL323492,B006ZM1B28,8.95,0
GLG0414075,B0006IJW64,20.95,0
GLG2230105,B0007W60Q4,13.95,0
GLG2230305,B00074W9L2,13.95,0
GLG2230705,B00263ZF22,13.95,0
HRO41PB,B005SBE9KI,6.86,0
HRO41PBZ,B005SBECSC,6.86,0
HRO41YO,B005SBEPD4,6.86,0
HRO42KBD,B005SBEF8Y,11.02,0
I710016,B00DR9RW98,19.99,0
I740004,B00BC1UTYI,9.99,0
JK3888-496,B000CMFFIS,1.78,0
JK4676,B003LPRTQO,7.99,0
JK4677,B003LPMAFY,7.49,0
JK7347,B006FHNJ32,4.75,0
KF01284,B000KJKIH6,3.33,0
KF01289,B000NM4OOS,4.06,0
KF02151,B000MPLLYC,8.75,0
LE047M,B008F876MY,5.99,0
LE2205,B007L8JAFU,9.99,0
LE2206,B007L8DU8I,9.99,0
LE2207,B007L8BTKO,9.99,0
LZTS4,B0026JLRBE,15.6,0
M130200088,B0053PNJN2,9.49,0
M2550R,B003BJZZY8,1.6,0
M3850R,B0053490FE,2.6,0
MA15703,B0096MOEZK,38.82,0
MAPA520,B0053QFPJM,3.56,0
MM6409,B000VVJWZW,6.99,0
NP7114,B00CSM5B7U,9.59,0
OA8490594,B000UJ95JS,11,0
OA8490595,B000V6N33O,7.75,0
OZ6305,B00941Z182,4.99,0
P20045,B004ORBCK2,11.95,0
P20623,B002ZVJW6A,42.95,0
P21923,B002ZVRJ7O,51.95,0
P22623,B000PHHDNA,54.95,0
P23013,B002ZVLVTG,29.95,0
P23823,B003TCBFLO,58.95,0
P24115,B003EDYC5Y,27.95,0
P51022,B003EDYC6S,23.95,0
P51222,B002ZVNRL6,41.95,0
P51423,B002ZVHWLC,59.95,0
PB1213042,B008HEAAEW,39.99,0
PB1393042,B00F2HAMKE,63.99,0
PB1432025,B0000AE69J,37.99,0
PB143I2130,B0041OGTNS,49.99,0
PB143I3042,B00HDEQ8RA,62.99,0
PB143P2432,B003SN049I,50.99,0
PB1542432,B0041OD4CM,126,0
PB5022025,B00009R91S,15.99,0
PEB766312,B002BJEP7C,5.15,0
PENA5B,B00EDHGTI8,10.99,0
PENA5BK,B00EDHKN0S,10.99,0
PENA5R,B00EDHIMWO,10.99,0
PGXLAT1251,B001V2LKLY,115.75,0
PHRC3A,8862933150,17.99,0
PLCD10P10,B004O88UNI,3.57,0
PM1018S,B009ZG7MGA,1.65,0
PMCBBLU,B007Z28QNY,6.68,0
PMCSNEU,B007VDQQAM,13.37,0
PMCSPAS,B007VDSY3E,13.37,0
PMCSRIC,B007VDUKX6,13.37,0
PSWP0047,B008MWJYGE,4.6,0
PT1217T,B002IVLE0Y,5.29,0
PT1258S,B0055DQ0WO,5.29,0
PT1263S,B0027ITW7K,5.29,0
PTCM1G,B00123437K,88.94,0
PTTS330M,B000NMAY5Q,11.68,0
PW016-04LG,B009HB5BBG,10.25,0
QP412,8883704932,5.99,0
QP418,B007ITXHP6,8.99,0
QP511EN,8883705483,9.99,0
QP516EN,8883705513,13.5,0
QP517EN,8883705521,13.5,0
QP518EN,888370553X,13.5,0
QP701E,8862931395,5.5,0
QP723D,B0051PK1MQ,11.5,0
RKSIJA4P,B002VDXS6W,33,0
RKSIJA4S,B004V8LP7E,18.78,0
RO755020,B001A1VACK,19,0
RS67101,B000TKEZES,9.18,0
RSAERBG,B001685P3C,14.5,0
RSAERBR,B000YQMFL2,14.5,0
S0227850,B001W1Z150,5.15,0
S0814750,B001ER6JF8,2.9,0
S0835410,B00387IWI4,4.75,0
S0907170,B00387GSPS,2.62,0
S49-525,B008TROSIQ,2.8,0
S9000BOX,B00ID4ZIW0,32.99,0
S9100BOX,B00ID5IIEO,32.99,0
SM144NC12,B000OZIQCK,4.35,0
SM144NC24,B0014E4MWS,8.7,0
SM334SB10,B0007OEDYI,12.25,0
SR002107,B000YIKVJS,10.5,0
ST1831141,B0072HAWW0,8.38,0
ST1832346,B0074I4J5S,8.38,0
ST1832446,B0074I4KW0,8.38,0
STA4BCL,B0067JPVZ2,2.49,0
STINB30YE,B0096VA5W2,7.5,0
SWH3,B0038WJPGC,4.34,0
TOTB020,B005COA3E2,2.5,0
TOTB062,B002FYAXR4,2.5,0
TOTB476,B005D6C59K,2.5,0
TOTBN15,B005D6Q9VK,2.5,0
TOTBN25,B008MHS6GS,2.5,0
TRBAR,B003L6IV0Q,45.11,0
TRBGB,B003L6KZHI,45.11,0
TRBGT,B003L6H3BO,45.11,0
TRBID,B003L6FT9C,45.11,0
TRDPD,B003L6C4T0,45.11,0
TS721211,B0025TWY5S,8.98,0
TSD61,B000KJR2UC,3.96,0
UHU043912,B002KLSJ46,2.67,0
UNCFK1647,B004JIJ5IW,16.5,0
UNCFK1653,B002MCYY9W,18.5,0
UNHC240,B000GCFO5S,49.99,0
UNMC49,B0024LBA70,61.85,0
W4502,B002ZY7JUI,4.99,0
W5875,B002N4WUD6,3.99,0
W6506,B0046Z3R5A,7.5,0
W6902,B005ES4OGE,3.99,0
W7527,B005INHFRA,5.99,0
W7533,B005R2PPGK,5.99,0
W7893,B005V1L0QQ,11.99,0
WD507218,B005FW66LK,2.49,0
WN0101265,B005WU81SG,7.66,0
WN0190003,B000PIS0E0,139.99,0
WN0190004,B000PIXLVC,139.99,0
WN0190555,B000OL009Q,57.99,0
WN0390239,B009R0K69O,24.99,0
WN0605523,B000OL5KL4,3.99,0
WN1290018,B002RLQ07C,44.99,0
WN1292019,B00AER4SU2,29.99,0
WN1414644,B0009IOMIY,2.99,0
WN1420242,B0027J1EO8,5.45,0
WN1420748,B008R8MQ18,5.45,0
WN1490431,B000QY2O6I,16.99,0
WN1914137,B000KNL740,5.9,0
WN2131435,B002V9YUXQ,3.99,0
WN2137435,B0012F3M2U,6.99,0
WN2150179,B008OVEGVG,9.99,0
WN2190505,B003Y1ZLZQ,20.42,0
WN2192508,B00F8BF2O0,19.99,0
WN2390402,B001QULR0U,38.99,0
WN2390404,B003LPMOPA,44.99,0
WN3040991,B0012F2744,10.2,0
WN3904020,B000KNNL26,11.45,0
WN4045331,B0006TZN34,3.99,0
WN4620432,B00BSR90XM,3.95,0
WN4620434,B00BSR90LY,3.95,0
WN4620770,B00BSR8VOQ,3.95,0
WN4625599,B00BSR8ZYM,3.95,0
WN50097,B00A0LDG50,10.99,0
WN5304102,B001QUT3R4,26.25,0
WN5390599,B000OVVJ6O,12.99,0
WN5790601,B000KNL9RU,16.99,0
WN7006120,B000KNIVZ8,27.99,0
WN7306007,B000WKXHFS,7.95,0
WN7306013,B001O7F2VK,7.95,0
WN7306016,B001O7FFRG,7.95,0
WN7306091,B001ER19YY,7.95,0
WN7306092,B001O7IFN2,7.95,0
sa5212,B001DO384W,5.99,0
uncfk1903,B0045O4W06,1.99,0
