price,name,country,chain,area,rooms
"US$39","Puri Padi",Indonesia,Independent,"Jl. Hanoman Padang Tegal, 80571 Ubud, Indonesia","Hotel Rooms: 20"
"US$43","Mentari Sanur Hotel",Indonesia,Independent,"Jl. Hangtuah III, No. 3, Bali, 80227 Sanur, Indonesia","Hotel Rooms: 28"
"US$38","Kuta Lagoon Resort and Pool Villas",Indonesia,Independent,"Jl. Raya Legian No. 363, Bali, 80361 Legian, Indonesia","Hotel Rooms: 82"
"US$51","Munari Resort and Spa Ubud",Indonesia,Independent,"Jl. Sanggingan, 80571 Ubud, Indonesia","Hotel Rooms: 9"
"US$29","ZenRooms Kuta Dewi Sartika",Indonesia,"Hotel Chain:
ZEN Rooms","Jalan Dewi Sartika, 80361 Kuta, Indonesia","Hotel Rooms: 10,"
"US$133","The Bali Khama a Beach Resort and Spa",Indonesia,Independent,"Jl. Pratama P.O. Box 134 Tanjung Benoa, 80363 Nusa Dua, Indonesia","Hotel Rooms: 60"
"US$34","D'Camel Hotel Lembongan",Indonesia,Independent,"Jalan jungutbatu, 80176 Lembongan, Indonesia","Hotel Rooms: 20"
"US$47","HARRIS Hotel & Residences Riverview - Kuta",Indonesia,"Hotel Chain:
HARRIS Hotels & Resorts","Raya Kuta Street No. 62, 80361 Kuta, Indonesia","Hotel Rooms: 142,"
"US$101","Bebek Tepi Sawah Restaurant & Villas",Indonesia,Independent,"Jl Raya Goa Gajah, Br. Teges, Peliatan, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 25"
"US$58","Taman Bebek Resort and Spa",Indonesia,Independent,"Jl. Raya Sayan, Br Kutuh, Sayan, 80571 Ubud, Indonesia","Hotel Rooms: 11"
"US$65","Golden Tulip Bay View Hotel & Convention Bali",Indonesia,Independent,"Jl. Raya Uluwatu, Br. Giri Dharma, Ungasan,, 80364 Jimbaran, Indonesia","Hotel Rooms: 268"
"US$78","Club Bali Family Suites @ Legian Beach",Indonesia,Independent,"Jalan Werkudara 526, 80361 Legian, Indonesia","Hotel Rooms: 50"
"US$19","Pondok Krishna",Indonesia,Independent,"Jl. Poppies Line II Gang Dewi no 3, 80361 Kuta, Indonesia","Hotel Rooms: 6"
"US$23","ZenRooms Ubud Pengosekan 1",Indonesia,"Hotel Chain:
ZEN Rooms","Jl. Raya Pengosekan, Bali 80571, Indonesia, 80571 Ubud, Indonesia","Hotel Rooms: 2,"
"US$102","Alam Anda Ocean Front Resort & Spa",Indonesia,Independent,"Sambirenteng, Singaraja,, 81173 Gretek, Indonesia","Hotel Rooms: 34"
"US$32","Sukun Bali Cottage",Indonesia,Independent,"Jl Danau Poso No 102, 80228 Sanur, Indonesia","Hotel Rooms: 22"
"US$22","favehotel Umalas",Indonesia,"Hotel Chain:
Aston International Hotels, Resorts & Residences","Jl. Raya Petitenget 7, Kerobokan Kuta, Bali - Indonesia, 80361 Seminyak, Indonesia","Hotel Rooms: 119,"
"US$33","The Citta Mengwi Villas",Indonesia,Independent,"Jln Teleng No.59X Br. Cengkok - Baha, 80531 Mengwi, Indonesia","Hotel Rooms: 5"
"US$44","Sri Phala Resort & Villa",Indonesia,Independent,"Jalan By Pass Ngurah Rai 35,Sanur, 80228 Sanur, Indonesia","Hotel Rooms: 41"
"US$29","Permata Kuta Hotel by Prasanthi",Indonesia,Independent,"Jl. Kediri No 5, Bali, Tuban, 80361 Kuta, Indonesia","Hotel Rooms: 120"
"US$30","Vidi Vacation Club",Indonesia,Independent,"Jln. I Gusti Ngurah Rai Gang Taman Sari No 8, 80361 Jimbaran, Indonesia","Hotel Rooms: 19"
"US$18","Sandat Hotel Kuta",Indonesia,Independent,"Gang Poppies II, Benesari, 80361 Kuta, Indonesia","Hotel Rooms: 35"
"US$25","The Griya Sanur",Indonesia,Independent,"Jalan Bay Pass Ngurah Rai Sanur No.402 , 80361 Sanur, Indonesia","Hotel Rooms: 26"
"US$56","Gita Maha Ubud Hotel",Indonesia,Independent,"Jl. Sriwedari, Desa Tegalantang, 80571 Ubud, Indonesia","Hotel Rooms: 12"
"US$42","Devata Suites and Residence",Indonesia,Independent,"Jalan Dewi Sri IV Gang Cendana no.67 , 80361 Legian, Indonesia","Hotel Rooms: 24"
"US$89","Risata Bali Resort & Spa",Indonesia,Independent,"Jl. Wana Segara South Kuta Beach, 80361 Kuta, Indonesia","Hotel Rooms: 138"
"US$38","Mahalaksmi Boutique Hotel",Indonesia,Independent,"Jalan Danau Tamblingan No. 105 Semawang, 80228 Sanur, Indonesia","Hotel Rooms: 16"
"US$16","Lumbung Sari Beach Inn",Indonesia,Independent,"Jl Three Brothers , 80361 Legian, Indonesia","Hotel Rooms: 35"
"US$27","Puri Sunny Hotel",Indonesia,Independent,"Desa Munduk, Banjar, 81152 Munduk, Indonesia","Hotel Rooms: 12"
"US$16","The Agung Residence",Indonesia,Independent,"Jalan Nakula - LC. Shri Laksmi I No.18, 80361 Seminyak, Indonesia","Hotel Rooms: 28"
"US$25","Uma Sri Hotel",Indonesia,Independent,"Jl. Bumbak, Gg Kerta Rahayu No 9, Kerobokan, Bali, 80361 Canggu, Indonesia","Hotel Rooms: 20"
"US$119","Lexington Klapa Resort",Indonesia,"Hotel Chain:
Lexington Collection Worldwide","Jl Raya Uluwatu, Pecatu Indah Resort New kuta beach I, 80361 Uluwatu, Indonesia","Hotel Rooms: 120,"
"US$29","The Oasis Kuta",Indonesia,Independent,"Jalan Bakung Sari, 80361 Kuta, Indonesia","Hotel Rooms: 70"
"US$51","Arya Amed Beach Resort and Dive Center",Indonesia,Independent,"Jln. Raya Amed Bunutan, 80852 Amed, Indonesia","Hotel Rooms: 24"
"US$345","Bambu Indah",Indonesia,Independent,"Banjar Baung, Desa Sayan , 80571 Ubud, Indonesia","Hotel Rooms: 11"
"US$31","Bedrock Hotel Kuta",Indonesia,Independent,"Jalan Wana Segara No. 21, 80361 Kuta, Indonesia","Hotel Rooms: 159"
"US$77","Kuda Laut Bungalows & Diving",Indonesia,Independent,"Jalan Singaraja Gilimanuk, 81155 Pemuteran, Indonesia","Hotel Rooms: 3"
"US$39","Lili House Ubud",Indonesia,Independent,"Jl. Raya Pengosekan, 80571 Ubud, Indonesia","Hotel Rooms: 7"
"US$34","Siesta Legian",Indonesia,"Hotel Chain:
Avilla Hospitality","Jalan Bunut Sari No.8, Legian, 80361 Legian, Indonesia","Hotel Rooms: 121,"
"US$27","Manik Garam Boutique Villa",Indonesia,Independent,"Jalan I Ketut Natih, 80852 Amed, Indonesia","Hotel Rooms: 12"
"US$338","Padma Resort Ubud",Indonesia,Independent,"Banjar Carik, Desa Puhu – Phayangan, 80572 Payangan, Indonesia","Hotel Rooms: 149"
"US$23","Hotel Karthi Kuta",Indonesia,Independent,"Jalan Kartika Plaza, 80361 Kuta, Indonesia","Hotel Rooms: 54"
"US$27","MaxOneHotels.com at Seminyak",Indonesia,Independent,"Jalan Cendrawasih, Petitenget, 80361 Seminyak, Indonesia","Hotel Rooms: 79"
"US$92","Cendana Resort & Spa",Indonesia,Independent,"Jl. Monkey Forest, Ubud - Bali , 80571 Ubud, Indonesia","Hotel Rooms: 31"
"US$56","Kori Ubud Resort & Spa",Indonesia,Independent,"Jl. Sanggingan, Tjampuhan, 80361 Ubud, Indonesia","Hotel Rooms: 12"
"US$22","Taman Tirta Ayu Pool and Mansion",Indonesia,Independent,"Jalan Puri Gerenceng, 1, Tuban, 80362 Kuta, Indonesia","Hotel Rooms: 20"
"US$38","Holiday Inn Express Bali Kuta Square",Indonesia,"Hotel Chain:
Holiday Inn Express","Jl. Ciung Wanara No. 17, Br. Tegal, Kuta, 80361 Kuta, Indonesia","Hotel Rooms: 115,,"
"US$15","Bali Diva Kuta",Indonesia,Independent,"Poppies Lane I, 80361 Kuta, Indonesia","Hotel Rooms: 24"
"US$176","Santi Sari Boutique Hotel and Spa",Indonesia,Independent,"Goris, Desa Pejarakan, 81155 Pemuteran, Indonesia","Hotel Rooms: 10"
"US$46","Dewi Villa",Indonesia,Independent,"Jalan Raya Padangbai KM 1,1, Manggis, Karangasem, 80871 Padangbai, Indonesia","Hotel Rooms: 10"
"US$205","Bagus Jati Health & Wellbeing Retreat",Indonesia,Independent,"Banjar Jati, Desa Sebatu, Kecamatan Tegallang, Bali, 80561 Tegalalang, Indonesia","Hotel Rooms: 18"
"US$62","The Visala Boutique Suites Seminyak",Indonesia,Independent,"Jalan Cendrawasih No. 8, 80361 Seminyak, Indonesia","Hotel Rooms: 18"
"US$41","Litus Rinaya Canggu",Indonesia,Independent,"Jalan Raya Canggu, Gg. Lely, 80361 Canggu, Indonesia","Hotel Rooms: 21"
"US$27","Step Ubud Training Hotel",Indonesia,Independent,"Jl. Raya Payangan, Desa Puhu, Kecamatan Payangan, 80572 Payangan, Indonesia","Hotel Rooms: 8"
"US$50","Villa Puri Ayu",Indonesia,Independent,"Jl. Pantai Cemara 4B, Sumawang, 80228 Sanur, Indonesia","Hotel Rooms: 18"
"US$39","Harmony Suite",Indonesia,Independent,"Jalan Pantai Batubelig Gang Ribut No. 2, 80361 Seminyak, Indonesia","Hotel Rooms: 14"
"US$77","Maison Mazaya",Indonesia,Independent,"Jalan Pura Dalem 2, Desa Medahan, Kemenuh, 80571 Ubud, Indonesia","Hotel Rooms: 5"
"US$29","ZenRooms Kuta Kubu Anyar 1",Indonesia,"Hotel Chain:
ZEN Rooms","Jalan Kubu Anyar No. 20, 80361 Kuta, Indonesia","Hotel Rooms: 6,"
"US$72","Parigata Resorts and Spa",Indonesia,Independent,"Jalan Danau Tamblingan No. 87 Batu Jimbar, 80228 Sanur, Indonesia","Hotel Rooms: 42"
"US$22","Lovina Beach Hotel",Indonesia,Independent,"Desa Kaliasem, 81152 Lovina, Indonesia","Hotel Rooms: 20"
"US$23","Troppo Zone Puri Rama Resort Kuta",Indonesia,Independent,"Jl.Legian - Gg.Troppo Zone, 80361 Legian, Indonesia","Hotel Rooms: 82"
"US$52","Rambutan Boutique Hotel",Indonesia,Independent,"JL Mawar, 81151 Lovina, Indonesia","Hotel Rooms: 30"
"US$43","Casa Padma Kuta",Indonesia,Independent,"Jalan Padma - Kuta, Bali, 80361 Legian, Indonesia","Hotel Rooms: 29"
"US$78","Maison Aurelia Sanur, Bali",Indonesia,Independent,"Jalan Danau Tamblingan, 80228 Sanur, Indonesia","Hotel Rooms: 54"
"US$52","Green Garden Hotel",Indonesia,Independent,"Jl. Kartika Plaza no.9, Tuban, Kuta, Bali, 80361 Kuta, Indonesia","Hotel Rooms: 30"
"US$23","Bali Chaya Hotel Legian",Indonesia,Independent,"Jl. Padma Utara, 80361 Legian, Indonesia","Hotel Rooms: 43"
"US$30","Grand Sinar Indah",Indonesia,Independent,"Jl. Padma Utara Legian Tengah, Kuta Bali, 80361 Legian, Indonesia","Hotel Rooms: 89"
"US$38","favehotel Kuta Kartika Plaza",Indonesia,"Hotel Chain:
Aston International Hotels, Resorts & Residences","Jl. Kartika Plaza No. 45X N, 80361 Kuta, Indonesia","Hotel Rooms: 104,"
"US$31","Scala Bed and Beyond",Indonesia,Independent,"Jalan Bimasena No. 8, Br. Anyar, 80361 Kerobokan, Indonesia","Hotel Rooms: 20"
"US$39","Ion Bali Benoa",Indonesia,Independent,"Jln. Pratama no 93 Tanjung Benoa, 80363 Nusa Dua, Indonesia","Hotel Rooms: 150"
"US$127","New Kuta Hotel",Indonesia,Independent,"Jl. New Kuta Condotel, Pecatu, Kuta Selatan, 80364 Uluwatu, Indonesia","Hotel Rooms: 266"
"US$44","Sagitarius Inn",Indonesia,Independent,"Jl. Monkey Forest, Ubud, 80571 Ubud, Indonesia","Hotel Rooms: 23"
"US$53","Bumi Ubud Resort",Indonesia,Independent,"Jl. Raya Lodtunduh, 88, 80571 Ubud, Indonesia","Hotel Rooms: 14"
"US$25","Dewi Sinta Hotel and Restaurant",Indonesia,Independent,"Taman Wisata Tanah Lot, Kediri, Tabanan, 82171 Tanah Lot, Indonesia","Hotel Rooms: 24"
"US$166","Sanak Retreat Bali",Indonesia,Independent,"Banjar Dinas Menagung, Desa Kayuputih, Kecamatan Banjar, 81152 Munduk, Indonesia","Hotel Rooms: 11"
"US$30","Hotel Neo Seminyak - Petitenget",Indonesia,"Hotel Chain:
Aston International Hotels, Resorts & Residences","Jalan Petitenget No. 2, 80361 Seminyak, Indonesia","Hotel Rooms: 101,"
"US$25","Bisma Sari Resort",Indonesia,Independent,"Jalan Bisma No. 77A, 80571 Ubud, Indonesia","Hotel Rooms: 13"
"US$69","Bali Hotel Pearl",Indonesia,Independent,"Jalan Double Six, 80361 Legian, Indonesia","Hotel Rooms: 15"
"US$41","Jukung Dive Resort Bali",Indonesia,Independent,"Dusun Lebah Amed Beach Purwakerthi Abang, 80850 Amed, Indonesia","Hotel Rooms: 7"
"US$25","Fourteen Roses Beach Hotel",Indonesia,Independent,"Jl. Melasti, Intan Lane No. 1, Legian , 80361 Legian, Indonesia","Hotel Rooms: 40"
"US$32","Casa Kayu Aya",Indonesia,Independent,"Jalan Kayu Jati Gang Sri Darma No.9, 80361 Seminyak, Indonesia","Hotel Rooms: 24"
"US$53","ZenRooms Ubud Bisma 3",Indonesia,"Hotel Chain:
ZEN Rooms","Jl. Bisma Ubud, 80571 Ubud, Indonesia","Hotel Rooms: 2,"
"US$62","Sativa Sanur Cottages",Indonesia,Independent,"Jl.Cemara no.25, 80031 Sanur, Indonesia","Hotel Rooms: 49"
"US$32","Bali Le'Mare",Indonesia,Independent,"Perum. Taman Jimbaran IX No.14, 80361 Jimbaran, Indonesia","Hotel Rooms: 16"
"US$35","Lotus Tirta Seminyak",Indonesia,Independent,"Jalan Drupadi II 99 TM, 80361 Seminyak, Indonesia","Hotel Rooms: 17"
"US$28","Litus Mesten Nusa Dua",Indonesia,Independent,"Jl.Celagi Nunggul, Sawangan, 80363 Nusa Dua, Indonesia","Hotel Rooms: 22"
"US$38","Lorin New Kuta Hotel",Indonesia,Independent,"Jalan Raya New Kuta, Pecatu Indah Resort, 80361 Uluwatu, Indonesia","Hotel Rooms: 238"
"US$119","Villa Nirvana",Indonesia,Independent,"Desa Sayan, Banjar Penestanan Kaja, 80571 Ubud, Indonesia","Hotel Rooms: 6"
"US$58","Sense Hotel Seminyak",Indonesia,Independent,"Jalan Kayu Jati No. 5, 80361 Seminyak, Indonesia","Hotel Rooms: 68"
"US$52","The Grand Sunti",Indonesia,Independent,"Pengosekan street, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 52"
"US$23","Legian Village Hotel",Indonesia,Independent,"Jl. Padma, 80361 Legian, Indonesia","Hotel Rooms: 92"
"US$63","The Vira Bali Hotel",Indonesia,Independent,"Jalan Kartika Plaza No.127, 80361 Kuta, Indonesia","Hotel Rooms: 56"
"US$55","Inata Hotel Monkey Forest",Indonesia,Independent,"Jalan Monkey Forest, 80571 Ubud, Indonesia","Hotel Rooms: 14"
"US$65","Ari Putri Hotel",Indonesia,Independent,"Jl. Cemara, Br. Semawang, Sanur, 80361 Sanur, Indonesia","Hotel Rooms: 56"
"US$20","Kubu Anyar Hotel",Indonesia,Independent,"Jalan Kubu Anyar No. 20 X, 80361 Kuta, Indonesia","Hotel Rooms: 30"
"US$46","Udayana Lodge Denpasar",Indonesia,Independent,"Jalan Raya Puputan II Blok B3 Renon, 80231 Denpasar, Indonesia","Hotel Rooms: 12"
"US$61","Pertiwi Bisma 2",Indonesia,Independent,"Jl. Bisma - Ubud, 80571 Ubud, Indonesia","Hotel Rooms: 20"
"US$46","Villa Dua Bintang",Indonesia,Independent,"Jalan Batugalih, 81152 Munduk, Indonesia","Hotel Rooms: 4"
"US$39","The Alea Hotel",Indonesia,Independent,"Jalan Cenderawasih No. 78, 80361 Seminyak, Indonesia","Hotel Rooms: 144"
"US$44","Ibis Styles Bali Petitenget",Indonesia,"Hotel Chain:
ibis Styles","Petitenget No 19 Kerobokan Kelod, Kuta Utara, 80361 Seminyak, Indonesia","Hotel Rooms: 134,"
"US$44","KiBata Lembongan Boutique Hotel",Indonesia,Independent,"Br. Kelod Desa Jungutbatu, 80771 Lembongan, Indonesia","Hotel Rooms: 11"
"US$326","Sheraton Bali Kuta Resort",Indonesia,"Hotel Chain:
Sheraton","Jalan Pantai Kuta, 80361 Kuta, Indonesia","Hotel Rooms: 203,,"
"US$27","The Flora Kuta Bali",Indonesia,Independent,"Jl. Bakung Sari No.13A, 80361 Kuta, Indonesia","Hotel Rooms: 40"
"US$27","Lakeside Cottages",Indonesia,Independent,"Toya Bungkah, Kintamani, 80652 Kubupenlokan, Indonesia","Hotel Rooms: 12"
"US$22","Al Isha Hotel",Indonesia,Independent,"Jl. Pura Mertasari No. 27 Sunset Road, 80361 Kuta, Indonesia","Hotel Rooms: 6"
"US$31","Pakel's Bali Villas",Indonesia,Independent,"Jalan I Ketut Natih, 80852 Amed, Indonesia","Hotel Rooms: 10"
"US$45","Anini Raka Resort & Spa",Indonesia,Independent,"Jl. Raya Tjampuhan, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 19"
"US$27","Puri Bali Hotel",Indonesia,Independent,"Jl. Mawar Lovina Kalibukbuk Singaraja, 81119 Lovina, Indonesia","Hotel Rooms: 17"
"US$29","Sanur Seaview Hotel",Indonesia,Independent,"Jalan Pengembak 44, 80228 Sanur, Indonesia","Hotel Rooms: 21"
"US$40","Ubud Raya Hotel",Indonesia,Independent,"Jl Raya Sayan, Banjar Sindu, 80571 Ubud, Indonesia","Hotel Rooms: 23"
"US$34","The Swaha Hotel Bali",Indonesia,Independent,"Jalan Pasekan Br. Tubuh No. 29B Batubulan, 80582 Sukawati, Indonesia","Hotel Rooms: 14"
"US$49","Alam Sari Hotel Keliki",Indonesia,Independent,"Jl. Raya Keliki, Tegallalang, 80561 Ubud, Indonesia","Hotel Rooms: 10"
"US$45","Ramada Bali Sunset Road Kuta",Indonesia,"Hotel Chain:
Ramada","Jl. Sunset Road No. 9, 80361 Kuta, Indonesia","Hotel Rooms: 273,,"
"US$47","Bije Sari Suite Bisma",Indonesia,Independent,"Jalan Bisma, Ubud, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 8"
"US$35","Un's Hotel",Indonesia,Independent,"Jl. Benesari No. 16, 80361 Legian, Indonesia","Hotel Rooms: 32"
"US$36","Nipuri Resort and Restaurant",Indonesia,Independent,"Jalan Batu Belig No.16x, 80361 Seminyak, Indonesia","Hotel Rooms: 21"
"US$48","Golden Tulip Jineng Resort Bali",Indonesia,Independent,"Jalan Sunset Road, Kuta, 80361 Kuta, Indonesia","Hotel Rooms: 189"
"US$52","The Nest Hotel by Prasanthi",Indonesia,Independent,"Jalan Pratama 99x, Tanjung Benoa, 80363 Nusa Dua, Indonesia","Hotel Rooms: 115"
"US$20","The Pavilion Hotel Kuta",Indonesia,Independent,"Jalan Kuta Theater no 8, 80361 Kuta, Indonesia","Hotel Rooms: 28"
"US$101","Palm Garden Bali",Indonesia,Independent,"Jalan Kesuma Sari no 3, 80228 Sanur, Indonesia","Hotel Rooms: 19"
"US$23","bnb Style Hotel Seminyak",Indonesia,Independent,"Jl. Kunti 1 No.9, 80361 Seminyak, Indonesia","Hotel Rooms: 35"
"US$31","Puri Nusa Beach Hotel",Indonesia,Independent,"Pantai Jungut Batu, Nusa Lembongan, 80771 Lembongan, Indonesia","Hotel Rooms: 16"
"US$26","Palm Beach Hotel Bali",Indonesia,Independent,"Jl Jenggala no 1, Kuta, 80361 Kuta, Indonesia","Hotel Rooms: 98"
"US$13","Vilarisi Hotel",Indonesia,Independent,"JL. Melasti / Lebak Bene 15x, 80361 Legian, Indonesia","Hotel Rooms: 43"
"US$39","Laghawa Beach Hotel & Villa",Indonesia,Independent,"Jalan Danau Tamblingan 51, 80361 Sanur, Indonesia","Hotel Rooms: 34"
"US$31","Ubud Bungalow",Indonesia,Independent,"Jln. Monkey Forest, Ubud, 80571 Ubud, Indonesia","Hotel Rooms: 26"
"US$30","Oxy House Bali",Indonesia,Independent,"Jalan Danau Tondano IV No. 7, 80228 Sanur, Indonesia","Hotel Rooms: 8"
"US$66","Novotel Bali Ngurah Rai Airport",Indonesia,"Hotel Chain:
Novotel","Jalan Raya Ngurah Rai, Tuban, 80362 Kuta, Indonesia","Hotel Rooms: 214,,"
"US$58","Damara Lembongan",Indonesia,Independent,"Mushroom Bay, 80771 Lembongan, Indonesia","Hotel Rooms: 10"
"US$270","Morabito Art Resort",Indonesia,Independent,"Jl Pantai Berawa, Canggu, Kuta Utara, 80361 Canggu, Indonesia","Hotel Rooms: 11"
"US$114","Mahagiri Resort Nusa Lembongan",Indonesia,Independent,"Desa Jungut Batu, 80771 Lembongan, Indonesia","Hotel Rooms: 30"
"US$224","Anahata Villas and Spa Resort",Indonesia,Independent,"Br Umah Anyar, Pejeng Kaja Tampak Siring, Gianyar Po Box 1011, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 12"
"US$176","Puri Bagus Candidasa",Indonesia,Independent,"Jl. Raya Candidasa, Dusun Samuh, Desa Bugbug, 80801 Candidasa, Indonesia","Hotel Rooms: 48"
"US$35","Seminyak Paradiso Hotel",Indonesia,Independent,"Jl. Camplung Tanduk (Ex.Jl. Abimanyu) Seminyak, 80361 Seminyak, Indonesia","Hotel Rooms: 36"
"US$69","Watermark Hotel & Spa Bali",Indonesia,Independent,"Jalan Uluwatu No 88, Kedonganan, 80361 Jimbaran, Indonesia","Hotel Rooms: 143"
"US$111","Four Points by Sheraton Bali, Seminyak",Indonesia,"Hotel Chain:
Four Points by Sheraton","Jalan Petitenget, Gg. Cendrawasih no. 99 DS, North Kuta, Badung , 80361 Seminyak, Indonesia","Hotel Rooms: 121,"
"US$67","Puri Cendana Resort Bali",Indonesia,Independent,"Jl. Camplung Tanduk, 80361 Seminyak, Indonesia","Hotel Rooms: 24"
"US$75","Mimpi Resort Menjangan",Indonesia,Independent,"Desa Pemuteran, 81155 Banyuwedang, Indonesia","Hotel Rooms: 54"
"US$14","Sandat Hotel Legian",Indonesia,Independent,"Jalan Legian No.120, 80361 Legian, Indonesia","Hotel Rooms: 35"
"US$60","Inata Bisma Resort & Spa Ubud",Indonesia,Independent,"Jalan Bisma, 80571 Ubud, Indonesia","Hotel Rooms: 22"
"US$38","Bisma Cottages Ubud",Indonesia,Independent,"Jalan Bisma , 80571 Ubud, Indonesia","Hotel Rooms: 4"
"US$61","Labak River Hotel",Indonesia,Independent,"Jl. Raya Tebongkang Singakerta Nyuh Kuning, 80571 Ubud, Indonesia","Hotel Rooms: 13"
"US$831","The Ungasan Clifftop Resort",Indonesia,Independent,"Jalan Pantai Selatan Gau Banjar Wijayakusuma, Ungasan, 80362 Uluwatu, Indonesia","Hotel Rooms: 35"
"US$39","Indira Cottages",Indonesia,Independent,"Jalan Bisma, 80361 Ubud, Indonesia","Hotel Rooms: 10"
"US$148","d'Nusa Beach Club",Indonesia,Independent,"Light House Beach, Jungutbatu, 80771 Lembongan, Indonesia","Hotel Rooms: 12"
"US$44","Sarinande Hotel",Indonesia,Independent,"Jl. Sarinanade, No. 15, Camplung Tanduk - Seminyak , 80361 Seminyak, Indonesia","Hotel Rooms: 26"
"US$76","Villa Kresna Boutique and Suites",Indonesia,Independent,"Jalan Sarinande No.19, 80361 Seminyak, Indonesia","Hotel Rooms: 22"
"US$54","Bali Mystique Hotel & Apartment",Indonesia,Independent,"Jalan Petitenget 2000 xx , 80361 Seminyak, Indonesia","Hotel Rooms: 22"
"US$20","Jesen's Inn II",Indonesia,Independent,"Jl. Bakung Sari Gg. Kresek No 07, 80361 Kuta, Indonesia","Hotel Rooms: 40"
"US$114","Puri Bagus Lovina",Indonesia,Independent,"Jl. Raya Seririt Singaraja, Desa Pemaron, 81151 Lovina, Indonesia","Hotel Rooms: 38"
"US$117","Parigata Villas Resort",Indonesia,Independent,"Jl Duyung No: 99 Semawang, 80361 Sanur, Indonesia","Hotel Rooms: 18"
"US$36","Kusuma Resort",Indonesia,Independent,"Jl. Arjuna Gg Raja No. 6, Bali, 80361 Seminyak, Indonesia","Hotel Rooms: 18"
"US$141","Gajah Mina Beach Resort",Indonesia,Independent,"Suraberata, Lalanglinggah, Selemadeg Barat, 80362 Antasari, Indonesia","Hotel Rooms: 11"
"US$50","ZEN Premium Kerobokan Umalas 2",Indonesia,"Hotel Chain:
ZEN Rooms","Jalan Umalas 2, Umalas Kelecung No. 8X, 80361 Seminyak, Indonesia","Hotel Rooms: 6,"
"US$165","Pullman Bali Legian Nirwana",Indonesia,"Hotel Chain:
Pullman Hotels and Resorts","1 Jalan Melasti, Bali, 80361 Legian, Indonesia","Hotel Rooms: 353,"
"US$182","Montigo Resorts Seminyak",Indonesia,Independent,"Jalan Petitenget Utara, Badung, 80361 Seminyak, Indonesia","Hotel Rooms: 108"
"US$33","Destiny Boutique Hotel by Premier Hospitality Asia",Indonesia,Independent,"Jl. Drupadi No. 10, 80361 Seminyak, Indonesia","Hotel Rooms: 47"
"US$68","Bhuwana Ubud Hotel",Indonesia,Independent,"Jalan Pengosekan, Ubud, 80571 Ubud, Indonesia","Hotel Rooms: 40"
"US$89","Blue Moon Villas Resort",Indonesia,Independent,"Jalan Selang Beach, 80852 Amed, Indonesia","Hotel Rooms: 8"
"US$27","Arjuna Homestay",Indonesia,Independent,"Jalan Arjuna, 81155 Pemuteran, Indonesia","Hotel Rooms: 16"
"US$62","Lesong Hotel and Restaurant",Indonesia,Independent,"Banjar Gesing 2, Desa Gesing, 81152 Munduk, Indonesia","Hotel Rooms: 4"
"US$61","Tetirah Boutique Hotel",Indonesia,Independent,"Jl. Suweta, Lorong Madya, 80571 Ubud, Indonesia","Hotel Rooms: 16"
"US$67","808 Residence",Indonesia,Independent,"Jl. Nelayan No. 808, 80361 Canggu, Indonesia","Hotel Rooms: 9"
"US$379","Cicada Luxury Townhouses",Indonesia,Independent,"Jalan Pura Telaga Waja, Petitenget, 80361 Seminyak, Indonesia","Hotel Rooms: 10"
"US$219","Le Meridien Bali Jimbaran",Indonesia,"Hotel Chain:
Le Meridien Hotels & Resorts","Jalan Bukit Permai, 80361 Jimbaran, Indonesia","Hotel Rooms: 118,"
"US$35","Suly Resort & Spa",Indonesia,Independent,"Jl. Cok Rai Pudak Br. Yangloni Peliatan, 80571 Ubud, Indonesia","Hotel Rooms: 65"
"US$126","Calma Ubud ( Suite & Villas)",Indonesia,Independent,"Jl Tirta Tawar ,Br Kutuh Kaje Ubud, 80571 Ubud, Indonesia","Hotel Rooms: 10"
"US$416","The Colony Hotel Bali",Indonesia,Independent,"Jl. Laksmana No.22, 80361 Seminyak, Indonesia","Hotel Rooms: 20"
"US$25","Anom Beach Hotel",Indonesia,Independent,"Mendira Beach, Desa Mendira - Sengkidu, 80751 Candidasa, Indonesia","Hotel Rooms: 24"
"US$70","Ecosfera Hotel",Indonesia,Independent,"Jl Batu Mejan, 80361 Canggu, Indonesia","Hotel Rooms: 27"
"US$60","The Tanjung Benoa Beach Resort - Bali",Indonesia,Independent,"Jalan Pratama 97A,, 80363 Nusa Dua, Indonesia","Hotel Rooms: 180"
"US$26","Primera Hotel Seminyak",Indonesia,Independent,"Jalan Camplung Tanduk no.9A, 80361 Seminyak, Indonesia","Hotel Rooms: 251"
"US$22","Patrisia Hotel",Indonesia,Independent,"Jalan By Pass Ngurah Rai No.41, 80225 Sanur, Indonesia","Hotel Rooms: 30"
"US$112","Four Points by Sheraton Bali, Kuta",Indonesia,"Hotel Chain:
Four Points by Sheraton","Jalan Benesari Banjar Pengabetan, 80361 Kuta, Indonesia","Hotel Rooms: 185,"
"US$23","The Sakura Jimbaran",Indonesia,Independent,"Jalan Jepun I, Sakura, 80361 Jimbaran, Indonesia","Hotel Rooms: 28"
