Code,Web description,Brand,model,category,price,EAN,url,image_url
10028839,PILA TRANSISTOR 9V HIGHT ENERGY VARTA  ,VARTA,4008496559862,Electrical,3.75,4008496559862,http://www.bricoman.it/negozio/rezzato/10028839,http://www.bricoman.it/media/foto_articoli/2012/3/10028839.jpg
10028840,"PILA PIATTA HIGHT ENERGY 4,5V VARTA  ",VARTA,4008496559947,Electrical,3.75,4008496559947,http://www.bricoman.it/negozio/rezzato/10028840,http://www.bricoman.it/media/foto_articoli/2012/3/10028840.jpg
10028847,CARICABATTERIE + 4 BATTERIE RICARCABILI STILO AA 2100 mAh VARTA ,VARTA,4008496673513,Electrical,16.9,4008496673513,http://www.bricoman.it/negozio/rezzato/10028847,http://www.bricoman.it/media/foto_articoli/2012/3/10028847.jpg
10028848,CARICABATTERIE MULTI CHARGER VARTA  ,VARTA,4008496673902,Electrical,19.9,4008496673902,http://www.bricoman.it/negozio/rezzato/10028848,http://www.bricoman.it/media/foto_articoli/2012/3/10028848.jpg
10035644,LANTERNETTA LED VARTA SILVER 3AAA    ,VARTA,4008496677597,Electrical,5.9,4008496677597,http://www.bricoman.it/negozio/rezzato/10035644,http://www.bricoman.it/media/foto_articoli/2012/11/10035644.jpg
10035646,TORCIA LED VARTA RICARICABILE 230V    ,VARTA,4008496677658,Electrical,13.9,4008496677658,http://www.bricoman.it/negozio/rezzato/10035646,http://www.bricoman.it/media/foto_articoli/2012/11/10035646.jpg
10035641,TORCIA LED VARTA DAYLIGHT 2AA    ,VARTA,4008496677689,Electrical,7.9,4008496677689,http://www.bricoman.it/negozio/rezzato/10035641,http://www.bricoman.it/media/foto_articoli/2012/11/10035641.jpg
10035642,TORCIA LED VARTA DAYLIGHT 2D    ,VARTA,4008496677719,Electrical,12.9,4008496677719,http://www.bricoman.it/negozio/rezzato/10035642,http://www.bricoman.it/media/foto_articoli/2012/11/10035642.jpg
10035647,TORCIA LED 3W VARTA INDUSTRIAL 2D    ,VARTA,4008496677924,Electrical,24.9,4008496677924,http://www.bricoman.it/negozio/rezzato/10035647,http://www.bricoman.it/media/foto_articoli/2012/11/10035647.jpg
10035640,MINITORCIA LED VARTA DAYLIGHT 1AAA  ,VARTA,4008496677986,Electrical,3.9,4008496677986,http://www.bricoman.it/negozio/rezzato/10035640,http://www.bricoman.it/media/foto_articoli/2012/11/10035640.jpg
10035643,PENLIGHT LED VARTA DAYLIGHT 1AAA    ,VARTA,4008496678044,Electrical,6.9,4008496678044,http://www.bricoman.it/negozio/rezzato/10035643,http://www.bricoman.it/media/foto_articoli/2012/11/10035643.jpg
10035649,TORCIA LED 1W VARTA INDESTRUCTIBLE 3AAA    ,VARTA,4008496682713,Electrical,17,4008496682713,http://www.bricoman.it/negozio/rezzato/10035649,http://www.bricoman.it/media/foto_articoli/2012/11/10035649.jpg
10035650,TORCIA LED 1W VARTA INDESTRUCTIBLE 2AA    ,VARTA,4008496682744,Electrical,22.9,4008496682744,http://www.bricoman.it/negozio/rezzato/10035650,http://www.bricoman.it/media/foto_articoli/2012/11/10035650.jpg
10035651,TORCIA LED 3W VARTA INDESTRUCTIBLE 3C    ,VARTA,4008496682775,Electrical,34.9,4008496682775,http://www.bricoman.it/negozio/rezzato/10035651,http://www.bricoman.it/media/foto_articoli/2012/11/10035651.jpg
10035652,LANTERNA LED 3W VARTA INDESTRUCTIBLE 3C    ,VARTA,4008496682805,Electrical,34.9,4008496682805,http://www.bricoman.it/negozio/rezzato/10035652,http://www.bricoman.it/media/foto_articoli/2012/11/10035652.jpg
10035648,HEADLAMP LED 1W VARTA 3AAA INDESTRUCTIBLE  ,VARTA,4008496682867,Electrical,14.9,4008496682867,http://www.bricoman.it/negozio/rezzato/10035648,http://www.bricoman.it/media/foto_articoli/2012/11/10035648.jpg
10028842,2 PILE RICARICABILI STILO AA 2600mAh VARTA ,VARTA,4008496745937,Electrical,10.9,4008496745937,http://www.bricoman.it/negozio/rezzato/10028842,http://www.bricoman.it/media/foto_articoli/2012/3/10028842.jpg
10035645,MINITORCIA FLESSIBILE LED VARTA 2AAA    ,VARTA,4008496746590,Electrical,17.9,4008496746590,http://www.bricoman.it/negozio/rezzato/10035645,http://www.bricoman.it/media/foto_articoli/2012/11/10035645.jpg
10042916,TRASFORMATORE BARRA A DIN 24VAC 12V 2 MODULI TIPO GT1973,URMET,14034,Electrical,17.9,4011459140342,http://www.bricoman.it/negozio/rezzato/10042916,,
10042915,TRASFORMATORE BARRA A DIN 8VAC 12V 2 MODULI TIPO GT3158,URMET,14058,Electrical,13.9,4011459140588,http://www.bricoman.it/negozio/rezzato/10042915,,
10042917,TRASFORMATORE BARRA A DIN 60VAC 24V 5 MODULI TIPO GT1990,URMET,14160,Electrical,19.9,4011459141608,http://www.bricoman.it/negozio/rezzato/10042917,,
10042911,"SUONERIA METALLICA SIMON URMET 8VAC 0,86 ampere - 85 dB(A) TIPO LTW101A8VAC",URMET,24071,Electrical,6.9,4011459240714,http://www.bricoman.it/negozio/rezzato/10042911,http://www.bricoman.it/media/foto_articoli/2013/12/10042911.JPG
10042912,SUONERIA BITONALE SIMON URMET CON TRASFORMATORE INTEGRATO 230VAC TIPO GONG 169ATRW,URMET,44172,Electrical,9.5,4011459441722,http://www.bricoman.it/negozio/rezzato/10042912,http://www.bricoman.it/media/foto_articoli/2013/11/10042912.jpg
10042914,SUONERIA BITONALE SIMON URMET 8-12VAC ALIMENTABILE ANCHE CON BATTERIA 9 VOLT,URMET,44466,Electrical,6.9,4011459444662,http://www.bricoman.it/negozio/rezzato/10042914,http://www.bricoman.it/media/foto_articoli/2013/11/10042914.jpg
10042910,"PULSANTE CAMPANELLO ILLUMINABILE SIMON URMET 12VAC - 1,5 amp TIPO ETA2132",URMET,51015,Electrical,6.9,4011459510152,http://www.bricoman.it/negozio/rezzato/10042910,http://www.bricoman.it/media/foto_articoli/2013/12/10042910.JPG
10042909,"PULSANTE CAMPANELLO OTTONE SIMON URMET 8-24VAC - 1,5 ampere 8-24VCC - 1,0 ampere",URMET,55595,Electrical,15.9,4011459555955,http://www.bricoman.it/negozio/rezzato/10042909,http://www.bricoman.it/media/foto_articoli/2014/1/10042909.jpg
10042908,"PULSANTE CAMPANELLO SIMON URMET 8-24VAC 1,5 ampere TIPO KKO2005W  ",URMET,64036,Electrical,1.9,4011459640361,http://www.bricoman.it/negozio/rezzato/10042908,http://www.bricoman.it/media/foto_articoli/2013/12/10042908.JPG
10027794,"INTERRUTTORE MAGNETOTERMICO 2P 10A 4,5KA CURVA C 2 MOD ABB",ABB,4016779598460,Electrical,10.45,4016779598460,http://www.bricoman.it/negozio/rezzato/10027794,http://www.bricoman.it/media/foto_articoli/2014/4/10027794.jpg
10027795,"INTERRUTTORE MAGNETOTERMICO 2P 16A 4,5KA CURVA C 2 MOD ABB",ABB,4016779598484,Electrical,10.45,4016779598484,http://www.bricoman.it/negozio/rezzato/10027795,http://www.bricoman.it/media/foto_articoli/2014/4/10027795.jpg
10027796,"INTERRUTTORE MAGNETOTERMICO 2P 20A 4,5KA CURVA C 2 MOD ABB",ABB,4016779598491,Electrical,10.45,4016779598491,http://www.bricoman.it/negozio/rezzato/10027796,http://www.bricoman.it/media/foto_articoli/2014/4/10027796.jpg
10027797,"INTERRUTTORE MAGNETOTERMICO 2P 32A 4,5KA CURVA C 2 MOD ABB",ABB,4016779598514,Electrical,14.7,4016779598514,http://www.bricoman.it/negozio/rezzato/10027797,http://www.bricoman.it/media/foto_articoli/2014/4/10027797.jpg
10026655,DEUMIDIFICATORE COMFEE 12l  ,COMFEE,ED12 FEA,Electrical,89,4048164600021,http://www.bricoman.it/negozio/rezzato/10026655,http://www.bricoman.it/media/foto_articoli/2012/1/10026655.jpg
10026213,DEUMIDIFICATORE COMFEE 16 l  ,COMFEE,ED16FEA,Electrical,109,4048164600038,http://www.bricoman.it/negozio/rezzato/10026213,http://www.bricoman.it/media/foto_articoli/2012/1/10026213.jpg
10036926,DEUMIDIFICATORE COMFEE 20l    ,COMFEE,ED20FEA,Electrical,119,4048164600045,http://www.bricoman.it/negozio/rezzato/10036926,http://www.bricoman.it/media/foto_articoli/2013/1/10036926.JPG
10020173,DEUMIDIFICATORE COMFEE 10l    ,COMFEE,MDT110DEN3,Electrical,79,4048164608010,http://www.bricoman.it/negozio/rezzato/10020173,http://www.bricoman.it/media/foto_articoli/2013/1/10020173.jpg
10030507,CONDIZIONATORE INVERTER PANASONIC 9000 BTU  ,PANASONIC,CSUE9JKE,Electrical,399,5025232502110,http://www.bricoman.it/negozio/rezzato/10030507,,
10037917,CONDIZIONATORE INVERTER PANASONIC 9000 BTU  ,PANASONIC,KITUE9PKE,Electrical,479,5025232703845,http://www.bricoman.it/negozio/rezzato/10037917,http://www.bricoman.it/media/foto_articoli/2013/1/10037917.jpg
10037918,CONDIZIONATORE INVERTER PANASONIC 12000 BTU  ,PANASONIC,KITUE12PKE,Electrical,549,5025232703869,http://www.bricoman.it/negozio/rezzato/10037918,http://www.bricoman.it/media/foto_articoli/2013/1/10037918.jpg
10038830,CONDIZIONATORE INVERTER PANASONIC DUAL 9000+9000 BTU  ,PANASONIC,2RE15PKE,Electrical,1299,5025232739264,http://www.bricoman.it/negozio/rezzato/10038830,http://www.bricoman.it/media/foto_articoli/2013/3/10038830.jpg
10038944,CONDIZIONATORE INVERTER PANASONIC DUAL 12000+12000 BTU  ,PANASONIC,CU2RE18PBE,Electrical,1499,5025232739271,http://www.bricoman.it/negozio/rezzato/10038944,,
10032751,TUBO FLUORESCENTE TRIFOSFORO 30W T8 LUCE FREDDA 6500K  ,SYLVANIA,5410288010786,Electrical,2.4,5410288010786,http://www.bricoman.it/negozio/rezzato/10032751,http://www.bricoman.it/media/foto_articoli/2012/1/10022101.jpg
10028588,TUBO FLUORESCENTE TRIFOSFORO 30W T8 LUCE BIANCA 4000K ,SYLVANIA,5410288010809,Electrical,2.4,5410288010809,http://www.bricoman.it/negozio/rezzato/10028588,http://www.bricoman.it/media/foto_articoli/2012/3/10028588.jpg
10028587,TUBO FLUORESCENTE TRIFOSFORO 30W T8 LUCE CALDA 2700K ,SYLVANIA,5410288016801,Electrical,2.4,5410288016801,http://www.bricoman.it/negozio/rezzato/10028587,http://www.bricoman.it/media/foto_articoli/2012/3/10028587.jpg
10009089,CIRCOLINA FLUORESCENTE 22W LUCE CALDA  ,SYLVANIA,5410288019604,Electrical,3.5,5410288019604,http://www.bricoman.it/negozio/rezzato/10009089,http://www.bricoman.it/media/foto_articoli/2012/3/10009089.jpg
10009086,CIRCOLINA FLUORESCENTE 22W LUCE FREDDA  ,SYLVANIA,5410288019611,Electrical,3.5,5410288019611,http://www.bricoman.it/negozio/rezzato/10009086,http://www.bricoman.it/media/foto_articoli/2012/3/10009086.jpg
10009090,CIRCOLINA FLUORESCENTE 32W LUCE CALDA  ,SYLVANIA,5410288019635,Electrical,4.2,5410288019635,http://www.bricoman.it/negozio/rezzato/10009090,http://www.bricoman.it/media/foto_articoli/2012/3/10009090.jpg
10009087,CIRCOLINA FLUORESCENTE 32W LUCE FREDDA  ,SYLVANIA,5410288019642,Electrical,4.2,5410288019642,http://www.bricoman.it/negozio/rezzato/10009087,http://www.bricoman.it/media/foto_articoli/2012/3/10009087.jpg
10009091,CIRCOLINA FLUORESCENTE 40W LUCE CALDA  ,SYLVANIA,5410288019666,Electrical,6.2,5410288019666,http://www.bricoman.it/negozio/rezzato/10009091,http://www.bricoman.it/media/foto_articoli/2012/5/10009091.jpg
10009088,CIRCOLINA FLUORESCENTE 40W LUCE FREDDA  ,SYLVANIA,5410288019673,Electrical,6.2,5410288019673,http://www.bricoman.it/negozio/rezzato/10009088,http://www.bricoman.it/media/foto_articoli/2012/5/10009088.jpg
10027555,TUBO FLUORESCENTE ROSSO 18W T8  ,SYLVANIA,5410288028101,Electrical,5.9,5410288028101,http://www.bricoman.it/negozio/rezzato/10027555,http://www.bricoman.it/media/foto_articoli/2012/4/10027555.jpg
10027562,TUBO FLUORESCENTE BLU 18W T8  ,SYLVANIA,5410288028132,Electrical,5.9,5410288028132,http://www.bricoman.it/negozio/rezzato/10027562,http://www.bricoman.it/media/foto_articoli/2012/3/10027562.jpg
10027565,TUBO FLUORESCENTE ROSSO 36W T8  ,SYLVANIA,5410288028149,Electrical,6.9,5410288028149,http://www.bricoman.it/negozio/rezzato/10027565,http://www.bricoman.it/media/foto_articoli/2012/5/10027565.jpg
10027566,TUBO FLUORESCENTE BLU 36W T8  ,SYLVANIA,5410288028170,Electrical,6.9,5410288028170,http://www.bricoman.it/negozio/rezzato/10027566,http://www.bricoman.it/media/foto_articoli/2012/5/10027566.jpg
10008967,LAMPADINA INCANDESCENZA FRIGO 15 W E14  ,SYLVANIA,5410288073385,Electrical,1.8,5410288073385,http://www.bricoman.it/negozio/rezzato/10008967,http://www.bricoman.it/media/foto_articoli/2012/3/10008967.jpg
10008965,LAMPADINA INCANDESCENZA FARETTO R39mm 30 W E14 ,SYLVANIA,5410288159089,Electrical,1.5,5410288159089,http://www.bricoman.it/negozio/rezzato/10008965,http://www.bricoman.it/media/foto_articoli/2012/5/10008965.jpg
10024685,LAMPADINA IODURI METALLICI 70W LUCE CALDA ,SYLVANIA,5410288202303,Electrical,9.9,5410288202303,http://www.bricoman.it/negozio/rezzato/10024685,http://www.bricoman.it/media/foto_articoli/2012/7/10024685.jpg
10024686,LAMPADINA IODURI METALLICI 70W LUCE FREDDA ,SYLVANIA,5410288202310,Electrical,9.9,5410288202310,http://www.bricoman.it/negozio/rezzato/10024686,http://www.bricoman.it/media/foto_articoli/2012/5/10024686.jpg
10024687,LAMPADINA IODURI METALLICI 150W LUCE CALDA ,SYLVANIA,5410288202327,Electrical,9.9,5410288202327,http://www.bricoman.it/negozio/rezzato/10024687,http://www.bricoman.it/media/foto_articoli/2012/5/10024687.jpg
10024688,LAMPADINA IODURI METALLICI 150W LUCE FREDDA ,SYLVANIA,5410288202334,Electrical,9.9,5410288202334,http://www.bricoman.it/negozio/rezzato/10024688,http://www.bricoman.it/media/foto_articoli/2012/5/10024688.jpg
10023662,LAMPADINA ALOGENA LINEARE R7S 1000W 230V 3000°K  ,SYLVANIA,5410288216249,Electrical,3.9,5410288216249,http://www.bricoman.it/negozio/rezzato/10023662,http://www.bricoman.it/media/foto_articoli/2012/3/10023662.jpg
10023496,LAMPADINA DICROICA SYLVANIA 20W GU4 MR11 12V 2900K 220 lumen ANGOLO FASCIO LUMINOSO 38°,SYLVANIA,5410288223384,Electrical,3.5,5410288223384,http://www.bricoman.it/negozio/rezzato/10023496,http://www.bricoman.it/media/foto_articoli/2012/5/10023496.jpg
10023497,LAMPADINA DICROICA SYLVANIA 35W GU4 MR11 12V 3000K 480 lumen ANGOLO FASCIO LUMINOSO 38°,SYLVANIA,5410288223414,Electrical,3.5,5410288223414,http://www.bricoman.it/negozio/rezzato/10023497,http://www.bricoman.it/media/foto_articoli/2012/5/10023497.jpg
10019217,LAMPADINA ECO ALOGENA R50 28W E14  ,SYLVANIA,5410288231211,Electrical,2.9,5410288231211,http://www.bricoman.it/negozio/rezzato/10019217,http://www.bricoman.it/media/foto_articoli/2012/5/10019217.jpg
10028579,LAMPADINA ECO ALOGENA FARETTO R63mm 42W ATTACCO E27 ,SYLVANIA,5410288231235,Electrical,2.5,5410288231235,http://www.bricoman.it/negozio/rezzato/10028579,http://www.bricoman.it/media/foto_articoli/2012/5/10028579.jpg
10028578,LAMPADINA ECO ALOGENA FARETTO R63mm 28W ATTACCO E27 ,SYLVANIA,5410288231259,Electrical,2.5,5410288231259,http://www.bricoman.it/negozio/rezzato/10028578,http://www.bricoman.it/media/foto_articoli/2012/5/10028578.jpg
10028580,LAMPADINA ECO ALOGENA FARETTO R80mm 42W ATTACCO E27 ,SYLVANIA,5410288231266,Electrical,2.5,5410288231266,http://www.bricoman.it/negozio/rezzato/10028580,http://www.bricoman.it/media/foto_articoli/2012/5/10028580.jpg
10028581,LAMPADINA ECO ALOGENA FARETTO R80mm 70W ATTACCO E27 ,SYLVANIA,5410288231488,Electrical,3.5,5410288231488,http://www.bricoman.it/negozio/rezzato/10028581,http://www.bricoman.it/media/foto_articoli/2012/5/10028581.jpg
10009098,2 STARTER STANDARD FS11  ,SYLVANIA,24425,Electrical,1.4,5410288244259,http://www.bricoman.it/negozio/rezzato/10009098,http://www.bricoman.it/media/foto_articoli/2012/3/10009098.jpg
10009456,2 STARTER STANDARD FS22  ,SYLVANIA,24426,Electrical,1.4,5410288244266,http://www.bricoman.it/negozio/rezzato/10009456,http://www.bricoman.it/media/foto_articoli/2012/6/10009456.JPG
10009095,LAMPADINA FLUORESCENTE 1 TUBO 13W G24 LUCE FREDDA ,SYLVANIA,5410288258010,Electrical,1.5,5410288258010,http://www.bricoman.it/negozio/rezzato/10009095,http://www.bricoman.it/media/foto_articoli/2012/1/10009095.jpg
10009096,LAMPADINA FLUORESCENTE 1 TUBO 18W G24 LUCE FREDDA ,SYLVANIA,5410288258034,Electrical,1.8,5410288258034,http://www.bricoman.it/negozio/rezzato/10009096,http://www.bricoman.it/media/foto_articoli/2012/5/10009096.jpg
10009097,LAMPADINA FLUORESCENTE 1 TUBO 26W G24 LUCE FREDDA ,SYLVANIA,5410288258058,Electrical,1.8,5410288258058,http://www.bricoman.it/negozio/rezzato/10009097,http://www.bricoman.it/media/foto_articoli/2012/1/10009097.jpg
10009092,LAMPADINA FLUORESCENTE 1 TUBO 7W G23 LUCE CALDA ,SYLVANIA,5410288258812,Electrical,2,5410288258812,http://www.bricoman.it/negozio/rezzato/10009092,http://www.bricoman.it/media/foto_articoli/2012/3/10009092.jpg
10009093,LAMPADINA FLUORESCENTE 1 TUBO 9W G23 LUCE CALDA ,SYLVANIA,25882,Electrical,2,5410288258829,http://www.bricoman.it/negozio/rezzato/10009093,http://www.bricoman.it/media/foto_articoli/2012/1/10009093.jpg
10009094,LAMPADINA FLUORESCENTE 1 TUBO 11W G23 LUCE CALDA ,SYLVANIA,5410288258836,Electrical,2,5410288258836,http://www.bricoman.it/negozio/rezzato/10009094,http://www.bricoman.it/media/foto_articoli/2012/1/10009094.jpg
10036930,"LAMPADINA LED GU10 230V 3,5W 36° 3000K    ",SYLVANIA,5410288265773,Electrical,11.9,5410288265773,http://www.bricoman.it/negozio/rezzato/10036930,http://www.bricoman.it/media/foto_articoli/2013/1/10036930.JPG
10036931,LAMPADINA LED GU10 230V 5W 36° 3000K    ,SYLVANIA,5410288265810,Electrical,12.9,5410288265810,http://www.bricoman.it/negozio/rezzato/10036931,http://www.bricoman.it/media/foto_articoli/2013/1/10036931.JPG
10017547,LAMPADINA INFRAROSSI 150W E27 PER RISCALDAMENTO ,SYLVANIA,5410288330020,Electrical,5.5,5410288330020,http://www.bricoman.it/negozio/rezzato/10017547,http://www.bricoman.it/media/foto_articoli/2014/2/10017547.jpg
10008996,LAMPADINA RISPARMIO ENERGETICO SYLVANIA 4 TUBI 11W=50W E14 2700K LUCE CALDA 600lm 10000 ore,SYLVANIA,5410288351063,Electrical,4.9,5410288351063,http://www.bricoman.it/negozio/rezzato/10008996,http://www.bricoman.it/media/foto_articoli/2012/5/10008996.jpg
10009016,LAMPADINA RISPARMIO ENERGETICO SYLVANIA 4 TUBI 11W=50W E27 2700K LUCE CALDA 600lm 10000 ore,SYLVANIA,5410288351087,Electrical,4.9,5410288351087,http://www.bricoman.it/negozio/rezzato/10009016,http://www.bricoman.it/media/foto_articoli/2012/5/10009016.jpg
10009008,LAMPADINA RISPARMIO ENERGETICO SYLVANIA 4 TUBI 11W=50W E14 4000K LUCE FREDDA 600lm 10000 ore,SYLVANIA,5410288351094,Electrical,4.9,5410288351094,http://www.bricoman.it/negozio/rezzato/10009008,http://www.bricoman.it/media/foto_articoli/2014/2/10009008.jpg
10009038,LAMPADINA RISPARMIO ENERGETICO SYLVANIA 4 TUBI 11W=50W E27 4000K LUCE FREDDA 600lm 10000 ore,SYLVANIA,5410288351117,Electrical,4.9,5410288351117,http://www.bricoman.it/negozio/rezzato/10009038,http://www.bricoman.it/media/foto_articoli/2012/5/10009038.jpg
10009017,LAMPADINA RISPARMIO ENERGETICO SYLVANIA 4 TUBI 15W=70W E27 2700K LUCE CALDA 900lm 10000 ore,SYLVANIA,5410288351162,Electrical,4.9,5410288351162,http://www.bricoman.it/negozio/rezzato/10009017,http://www.bricoman.it/media/foto_articoli/2012/5/10009017.jpg
10009039,LAMPADINA RISPARMIO ENERGETICO SYLVANIA 4 TUBI 15W=70W E27 4000K LUCE FREDDA 900 lumen,SYLVANIA,5410288351186,Electrical,4.9,5410288351186,http://www.bricoman.it/negozio/rezzato/10009039,http://www.bricoman.it/media/foto_articoli/2012/5/10009039.jpg
10009018,LAMPADINA RISPARMIO ENERGETICO SYLVANIA 4 TUBI 20W=86W E27 2700K LUCE CALDA 1200 lumen,SYLVANIA,5410288351230,Electrical,4.9,5410288351230,http://www.bricoman.it/negozio/rezzato/10009018,http://www.bricoman.it/media/foto_articoli/2012/5/10009018.jpg
10009040,LAMPADINA RISPARMIO ENERGETICO SYLVANIA 4 TUBI 20W=86W E27 4000K LUCE FREDDA 1200 lumen,SYLVANIA,5410288351254,Electrical,4.9,5410288351254,http://www.bricoman.it/negozio/rezzato/10009040,http://www.bricoman.it/media/foto_articoli/2012/5/10009040.jpg
10009019,LAMPADINA RISPARMIO ENERGETICO SYLVANIA 4 TUBI 23W=104W E27 2700K LUCE CALDA 1450 lumen,SYLVANIA,5410288351285,Electrical,4.9,5410288351285,http://www.bricoman.it/negozio/rezzato/10009019,http://www.bricoman.it/media/foto_articoli/2012/5/10009019.jpg
10009041,LAMPADINA RISPARMIO ENERGETICO SYLVANIA 4 TUBI 23W=104W E27 4000K LUCE FREDDA 1450 lumen,SYLVANIA,5410288351308,Electrical,4.9,5410288351308,http://www.bricoman.it/negozio/rezzato/10009041,http://www.bricoman.it/media/foto_articoli/2012/5/10009041.jpg
10025016,LAMPADINA RISPARMIO ENERGETICO SYLVANIA SPIRALE 35W=150W E27 2700K LUCE CALDA 2285 lumen,SYLVANIA,5410288352039,Electrical,8.9,5410288352039,http://www.bricoman.it/negozio/rezzato/10025016,http://www.bricoman.it/media/foto_articoli/2012/5/10025016.jpg
10025017,LAMPADINA RISPARMIO ENERGETICO SYLVANIA SPIRALE 35W=150W E27 4000K LUCE BIANCA 2285 lumen,SYLVANIA,5410288352046,Electrical,8.9,5410288352046,http://www.bricoman.it/negozio/rezzato/10025017,http://www.bricoman.it/media/foto_articoli/2012/5/10025017.jpg
10009014,LAMPADINA RISPARMIO ENERGETICO SPIRALE 15W E27 LUCE CALDA T2 ,SYLVANIA,5410288352152,Electrical,5.9,5410288352152,http://www.bricoman.it/negozio/rezzato/10009014,http://www.bricoman.it/media/foto_articoli/2012/5/10009014.jpg
10009001,LAMPADINA RISPARMIO ENERGETICO SYLVANIA SFERA 9W=40W E14 2700K LUCE CALDA 450 lumen,SYLVANIA,5410288354040,Electrical,6,5410288354040,http://www.bricoman.it/negozio/rezzato/10009001,http://www.bricoman.it/media/foto_articoli/2014/2/10009001.jpg
