"Code","15/06/2016"
"2355518VCOPREM2",122.71
"2355518XBRD33",122.29
"2355518XBRD687",181.2
"2355518XBRDD687",181.2
"2355518XBRLM80EV",127.57
"2355518XBUENSUV",96.49
"2355518XBUFA453C",124.78
"2355518XBUGTHPY",116.08
"2355518XBUGTSUV",115.68
"2355518XBUGTWTP",
"2355518XBUKUKL51",106.17
"2355518XCOSP5SUV",123.91
"2355518XDUSP270",139.17
"2355518XDUSP270H",129.9
"2355518XDUSP270R",137.56
"2355518XDUSPT270",120.65
"2355518XGEGRBGT",112.95
"2355518XGEGRBGTH",107.37
"2355518XGESNWGRB",106.87
"2355518XGEUHP",157.75
"2355518XGOEFFGRI",153.46
"2355518XGOEFGPAO",158.98
"2355518XMILATCRO",149.33
"2355518XMILATRHP",149.56
"2355518XMILATTR",117.36
"2355518XPISCVEAS",142.49
"2355518XPISCVERD",130.3
"2355518XPISCVESI",138.55
"2355518XTOOCHT",107.74
"2355518XTOOPUTXL",107.94
"2355518ZCOCPC2AO",164.79
"2355518ZCOPREM2A",153.42
"2355518ZPIPZEROA",160.89
"2355519XBRD33V",130.72
"2355519XBRDSPORT",131.7
"2355519XBRDSPTV",136.27
"2355519XBUFA453X",136.61
"2355519XBUGTHPY",133.68
"2355519XBUGTWIN",137.22
"2355519XBUKUHP91",121.81
"2355519XBUKUKL33",116.07
"2355519XCO4X4COX",135.81
"2355519XCOCCLXAO",136.17
"2355519XCOCCLXSP",159.69
"2355519XCOCEC5SU",144.03
"2355519XCOCSC5",168.25
"2355519XCOCSC5XL",143.37
"2355519XCOSC5VOL",164.23
"2355519XCOTS850P",198.31
"2355519XCOUHPEXL",136.77
"2355519XCOUHPXL",131.97
"2355519XCOXCOWIN",191.79
"2355519XDUSPMAXA",139.11
"2355519XDUSPMXA1",155.7
"2355519XDUSPMXGT",153.93
"2355519XGEGRABGT",135.75
"2355519XGEGRBAT",164.55
"2355519XGOEFGRXL",123.63
"2355519XGOEXCFA0",138.49
"2355519XGOWRHPAW",139.5
"2355519XMILASPT3",159.17
"2355519XMILATSP3",159.17
"2355519XMILATSPT",148.01
"2355519XMILATTOU",149.7
"2355519XMILTSPAO",151.07
"2355519XPISCVALR",146.99
"2355519XPISCVASM",171.81
"2355519XPISCVASN",153.39
"2355519XPISCVEAS",124.91
"2355519XPISCVELR",154.27
"2355519XPISCVEMO",144.04
"2355519XPISCVEN0",153.52
"2355519XPISCVERD",137.05
"2355519XPISCVMOR",170.46
"2355519XPISCVVOL",143.62
"2355519XPISCWINT",175.06
"2355519XPISVERD",138.31
"2355519XTOT1SSUV",107.03
"2355520XBRD33A",168.49
"2356015XGEGRBHP",104.19
"2356015ZPIP600",196.37
"2356016HBUFA449",94.67
"2356016HBUKUKH17",84.17
"2356016HBUKUKH27",85.63
"2356016HCOVN200",154.93
"2356016XBRD687H",77.69
"2356016XBRDSPORT",102.45
"2356016XBRDSPTH",85.85
"2356016XBUEN816",83.28
"2356016XBUFAT110",95.74
"2356016XBUGTSUV",91.68
"2356016XBUGTVP1",92.03
"2356016XBUKUKL17",79.09
"2356016XDUSP01",101.98
"2356016XGEGRBGT",102.64
"2356016XGOEFGSUV",103.12
"2356016XMILATCRS",106.96
"2356016XMILATHP",106.08
"2356016XTOTAA11",98.13
"2356016ZBUKUKH31",94.41
"2356016ZCOPREM2",144.4
"2356017HBUZE912",102.06
"2356017R8COVANC2",145.12
"2356017XBRER30",129.57
"2356017XBUFA914",94.17
"2356017XBUKU798+",95.26
"2356017XMILATOHP",123.89
"2356017XPISCZAMO",119.95
"2356017ZCOPRE2AO",154.15
"2356018XBRDSPORT",111.21
"2356018XBRDSPTW",114.15
"2356018XBUENSUV",104.03
"2356018XBUFA453C",122.13
"2356018XBUGTHPY",108.21
"2356018XBUGTSUV",108.21
"2356018XBUGTWIN",98.15
"2356018XBUGTWTP",
"2356018XBUKUHP91",120.57
"2356018XBUKUKC15",125.01
"2356018XBUKUKL12",116.69
"2356018XBUKUKL21",120.12
"2356018XBUKUKL33",105.29
"2356018XBUKUKL51",108.63
"2356018XCO4X4WIN",157.32
"2356018XCOCSC5",133.18
"2356018XCOECO5",124.48
"2356018XCOSC5SUV",119.2
"2356018XCOSC5VOL",141.88
"2356018XCOTS850P",159.69
"2356018XCOUHPAO",133.74
"2356018XCOUHPXL",124.93
"2356018XCOXCOUHP",128.45
"2356018XDUSPTMXX",144.13
"2356018XGEGRBAT",146.55
"2356018XGEGRBATH",141.75
"2356018XGEGRBGT",132.55
"2356018XGESNGRAB",120.21
"2356018XGEUHPXL",133.37
"2356018XGOEXCELL",123.42
"2356018XGOEXCELX",148.43
"2356018XGOULTRA",154.03
"2356018XGOWRAATR",134.09
"2356018XGOWRAW",135.19
"2356018XGOWRHPAW",143.14
"2356018XGOWRNGHP",136.48
"2356018XMIDIAM",
"2356018XMILASPT3",127.72
"2356018XMILAT3N0",146.52
"2356018XMILATOHP",127.72
"2356018XMILATSP3",127.24
"2356018XMILATTOU",136.08
"2356018XMILATXL",127.78
"2356018XMILTHPAO",142.35
"2356018XMILTSPAO",164.26
"2356018XMILTSPT3",146.52
"2356018XMIXCLIMA",156.91
"2356018XPIROSSO",119.86
"2356018XPISCICN0",149.41
"2356018XPISCOPZ",108.58
"2356018XPISCOVER",108.57
"2356018XPISCVAS",125.25
"2356018XPISCVASL",111.84
"2356018XPISCVEAS",127.63
"2356018XPISCVEMO",126.3
"2356018XPISCVERD",143.2
"2356018XPISCVMRF",154.93
"2356018XPISVASNO",131.11
"2356018XTOT1SXL",102.61
"2356516R10COVAN2",137.43
"2356516R10COWVAN",153.52
"2356516R10DULT60",156.04
"2356516R10MIAGIL",136.15
"2356516R8BRR630",122.28
"2356516R8BRR660",122.43
"2356516R8BUEN616",87.39
"2356516R8BUGTMPR",93.59
"2356516R8BUGTWT2",
"2356516R8BUKU857",89.62
"2356516R8BUKUCW5",120.89
"2356516R8COVA100",112.39
"2356516R8COVAFS2",128.1
"2356516R8COVANC2",134.61
"2356516R8COVANCW",148.8
"2356516R8COVANEC",134.45
"2356516R8DUECONO",126.73
"2356516R8DULT30",139.84
"2356516R8GEEUROW",105.63
"2356516R8GEEUVA2",100.15
"2356516R8GOCGUG2",145.06
"2356516R8GOMARAT",130.51
"2356516R8MIAGIL",142.5
"2356516R8PICARRI",124.07
"2356516R8PICARWI",122.11
"2356516R8PICH4S",129.72
"2356516R8PICHRO2",118.84
"2356516R8PICHRON",130.47
"2356516R8TOH08",91.81
"2356516XGOGARRWW",
"2356517XBRDSPORT",115.43
"2356517XBRDSPT",114.49
"2356517XBRDSPTXL",115.24
"2356517XBUENSUV",92.74
"2356517XBUFA453X",106.33
"2356517XBUFAAS20",115.72
"2356517XBUGTHT",98.55
"2356517XBUGTSUV",103.43
"2356517XBUGTWIN",99.03
"2356517XBUGTWTP",
"2356517XBUKUHP91",102.04
"2356517XBUKUKC15",109.49
"2356517XBUKUKL21",101.28
"2356517XBUKUKL33",104.79
"2356517XBUKUKL78",110.22
"2356517XCO4X4M0",108.9
"2356517XCO4X4V",104.91
"2356517XCO4X4XN1",117.78
"2356517XCOUHPCCC",105.55
"2356517XCOUHPCCV",119.47
"2356517XDUPT4000",115.84
"2356517XDUWISP3D",144
"2356517XDUWSPT3D",148.93
"2356517XGEGRBAT",120.15
"2356517XGEGRBATH",115.35
"2356517XGEGRBGT",109.86
"2356517XGESNGRXL",107.85
"2356517XGESNWGRB",103.54
"2356517XGOEFFSUV",115.31
"2356517XGOEFGPSU",102.72
"2356517XGOEGPSUV",99.13
"2356517XGOEXCELL",129.77
"2356517XGOVEC4S2",132.94
"2356517XGOWRANG2",181.87
"2356517XGOWRANHP",99.15
"2356517XGOWRATSA",118.3
"2356517XGOWRHPAW",115.35
"2356517XMIDIAMX",116.2
"2356517XMILACRDT",112.73
"2356517XMILADIAO",124.29
"2356517XMILAHPMO",112.79
"2356517XMILASPT3",131.49
"2356517XMILATOHP",131.19
"2356517XMILATSP3",130.81
"2356517XMILATSPT",112.27
"2356517XMILATTOU",111.84
"2356517XMILTHPAO",132.51
"2356517XMILTTOHP",133.06
"2356517XMIMXV4",142.85
"2356517XPISCATR",104.1
"2356517XPISCVEAS",110.91
"2356517XPISCVERD",101.13
"2356517XPISCWIN",139.91
"2356517XPISCZERO",109.42
"2356517XTOPXTSSX",90.61
"2356517XTOT1SPXL",87.71
"2356517ZDUSPMAXX",127.6
"2356518XBRDSPORT",140.51
"2356518XMILATRHP",151.78
"2356518XPISCVASJ",156.15
"2356519XPISCVEAS",137.23
"2357015XGEGRBHTS",102.45
"2357016R6BUKUCW5",105.81
"2357016XBRD689",115.48
"2357016XBRD694",94.97
"2357016XBRD840H",92.74
"2357016XBUENHT",81.01
"2357016XBUFAT110",93.36
"2357016XBUGTHT",89.76
"2357016XBUGTSUV",89.01
"2357016XBUKUKC15",117.81
"2357016XBUKUKL12",83.71
"2357016XBUKUKL16",65.94
"2357016XBUKUKL17",78.96
"2357016XCOCCCLX2",98.49
"2357016XGEAT",119.41
"2357016XGEAT2",111.75
"2357016XGEGRBGT",90.49
"2357016XGESNGRAB",96.47
"2357016XGOHPAW",82.98
"2357016XMILATCRS",104.4
"2357016XMILATHP",88.08
"2357016XMILATXDT",112.12
"2357016XPISCVERD",97.69
"2357016XTOAT",79.81
"2357016XTOOCHT",88.02
"2357017XCO4X4XL",131.02
"2357017XGEHTS",121.11
"2357017XGEHTS60",119.38
"2357017XGOULTGRP",199.5
"2357017XGOWRHPAW",143.07
"2357515XBRD689",91.23
"2357515XBRD689T",101.39
"2357515XBUENAT",80.39
"2357515XBUFAT110",83.47
"2357515XBUFAWPAT",83.47
"2357515XBUGTSAV+",
"2357515XBUKUKL51",102.58
"2357515XBUKUKL71",111.63
"2357515XGEAT",
"2357515XGEAT2",111.45
"2357515XGEGRABMT",119.85
"2357515XMILATCXL",111.67
"2357515XPISCRATR",96.89
"2357516XBUKUKL16",103.61
"2358516R10BUKUCW",124.47
"2358516XBUENAT",85.86
"2358516XBUGTAT",90.96
"2358516XBUGTMT",101.71
"2358516XBUKUKL71",117.81
"2358516XBUKUKL78",117.45
"2358516XCOCRCAT",101.8
"2358516XGEAT2",134.61
"2358516XGEGRAB",130.26
"2358516XGEGRBATS",121.45
"2358516XGOWRANMT",121.56
"2358516XMIXZLOR",148.92
"2358516XTOOPMT",98.31
"2453019ZPIPZERO",256.63
"2453020ZBUFA453X",156.36
"2453020ZBUFA510X",145.8
"2453020ZCOSPC06",199.47
"2453020ZCOSPT5PX",200.75
"2453020ZDUEAG1AS",172.05
"2453020ZGOASYMM2",204.91
"2453020ZMIPISUSP",240.42
"2453020ZMISCUP2",269.86
"2453020ZPIPZER01",230.97
"2453020ZPIPZEROL",214.78
"2453020ZPIPZEROX",249.37
"2453020ZPIPZNEGT",194.47
"2453022ZBUFA453X",174.78
"2453518VPIW240S2",293.62
"2453518ZBRRE050D",151.97
"2453518ZBRS001",162.27
"2453518ZBRS001MO",129.88
"2453518ZBRS001RF",164.4
"2453518ZBUFA453X",114.18
"2453518ZBUKUKU39",105.59
"2453518ZCOCSC5MO",131.13
"2453518ZCOSC5SSR",165.66
"2453518ZCOSPT3XL",171.24
"2453518ZDUSP01SR",156.55
"2453518ZGOASM2R",181.72
"2453518ZGOASYMM2",143.35
"2453518ZMIPS2MO",167.51
"2453518ZMISPT3ZP",182.91
"2453518ZMISUPSPT",172.23
"2453518ZPIPZCORS",238.18
"2453518ZPIPZERO",149.47
"2453518ZPIPZRFTS",187.3
"2453518ZPIPZROSS",176.28
"2453518ZPIZEROR",177.15
"2453518ZTOPXTSXL",106.21
"2453519ZBRRE050A",169.8
"2453519ZBRS001",155.69
"2453519ZBRS001AO",152.67
"2453519ZBUEN916+",87.18
"2453519ZBUEN926",77.82
"2453519ZBUFA453X",130.36
"2453519ZBUGTSPA",
"2453519ZBUKUKU39",130.67
"2453519ZCOCSC5MO",206.01
"2453519ZCOSC6RO1",168.64
"2453519ZCOSP3XLY",175.66
"2453519ZCOSP5PXL",169.97
"2453519ZCOSPC06",175.2
"2453519ZCOSPCO6",166.36
"2453519ZCOSPT2",197.86
"2453519ZCOSPT3S",187.27
"2453519ZDUMAXRT2",171.41
"2453519ZDUMAXXRT",162.45
"2453519ZDUSP01RO",196.26
"2453519ZDUSPMXRT",177.65
"2453519ZDUWSPT3D",230.52
"2453519ZGOASYMM3",169.92
"2453519ZGOEGF1MO",173.29
"2453519ZMICUP2NO",263.98
"2453519ZMIPS2XL",192.31
"2453519ZMIPSCUN1",166.77
"2453519ZMIPSPMO1",206.34
"2453519ZMIPSUPER",203.34
"2453519ZMISUPER",191.29
"2453519ZMISUPSP",203.34
"2453519ZPICORSAA",259.75
"2453519ZPIPZERMO",179.79
"2453519ZPIPZEROS",181.31
"2453519ZPIPZNEGT",166.33
"2453520ZBR050AXL",127.17
"2453520ZBRE050RF",210.81
"2453520ZBRREO5AF",178.57
"2453520ZBRS001TL",164.92
"2453520ZBRS007",265.99
"2453520ZBUFA453X",147.1
"2453520ZBUKUKU39",141.18
"2453520ZCOSC3XL",178.01
"2453520ZCOSPCO6",183.04
"2453520ZCOSPT3XL",234.01
"2453520ZDUSPTMAX",287.74
"2453520ZGOASYMXL",183.01
"2453520ZMIALPIN4",319.03
"2453520ZMIPILSP2",279.78
"2453520ZMISPCUP2",290.53
"2453520ZMISSPTK3",216.49
"2453520ZMISUSPK1",219.17
"2453520ZMISUSPT",218.92
"2453520ZPIPZAMV",197.19
"2453520ZPIPZERN1",199.92
"2453520ZPIPZERNO",207.9
"2453520ZPIPZEROF",197.86
"2453520ZPIPZEROK",195.41
"2453520ZPIPZEROX",196.02
"2453520ZPIPZF01",196.35
"2453520ZPIPZNERO",184.9
"2453520ZPIPZRFT",247.67
"2453520ZPIZERO",194.95
"2453521ZCOCSC5CS",255
"2453521ZCOSPTC5",221.13
"2453521ZMISUPSPT",283.21
"2453521ZPIPZERO",233.93
"2453521ZPIPZEROR",411.64
"2453521ZPIPZEROX",253.13
"2453521ZPIPZERRF",360.71
"2454017VBRLM32",169.71
"2454017VBUKUKW27",125.37
"2454017VBUKUWP71",104.99
"2454017VPISOTTO3",182.98
"2454017ZBRER300",103.96
"2454017ZBRRE050A",115.41
"2454017ZBRS001S",133.74
"2454017ZBRS001Y",105.88
"2454017ZBUEN926",85.38
"2454017ZBUFA453X",98.57
"2454017ZBUFA914",94.43
"2454017ZBUGTSPA",
"2454017ZBUGTUHP1",92.49
"2454017ZBUKUKU39",102.69
"2454017ZCOSPT5MO",106.73
"2454017ZCOSPT5MY",104.09
"2454017ZDUMAXRT",114.89
"2454017ZDUSP01MO",118.12
"2454017ZDUSPMXTT",147.53
"2454017ZGEALTSPT",105.77
"2454017ZGOASY2",120.19
"2454017ZGOASYM2",122.03
"2454017ZGOEXCELW",153.48
"2454017ZGOEXCROF",132.46
"2454017ZMIPRHPMO",115.75
"2454017ZMIPRIM",115.71
"2454017ZMISPT3",112.69
"2454017ZMISPT4XL",137.85
"2454017ZPIP7MO",103.61
"2454017ZPIPZASIM",168.41
"2454017ZPIPZEROR",164.07
"2454017ZPIPZNERO",97.9
"2454017ZTOT1SPXL",90.61
"2454018HPIW210MO",147.54
"2454018VBUGTWIN",106.83
"2454018VBUGTWTP",
"2454018VCOWCTS85",161.95
"2454018VDUSP3DAO",161.39
"2454018VMIALPIN4",157.96
"2454018VPISZ3",148.61
"2454018VPISZ3AO",151.85
"2454018VPIW240",151.85
"2454018VPIW240MO",151.85
"2454018ZBR050AAO",113.16
"2454018ZBRE050AO",152.47
"2454018ZBRE05AOE",142.67
"2454018ZBRRE040P",151.72
"2454018ZBRRE050",146.03
"2454018ZBRRE050A",123.31
"2454018ZBRRE050R",137.58
"2454018ZBRRE05AO",134.65
"2454018ZBRS001",122.52
"2454018ZBRS001EX",168.19
"2454018ZBRS001MO",163.99
"2454018ZBRS001YX",119.99
"2454018ZBUEN926",96.15
"2454018ZBUFA453X",120.29
"2454018ZBUFA510X",120.29
"2454018ZBUFA914",108.04
"2454018ZBUGTHPY",104.55
"2454018ZBUGTSPA",91.6
"2454018ZBUGTUHP1",105.75
"2454018ZBUKU31RF",124.92
"2454018ZBUKUKU39",95.92
"2454018ZBUKUKW27",123.81
"2454018ZBUKUWP71",117.01
"2454018ZCOCSC5AO",130.01
"2454018ZCOCSC5MO",158.65
"2454018ZCOCSC5PM",134.99
"2454018ZCONSP3MO",125.11
"2454018ZCOSC3YSS",157.21
"2454018ZCOSP3SSR",161.52
"2454018ZCOSPT3MO",129.75
"2454018ZCOSPT5",120.46
"2454018ZCOSPT5MO",127.75
"2454018ZCOSPT5XL",120.81
"2454018ZCOTS810W",179.41
"2454018ZDUMAXRT2",120.45
"2454018ZDUMAXXGT",116.45
"2454018ZDUSMAXRT",127.03
"2454018ZDUSMXRT2",121.84
"2454018ZDUSP01MO",119.99
"2454018ZDUSP01Y",144.31
"2454018ZDUSP203Y",104.53
"2454018ZDUSP600",116.28
"2454018ZDUSPMXRT",127.71
"2454018ZGEALTSPT",115.24
"2454018ZGEALTSXL",115.24
"2454018ZGOASYM3",135.4
"2454018ZGOASYMM2",126.77
"2454018ZGOASYMM3",121.85
"2454018ZGOAYSM2",128.02
"2454018ZGOEFGPRF",136.73
"2454018ZGOF1SUPC",142.77
"2454018ZGONCT5Y",142.68
"2454018ZMIP3ZP",184.87
"2454018ZMIPRHPRP",153.06
"2454018ZMIPRIM3",134.56
"2454018ZMIPRIMHP",141.11
"2454018ZMIPS2",160.83
"2454018ZMIPS2ZP",186.78
"2454018ZMIPS3AO",138.57
"2454018ZMIPSUPSP",146.49
"2454018ZMISP2",116.01
"2454018ZMISPT2",159.89
"2454018ZMISPT3AO",153.13
"2454018ZMISPT3MO",148.08
"2454018ZMISPT3XL",131.87
"2454018ZMISPT4XL",138.58
"2454018ZMISUSPMO",158.51
"2454018ZPIP7BLUE",118.75
"2454018ZPIP7CAOX",131.52
"2454018ZPIP7CIAO",131.52
"2454018ZPIP7CINJ",118.75
"2454018ZPIP7CINT",114.82
"2454018ZPIP7CMOE",149.51
"2454018ZPIP7CXL",115.5
"2454018ZPIPZEROA",138.77
"2454018ZPIPZEROM",130.09
"2454018ZPIPZEROR",126.37
"2454018ZPIPZERRF",134.41
"2454018ZPIPZNEGT",104.55
"2454018ZPIZERO",126.97
"2454018ZPIZEROMO",114.52
"2454018ZTOT1SPXL",113.41
"2454019VMIALPIN4",229.5
"2454019VPIPW240",306.97
"2454019VPISOTTO3",200.15
"2454019VPIW240RF",306.97
"2454019ZBR050AY",244.33
"2454019ZBRE050A",157.09
"2454019ZBRE050AY",192.81
"2454019ZBRER300",192.87
"2454019ZBRR050A",166.31
"2454019ZBRRE050",177.9
"2454019ZBRRE050A",165.05
"2454019ZBRRE050R",192.58
"2454019ZBRRE050W",153.22
"2454019ZBRRE05AM",166.31
"2454019ZBRS001XL",149.95
"2454019ZBUFA453R",160.49
"2454019ZBUFA453X",140.4
"2454019ZBUKUKU39",126.23
"2454019ZCOCSC5P",160.3
"2454019ZCOCSC5XL",156.88
"2454019ZCOSPCO6",164.32
"2454019ZDUSMAXGT",185.59
"2454019ZDUSMXRT2",150.67
"2454019ZDUSP01J",146.17
"2454019ZDUSPMAXX",157.68
"2454019ZDUSPMXGT",141.01
"2454019ZDUSPT01J",141.57
"2454019ZDUSPXXGT",247.54
"2454019ZGEALTSXL",147.6
"2454019ZGOASYM2",142.75
"2454019ZGOASYM3",157.51
"2454019ZGOASYMM",164.92
"2454019ZGOASYMM3",162.6
"2454019ZGOEXCELR",214.75
"2454019ZMIPRHPZP",228.03
"2454019ZMIPS2K2",222.75
"2454019ZMIPS3",202.41
"2454019ZMIPS3XL",175.49
"2454019ZMISUPSPX",209.1
"2454019ZPIP7CISI",170.94
"2454019ZPIPZERJ",178.86
"2454019ZPIPZERO",184.67
"2454019ZPIPZEROJ",172.81
"2454019ZPIPZERRF",222.9
"2454019ZPIPZERRO",178.32
"2454019ZPIPZROSS",181.62
"2454019ZPIZEROJ",164.1
"2454020ZBRRE050A",180.63
"2454020ZBRS001AM",188.73
"2454020ZBRS001RF",243.47
"2454020ZBRS001W",263.01
"2454020ZBRS001XL",240.43
"2454020ZBUFA453X",158.26
"2454020ZBUKUKU39",141.75
"2454020ZCOSP3XLJ",212.71
"2454020ZCOSPORT5",191.46
"2454020ZCOSPT5MO",207.01
"2454020ZDUSPMAXJ",210.65
"2454020ZGOEGF1MO",255.47
"2454020ZGOEXCELL",272.08
"2454020ZMIPLSSPT",247.59
"2454020ZMIPRIM",242.76
"2454020ZPIPZEMGT",220.37
"2454020ZPIPZERMO",214.67
"2454020ZPIPZEROS",281.09
"2454020ZPIPZEROX",279.71
"2454020ZPIPZMOE",280.32
"2454516ZCOSPTN2",135.94
"2454516ZTOT1R",103.48
"2454517HGOELS2XL",130.05
"2454517HPIW210",167.59
"2454517VBUGTWIN",107.68
"2454517VBUGTWTP",
"2454517VBUKUKW27",109.41
"2454517VBUKUWP71",113.86
"2454517VGOUGRPPE",172.89
"2454517ZBR050AXL",114.57
"2454517ZBRE050A0",109.71
"2454517ZBRE050LZ",146.61
"2454517ZBRER300",148.72
"2454517ZBRER300M",111.82
"2454517ZBRRE050D",149.73
"2454517ZBRRE050R",136.17
"2454517ZBRRE50R",132.03
"2454517ZBRS001",110.97
"2454517ZBUEN926",97.8
"2454517ZBUFA453X",115.18
"2454517ZBUFA914",110.45
"2454517ZBUGTHPY",106.83
"2454517ZBUGTSPA",105
"2454517ZBUGTUHP1",106.06
"2454517ZBUKUKU31",85.41
"2454517ZBUKUKU39",99.39
"2454517ZCOCSC5",119.73
"2454517ZCOCSC5AO",119.15
"2454517ZCOSPT2J",137.35
"2454517ZCOSPT3MO",159.24
"2454517ZCOSPT5MO",112.01
"2454517ZCOSPT5MY",117.25
"2454517ZDUMAXXRT",117.36
"2454517ZDUSMAORF",130.86
"2454517ZDUSMXRT2",127.21
"2454517ZDUSP01",155.35
"2454517ZDUSP01MO",126.36
"2454517ZGEALTSPT",117.58
"2454517ZGEALTSXL",124.54
"2454517ZGOASSIM2",117.22
"2454517ZGOASYMM3",131.61
"2454517ZGOEAGF1E",158.4
"2454517ZGOEFFGRP",117.33
"2454517ZGOEFGRIP",112.53
"2454517ZGOEFGRXL",131.15
"2454517ZGONCT5RF",141.3
"2454517ZMIPRHPMO",129.28
"2454517ZMIPRHPZP",168.96
"2454517ZMIPRI3XL",123.47
"2454517ZMIPRIHZP",199.18
"2454517ZMIPRIM3",126.05
"2454517ZMIPRIMY",125.34
"2454517ZMIPRMOHP",125.77
"2454517ZMISPT3XL",126.52
"2454517ZMISPT4XL",136.59
"2454517ZPIP7CIAO",108.49
"2454517ZPIP7CINT",136.86
"2454517ZPIP7MO",108.05
"2454517ZPIPZERF",135.36
"2454517ZPIROSSAO",154.03
"2454517ZTOT1SPXL",78.57
"2454518HBRE050XL",161.88
"2454518HGOEAGLS2",143.64
"2454518HTOOPWT",135.4
"2454518VBUKUWP71",120.19
"2454518VCO830SSR",189.79
"2454518VCOTS810S",168.09
"2454518VDUWINM3",200.02
"2454518VDUWINSP5",176.63
"2454518VDUWISP3D",194.2
"2454518VGOEAGLS2",180.9
"2454518VMIALPPA4",172.06
"2454518VPI240RFT",186.43
"2454518VPISOTO3J",159.23
"2454518VPIW240XL",185.86
"2454518ZBRE050AE",126.15
"2454518ZBRE050AW",133.08
"2454518ZBRER300B",127.81
"2454518ZBRER300R",172.33
"2454518ZBRRE040R",173.89
"2454518ZBRRE050A",140.28
"2454518ZBRRE050P",129.72
"2454518ZBRRE050R",146.51
"2454518ZBRRE050X",131.8
"2454518ZBRRE50R",156.09
"2454518ZBRS001XL",124.62
"2454518ZBRT001",141.11
"2454518ZBUEN926",119.57
"2454518ZBUFA453R",140.97
"2454518ZBUFA453X",126.22
"2454518ZBUFA510X",135.21
"2454518ZBUFA914X",113.74
"2454518ZBUGTHPY",130.5
"2454518ZBUGTSPA",129.28
"2454518ZBUGTUHP1",128.03
"2454518ZBUKUKU19",119.09
"2454518ZBUKUKU39",106.19
"2454518ZCOCSC5SE",146.95
"2454518ZCOCSCSSR",164.91
"2454518ZCOSPORT3",126.16
"2454518ZCOSPT5XL",130.86
"2454518ZDUMAXRT",141.61
"2454518ZDUMAXXGT",121.45
"2454518ZDUSMXRT2",137.77
"2454518ZDUSP01J",127.31
"2454518ZDUSPTMAX",161.71
"2454518ZGEALTSXL",141.95
"2454518ZGOASYM3",143.64
"2454518ZGOASYM3X",148.54
"2454518ZGOASYMM2",141.78
"2454518ZGOASYMM3",143.55
"2454518ZGOEFGRAO",125.82
"2454518ZGOEXCROF",151.03
"2454518ZMIPRIM3",151.92
"2454518ZMIPRIM3X",147.15
"2454518ZMIPRM3ZP",229.39
"2454518ZMISPT3XL",167.83
"2454518ZMISPT4XL",177.36
"2454518ZMISUPSPX",163.54
"2454518ZPIP7CIRF",156.34
"2454518ZPIPZERAO",132.35
"2454518ZPIPZERO",126.77
"2454518ZPIPZEROD",151.91
"2454518ZPIPZEROR",185.32
"2454518ZPIPZERXL",147.37
"2454518ZPIPZNEGT",120.06
"2454518ZTOT1SPXL",113.41
"2454519VPISZEMO",200.91
"2454519VPISZS2RF",223.9
"2454519VPIW240S2",205.92
"2454519XCOSPTCO5",181.67
"2454519ZBRER33",169.77
"2454519ZBRER33XL",170.65
"2454519ZBRS001",213.12
"2454519ZBRS001MO",174.64
"2454519ZBUFA453X",145.98
"2454519ZBUKUKU39",128.63
"2454519ZCOCSC5P",195.57
"2454519ZCOSC5XLM",195.57
"2454519ZCOSP3SSR",214.12
"2454519ZCOSP5MO1",195.57
"2454519ZDUMAXX",169.69
"2454519ZDUSPMAXX",148.38
"2454519ZDUSPMROF",192.59
"2454519ZDUSPMXGT",212.99
"2454519ZDUSPMXRT",192.85
"2454519ZDUSPT01",150.81
"2454519ZDUSPTMAX",238.43
"2454519ZGEALTSPT",153.18
"2454519ZGOASYMM2",192.96
"2454519ZGOEXLROF",216.89
"2454519ZMIPLTSPT",224.15
"2454519ZMIPRIM",195.21
"2454519ZMIPRIM3",256.03
"2454519ZPIPZEMGT",186.35
"2454519ZPIPZEROJ",184.27
"2454519ZPIPZEROR",180.64
"2454519ZPIPZEROS",208.77
"2454519ZPIPZNERO",165.23
"2454519ZPIPZRFT",208.53
"2454519ZPIPZSRFT",211.42
"2454519ZPIPZSXLR",180.57
"2454519ZPISOTTO3",221.08
"2454520XBUFA453C",144.04
"2454520XCOCCLXSP",206.38
"2454520XCOUHPXLE",206.37
"2454520XMILATSPT",181.23
"2454520XPIPZERO",171.76
"2454520XPISCVASL",184.37
"2454520XPISCVEAS",138.65
"2454520XPISCWINT",241.92
"2454520XPISVASLR",184.37
"2454520ZGOF1SUPC",286.99
"2454520ZGOF1SUPE",221.59
"2455016ZBUKUKU31",98.44
"2455017ZBRRE050",170.38
"2455017ZPIPZEROA",225.7
"2455018HPIW210S2",200.91
"2455018RFDU3DWIN",243.48
"2455018VPI7CINAS",178.37
"2455018VPISOTTO3",174.06
"2455018XBUFA453C",106.92
"2455018ZBRER30",147
"2455018ZBRER42RF",177.27
"2455018ZBRS001",180.99
"2455018ZBUKUKH31",129
"2455018ZCOSP3SSR",190.67
"2455018ZCOSPT5MO",162.33
"2455018ZDUSMAXGT",195.1
"2455018ZDUSMXGTJ",182.34
"2455018ZDUSPMXGT",201.84
"2455018ZMIPRI3ZP",216.47
"2455018ZMIPRIM",186.16
"2455018ZPIP7CINS",161.25
"2455018ZPIP7CINT",183.64
"2455018ZPIP7CIRF",188.71
"2455018ZPIPZEROR",140.91
"2455018ZPIPZRFT",210.52
"2455020XGORSAVSB",214.67
"2455517ZCOCPC2SS",179.75
