Item Number,Item  Description,UPC,Amazon ASIN,Target TCIN,Walmart #,Wayfair,MSRP,MAP,Brand,Category,Image URL
ML-6966N,Household Essentials Natural Banana Leaf Storage Bin,040071155711,B000P6741M,15922171,16621572,HUU1224,$35.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6966N_1.jpg
ML-7010,"Household Essentials Hand-Woven Paper Rope Basket with Lid and Liner, Dark Brown Stain",040071155896,B001FDV46A,10999361,15387177,HUU1233,$32.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-7010.jpg
ML-7012,"Household Essentials Hand-Woven Paper Rope Basket with Lid and Liner, Black Stain",040071155957,B003A0ND74,13051073,15387178,HUU1234,$32.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-7012.jpg
ML-5767,Household Essentials Woven Rattan Scoop Magazine Rack,040071156411,B00FHVI16C,Err:512,34790158,HUU1786,$39.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5767.jpg
ML-6017,"Household Essentials Banana Leaf Magazine Rack, Natural",040071151966,B000P69N7A,10574226,15387174,HUU1230,$63.36,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6017.jpg
ML-7067,"Household Essentials Lined Paper Rope Laundry Basket, Dark Brown Stain",040071156251,B003ZYDAQ4,13096717,15387191,HUU1241,$35.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-7067.jpg
ML-6643,"Household Essentials High Side Magazine Rack, Natural Banana Leaf",040071156374,B00FA10B3U,15920356,34847297,HUU1791,$44.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6643.jpg
ML-7050,"Household Essentials Hand-Woven Paper Rope Baskets with Wood Handles, Dark Brown Stain, Set of 3",040071156206,B003ZX8EZW,13051070,15387196,HUU1239,$35.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-7050.jpg
ML-7052,"Household Essentials Hand-Woven Paper Rope Baskets with Wood Handles, Black Stain, Set of 3",040071156213,B003ZX8F06,13051009,15387190,HUU1240,$35.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-7052.jpg
ML-5647,Household Essentials Seagrass Stair Basket with Handle,040071156121,B003ZYDAN2,15950649,15387123,HUU1213,$44.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5647.jpg
ML-4002,EKO Tall Water Hyacinth Wicker Basket with Handles,040071156657,B00Q7XUUC2,Err:512,42121232,HUU2322,$48.99,,Eko,Wicker,http://www.householdessential.com/ftp-images/ML-4002.jpg
ML-5743,"Household Essentials High Side Magazine Rack, Rattan",040071156381,B00FA10AXQ,Err:512,34790476,HUU1785,$49.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5743.jpg
ML-5642,Household Essentials Woven Seagrass Side-by-Side Magazine Rack,040071156473,B00FHVHZKU,15920348,34423301,HUU1783,$80.89,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5642.jpg
ML-7021,"Household Essentials Set of 3 Paper Rope Storage Utility Baskets, Dark Brown Stain",040071155919,B001FDX7DI,10999664,15387192,HUU1235,$43.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-7021.jpg
ML-7022,"Household Essentials Set of Three Paper Rope Storage Utility Baskets, Black Stain",040071155964,B003UT616A,13051067,15387193,HUU1236,$43.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-7022.jpg
ML-5611,"Household Essentials Set of Three Woven Seagrass Storage Utility Baskets, Natural",040071152017,B000NB7C8O,10517977,10574552,HUU1211,$59.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5611.jpg
ML-7047,"Household Essentials Woven Paper Rope Lined Stairstep Basket with Lid, Dark Brown Stain",040071156336,B00FHVI16W,Err:512,36937254,HUU1795,$56.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-7047_1.jpg
ML-6604,Household Essentials Woven Natural Banana Leaf Four Bottle Wine Caddy,040071156329,B00FHVI1DU,Err:512,34861719,HUU2157,$59.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6604.jpg
ML-6667B,"Household Essentials Round Banana Leaf Laundry Basket, Dark Brown Stain",040071156268,B003ZX8ERU,13051005,15387139,HUU1221,$59.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6667B.jpg
ML-6667N,"Household Essentials Round Banana Leaf Hamper, Natural",040071156183,B003ZX8ERK,Err:512,15387138,HUU1221,$59.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6667N.jpg
ML-6695B,"Household Essentials Banana Leaf 4-Piece Basket Set, Dark Brown Stain",040071156275,B003ZX8F1K,13050998,15387173,HUU1228,$49.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6695B.jpg
ML-6695N,"Household Essentials Set of 4 Banana Leaf Storage Utility Baskets, Natural",040071156190,B003ZX8F1A,Err:512,15387161,HUU2546,$49.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6695N.jpg
ML-6642,Household Essentials Woven Natural Banana Leafe Side-by-Side Magazine Rack,040071156459,B00FHVI0EA,15920353,34423305,HUU1793,$67.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6642.jpg
ML-5607,"Household Essentials 15.75 by 15.75 by 11-Inch End Table, Mid, Seagrass",040071156367,B00GAGKBMU,Err:512,34423319,HUU1779,$64.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5607.jpg
ML-5742,Household Essentials Woven Rattan Side-by-Side Magazine Rack,040071156466,B00FHVHZOG,Err:512,34423300,HUU1787,$74.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5742.jpg
ML-6654,"Household Essentials ML-6654 Banana Leaf Picnic Basket with Wine Caddy, Service for 2",040071156299,B00AT9QZII,Err:512,26897865,HUU2542,$84.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6654_1.jpg
ML-2654,Household Essentials Woven Willow Square Shaped 2 Person Picnic Basket Set,040071155827,B000P4STWC,10564485,15387367,HUU1249,$79.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-2654_1.jpg
ML-6107,"Household Essentials Woven Natural Banana Leaf Mid-Size End Table, 11"" H x 15.75"" W x 15.75""L",040071156350,B00FHVI0BS,Err:512,36540218,HUU1789,$79.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6107.jpg
ML-6444,"Household Essentials Single Sorter Laundry Hamper with Removable Bag, Seagrass, 23 by 18.8 by 14-Inch",040071156442,B00GAGKAGM,15907379,34423311,HUU1777,$89.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6444_1.jpg
ML-7000,"Household Essentials Hand-Woven Paper Rope 3-Drawer Chest, Dark Brown Stain",040071155872,B001FDX4UO,15922167,15387175,HUU1231,$84.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-7000.jpg
ML-7002,"Household Essentials Hand-Woven Paper Rope 3-Drawer Chest, Black Stain",040071155940,B003UT615Q,13051074,15387176,HUU1231,$84.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-7002.jpg
2176-1,"Household Essentials Bamboo Screen, Basket weave",040071156695,B00YEATB84,Err:512,,Err:512,$89.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/2176-1_1.jpg
ML-6660,"Household Essentials ML-6660 Banana Leaf Picnic Basket with Wine Caddy, Service for 4",040071156305,B00AT9RXEI,Err:512,26897864,HUU2543,$109.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6660_1.jpg
ML-2660,"Household Essentials Woven Willow Picnic Basket, Square Shaped, Fully Lined, Service for 4",040071155834,B000P4UUQK,10564484,15387368,HUU1250,$79.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-2660_1.jpg
ML-2715,"Household Essentials Woven Willow Picnic Basket, Oval Shaped, Fully Lined, Service for 4",040071155841,B000P4OTR6,10564483,15387369,HUU1251,$84.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-2715.jpg
ML-5635,"Household Essentials Nested Box Set with Lids, Natural Banana Leaf",040071151553,B000KJXL1G,Err:512,32923726,HUU1788,$109.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5635_1.jpg
ML-5720,Household Essentials Rattan Wicker Barrel Table,040071156664,B00RJN60KU,Err:512,42279313,HUU2320,$114.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5720.jpg
ML-6410,"Household Essentials Woven Seagrass Coffee Table, 11"" H x 31.50"" W x 15.75"" L",040071156480,B00FHVHZMI,Err:512,34423318,HUU1780,$119.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6410.jpg
ML-4105,Household Essentials Large Round Water Hyacinth Wicker Storage Basket with Lid,040071156688,B00P0YGS3O,Err:512,40486695,HUU2323,$119.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-4105_1.jpg
ML-5715,Household Essentials Woven Seagrass and Rattan Storage Unit Side Table with Three Drawers,040071152161,B000P6EZYQ,10574293,15387125,HUU1215,$95.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5715.jpg
ML-6445,Household Essentials Woven Seagrass Triple Laundry Sorter with Removable Bags,040071155483,B000P6ABSU,10573480,15387122,HUU1212,$99.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6445.jpg
ML-4100,Household Essentials Hourglass Water Hyacinth Wicker Table,040071156671,B00RJN60NW,Err:512,42279314,HUU2321,$129.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-4100.jpg
ML-6110,"Household Essentials Woven Natural Banana Leaf Coffee Table, 11"" H x 31.50"" W x 15.75"" L",040071152413,B00FHVHZKA,Err:512,34423321,HUU1790,$149.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6110.jpg
ML-5650,Household Essentials Rolling Seagrass Wicker Storage Seat,040071156640,B00RJN60IC,Err:512,42279311,HUU2319,$149.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5650_1.jpg
ML-5735,"Household Essentials Nested Box Set with Lids, Rattan",040071156343,B00FA10AY0,Err:512,32923725,HUU1784,$159.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5735_1.jpg
ML-6168,"Household Essentials Set of Two Woven Natural Banana Leaf Tapered Vases, One Small and One Large",040071156497,B00FHVI0BI,Err:512,34423322,HUU1794,$164.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6168.jpg
ML-5755,"Household Essentials 5-Drawer Storage Unit, Seagrass/Rattan, 41.25 by 18 by 12-Inch",040071156435,B00GAGKB7K,15920345,34423303,HUU1778,$199.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5755.jpg
ML-6102,Whitney Design ML-6102 Woven-Seagrass Storage Chests with Hinged Lids,040071152079,B000P6C9WQ,10573494,15387124,HUU1214,$199.99,,Whitney Design,Wicker,http://www.householdessential.com/ftp-images/ML-6102.jpg
ML-6688,Household Essentials Woven Banana Leaf Cushioned Storage Seat with 2 Drawers,040071155650,B000NBBMUI,10517970,16616259,HUU1229,$159.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-6688.jpg
ML-5788,"Household Essentials Woven Rattan Storage Bench, 19"" H x 34"" W x 14.5 D""",040071156503,B00FHVI0G8,15920351,34423313,HUU2155,$339.99,,HouseHold,Wicker,http://www.householdessential.com/ftp-images/ML-5788.jpg
